occurrenceID	type	language	license	rightsHolder	accessRights	datasetID	institutionCode	datasetName	ownerInstitutionCode	basisOfRecord	recordedBy	individualCount	eventID	eventDate	continent	countryCode	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	scientificName	taxonRank	scientificNameAuthorship	vernacularName	verbatimDatasetName	RECOMMENDED_TAXON_VERSION_KEY	SURVEY_KEY	ITEM_NAME
INBO:NBN:BFN00179000023PG	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DKP	2003-07-03	Europe	BE	51.23392	4.99164	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023QZ	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DM8	1996-09-11	Europe	BE	51.2368	5.08289	WGS84	Wim Gabriels	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023QQ	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DLZ	1998-06-16	Europe	BE	51.21905	5.07878	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023TJ	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DOS	2003-06-18	Europe	BE	50.891090000000005	5.683	WGS84	Thierry Warmoes	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023MK	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DHT	1994-06-30	Europe	BE	50.80823	4.29692	WGS84	Wim Gabriels	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023M0	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DH9	2004-12-03	Europe	BE	51.27265	3.3042800000000003	WGS84	Thierry Warmoes	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023T7	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DOG	1997-06-17	Europe	BE	50.8521	5.6368599999999995	WGS84	Wim Gabriels	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023UC	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Thierry Warmoes	0	BFN0017900000DPL	1998-03-13	Europe	BE	51.03663	5.738180000000001	WGS84	Thierry Warmoes	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023MP	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DHY	2002-10-10	Europe	BE	51.06163	4.40442	WGS84	Thierry Warmoes	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023S9	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DNI	2001-04-24	Europe	BE	51.05461	5.3014	WGS84	Wim Gabriels	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023TM	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DOV	2002-07-22	Europe	BE	50.904140000000005	5.68637	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023U7	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DPG	2003-06-04	Europe	BE	51.02145	5.750430000000001	WGS84	Thierry Warmoes	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023LY	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Geert Vanloot	0	BFN0017900000DH7	2010-05-30	Europe	BE	50.84275	3.3226199999999997	WGS84	Geert Vanloot	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023RC	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DML	1993-08-11	Europe	BE	50.960159999999995	5.13596	WGS84	Wim Gabriels	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023M5	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DHE	2004-07-06	Europe	BE	50.86623	3.6320099999999997	WGS84	Wim Gabriels	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023MU	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DI3	1999-06-18	Europe	BE	51.24082	4.419630000000001	WGS84	Wim Gabriels	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023N7	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DIG	2003-06-12	Europe	BE	51.11651	4.56295	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023SL	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DNU	2002-07-03	Europe	BE	50.93659	5.48572	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023LT	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DH2	2004-12-03	Europe	BE	51.1755	3.04208	WGS84	Thierry Warmoes	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023QD	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DLM	1993-04-14	Europe	BE	51.21763	5.07336	WGS84	Wim Gabriels	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023RA	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DMJ	1994-05-17	Europe	BE	51.3514	5.05722	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN001790000241J	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Gérard	0	BFN0017900000DQR	1983	Europe	BE	51.233470000000004	4.8979	WGS84	Gérard	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023NU	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DJ3	2004-08-10	Europe	BE	51.171279999999996	4.62985	WGS84	Wim Gabriels	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023S8	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Thierry Warmoes	0	BFN0017900000DNH	2004-08-12	Europe	BE	50.96938	5.27991	WGS84	Thierry Warmoes	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN0017900002411	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Karel Wouters	0	BFN0017900000DQ9	1991-05-23	Europe	BE	51.15435	4.03667	WGS84	Karel Wouters	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023TA	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DOJ	1995-09-14	Europe	BE	50.81064	5.67092	WGS84	Wim Gabriels	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023PA	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DKJ	2005-05-25	Europe	BE	51.15891	4.86147	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023NT	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DJ2	2004-08-10	Europe	BE	51.17625	4.63652	WGS84	Wim Gabriels	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023NA	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DIJ	2005-05-31	Europe	BE	51.24241	4.502280000000001	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023OV	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DK4	2002-05-27	Europe	BE	51.32889	4.760280000000001	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023RM	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DMV	2001-07-23	Europe	BE	51.07698	5.16956	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023SK	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DNT	2001-07-23	Europe	BE	50.93659	5.48572	WGS84	Wim Gabriels	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023TT	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Neven	0	BFN0017900000DP2	1985	Europe	BE	51.094590000000004	5.68944	WGS84	Neven	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023PD	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DKM	2002-05-30	Europe	BE	51.11656	4.9853	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023TV	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DP4	1993-05-25	Europe	BE	51.21656	5.58311	WGS84	Wim Gabriels	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023Q1	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DLA	2002-06-05	Europe	BE	51.099920000000004	5.10274	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023UI	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DPR	1999-07-30	Europe	BE	51.1292	5.82388	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023MA	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DHJ	2002-10-10	Europe	BE	50.90616	4.04964	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023TY	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DP7	2004-06-17	Europe	BE	51.21656	5.58311	WGS84	Thierry Warmoes	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023N9	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DII	2004-05-25	Europe	BE	51.24241	4.502280000000001	WGS84	Wim Gabriels	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023QN	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DLW	2001-05-29	Europe	BE	51.22472	5.10844	WGS84	Wim Gabriels	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023RN	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DMW	2001-07-25	Europe	BE	51.07698	5.16956	WGS84	Wim Gabriels	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023TO	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Kobe Janssen	0	BFN0017900000DOX	2008-06-17	Europe	BE	51.02046	5.5752	WGS84	Kobe Janssen	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN001790000241E	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Gérard	0	BFN0017900000DQM	1983	Europe	BE	51.32765	4.6147	WGS84	Gérard	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023S6	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DNF	1994-05-24	Europe	BE	50.96938	5.27991	WGS84	Wim Gabriels	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023SR	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Thierry Warmoes	0	BFN0017900000DO0	2004-08-12	Europe	BE	50.93627	5.4996599999999995	WGS84	Thierry Warmoes	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023NC	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DIL	1994-06-03	Europe	BE	51.23789	4.45465	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023MC	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DHL	2002-09-17	Europe	BE	50.98153	4.0660300000000005	WGS84	Wim Gabriels	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
