usageKey,scientificName,rank,order,matchType,phylum,kingdom,genus,class,confidence,synonym,status,family,usageKey1,scientificName2,rank1,order1,matchType1,phylum1,kingdom1,genus1,class1,confidence1,synonym1,status1,family1,UniqueID,TaxonomicGroup,YearPublished,Kingdom,scientificName1,vernacularName,RLCAsPublished,RLC,RLCEurope,Criteria,Reference,license,rightsHolder,accessRights,datasetName,locationID,locality,countryCode,occurrencestatus,threadStatus
5035772,"Lasius umbratus (Nylander, 1846)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Lasius,Insecta,99,FALSE,ACCEPTED,Formicidae,5035772,"Lasius umbratus (Nylander, 1846)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Lasius,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:59,Ants,2003,Animalia,Lasius umbratus,Schaduwmier,Momenteel niet bedreigd,LC,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1323916,"Leptothorax acervorum (Fabricius, 1793)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Leptothorax,Insecta,99,FALSE,ACCEPTED,Formicidae,1323916,"Leptothorax acervorum (Fabricius, 1793)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Leptothorax,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:60,Ants,2003,Animalia,Leptothorax acervorum,Behaarde slankmier,Momenteel niet bedreigd,LC,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1323900,"Leptothorax affinis Mayr, 1855",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Leptothorax,Insecta,100,FALSE,ACCEPTED,Formicidae,1323900,"Leptothorax affinis Mayr, 1855",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Leptothorax,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:61,Ants,2003,Animalia,Leptothorax affinis,Boomslankmier,Geografisch beperkt,NT,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Geographically Limited (NT)
1324105,"Leptothorax muscorum (Nylander, 1846)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Leptothorax,Insecta,99,FALSE,ACCEPTED,Formicidae,1324105,"Leptothorax muscorum (Nylander, 1846)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Leptothorax,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:62,Ants,2003,Animalia,Leptothorax muscorum,Mosslankmier,Sterk bedreigd,EN,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
1323853,"Leptothorax nylanderi (Foerster, 1850)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Leptothorax,Insecta,99,FALSE,ACCEPTED,Formicidae,1323853,"Leptothorax nylanderi (Foerster, 1850)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Leptothorax,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:63,Ants,2003,Animalia,Leptothorax nylanderi,Bosslankmier,Momenteel niet bedreigd,LC,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1315215,"Myrmecina graminicola (Latreille, 1802)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmecina,Insecta,99,FALSE,ACCEPTED,Formicidae,1315215,"Myrmecina graminicola (Latreille, 1802)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmecina,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:65,Ants,2003,Animalia,Myrmecina graminicola,Oprolmier,Kwetsbaar,VU,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
4504403,"Myrmica lonae Finzi, 1926",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmica,Insecta,100,FALSE,ACCEPTED,Formicidae,4504403,"Myrmica lonae Finzi, 1926",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmica,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:66,Ants,2003,Animalia,Myrmica lonae,	Lepelsteekmier,Sterk bedreigd,EN,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
4504400,"Myrmica microrubra Seifert, 1993",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmica,Insecta,100,FALSE,ACCEPTED,Formicidae,4504400,"Myrmica microrubra Seifert, 1993",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmica,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:67,Ants,2003,Animalia,Myrmica microrubra,Gaststeekmier,Momenteel niet bedreigd,LC,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1318874,"Myrmica rubra (Linnaeus, 1758)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmica,Insecta,99,FALSE,ACCEPTED,Formicidae,1318874,"Myrmica rubra (Linnaeus, 1758)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmica,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:68,Ants,2003,Animalia,Myrmica rubra,Gewone steekmier,Momenteel niet bedreigd,LC,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1318848,"Myrmica ruginodis Nylander, 1846",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmica,Insecta,100,FALSE,ACCEPTED,Formicidae,1318848,"Myrmica ruginodis Nylander, 1846",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmica,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:69,Ants,2003,Animalia,Myrmica ruginodis,Bossteekmier,Momenteel niet bedreigd,LC,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1318789,"Myrmica rugulosa Nylander, 1849",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmica,Insecta,100,FALSE,ACCEPTED,Formicidae,1318789,"Myrmica rugulosa Nylander, 1849",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmica,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:70,Ants,2003,Animalia,Myrmica rugulosa,Kleine steekmier,Momenteel niet bedreigd,LC,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1318776,"Myrmica sabuleti Meinert, 1861",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmica,Insecta,100,FALSE,ACCEPTED,Formicidae,1318776,"Myrmica sabuleti Meinert, 1861",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmica,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:71,Ants,2003,Animalia,Myrmica sabuleti,Zandsteekmier,Momenteel niet bedreigd,LC,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1318887,"Myrmica scabrinodis Nylander, 1846",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmica,Insecta,100,FALSE,ACCEPTED,Formicidae,1318887,"Myrmica scabrinodis Nylander, 1846",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmica,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:72,Ants,2003,Animalia,Myrmica scabrinodis,Moerassteekmier,Momenteel niet bedreigd,LC,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1318870,"Myrmica schencki Viereck, 1903",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmica,Insecta,100,FALSE,ACCEPTED,Formicidae,1318870,"Myrmica schencki Viereck, 1903",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmica,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:73,Ants,2003,Animalia,Myrmica schencki,Kokersteekmier,Kwetsbaar,VU,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
5871110,"Myrmica specioides Bondroit, 1918",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmica,Insecta,100,FALSE,ACCEPTED,Formicidae,5871110,"Myrmica specioides Bondroit, 1918",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmica,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:74,Ants,2003,Animalia,Myrmica specioides,Duinsteekmier,Kwetsbaar,VU,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
1318917,"Myrmica sulcinodis Nylander, 1846",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmica,Insecta,100,FALSE,ACCEPTED,Formicidae,1318917,"Myrmica sulcinodis Nylander, 1846",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Myrmica,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:75,Ants,2003,Animalia,Myrmica sulcinodis,Heidesteekmier,Met uitsterven bedreigd,CR,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
1326343,"Polyergus rufescens (Latreille, 1798)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Polyergus,Insecta,99,FALSE,ACCEPTED,Formicidae,1326343,"Polyergus rufescens (Latreille, 1798)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Polyergus,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:76,Ants,2003,Animalia,Polyergus rufescens,Amazonemier,Met uitsterven bedreigd,CR,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
5035388,"Ponera coarctata (Latreille, 1802)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Ponera,Insecta,99,FALSE,ACCEPTED,Formicidae,5035388,"Ponera coarctata (Latreille, 1802)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Ponera,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:77,Ants,2003,Animalia,Ponera coarctata,Gewone staafmier,Sterk bedreigd,EN,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
5035204,"Solenopsis fugax (Latreille, 1798)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Solenopsis,Insecta,99,FALSE,ACCEPTED,Formicidae,5035204,"Solenopsis fugax (Latreille, 1798)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Solenopsis,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:78,Ants,2003,Animalia,Solenopsis fugax,Diefmier,Met uitsterven bedreigd,CR,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
1316675,"Stenamma debile (Foerster, 1850)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Stenamma,Insecta,99,FALSE,ACCEPTED,Formicidae,1316675,"Stenamma debile (Foerster, 1850)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Stenamma,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:79,Ants,2003,Animalia,Stenamma debile,Gewone drentelmier,Momenteel niet bedreigd,LC,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1316667,"Stenamma westwoodii Westwood, 1839",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Stenamma,Insecta,100,FALSE,ACCEPTED,Formicidae,1316667,"Stenamma westwoodii Westwood, 1839",SPECIES,Hymenoptera,FUZZY,Arthropoda,Animalia,Stenamma,Insecta,96,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:80,Ants,2003,Animalia,Stenamma westwoodi,Engelse drentelmier,Bedreigd maar mate waarin ongekend,DD(PT),NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN) uncertain rate
1317691,"Strongylognathus testaceus (Schenck, 1852)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Strongylognathus,Insecta,99,FALSE,ACCEPTED,Formicidae,1317691,"Strongylognathus testaceus (Schenck, 1852)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Strongylognathus,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:81,Ants,2003,Animalia,Strongylognathus testaceus,Sabelmier,Sterk bedreigd,EN,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
1316828,"Tapinoma ambiguum Emery, 1925",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Tapinoma,Insecta,100,FALSE,ACCEPTED,Formicidae,1316828,"Tapinoma ambiguum Emery, 1925",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Tapinoma,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:82,Ants,2003,Animalia,Tapinoma ambiguum,Heidedraaigatje,Sterk bedreigd,EN,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
1316800,"Tapinoma erraticum (Latreille, 1798)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Tapinoma,Insecta,99,FALSE,ACCEPTED,Formicidae,1316800,"Tapinoma erraticum (Latreille, 1798)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Tapinoma,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:83,Ants,2003,Animalia,Tapinoma erraticum,Mergeldraaigatje,Met uitsterven bedreigd,CR,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
1323381,"Tetramorium caespitum (Linnaeus, 1758)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Tetramorium,Insecta,99,FALSE,ACCEPTED,Formicidae,1323381,"Tetramorium caespitum (Linnaeus, 1758)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Tetramorium,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:84,Ants,2003,Animalia,Tetramorium caespitum,Zwarte zaadmier,Momenteel niet bedreigd,LC,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1323356,"Tetramorium impurum (Foerster, 1850)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Tetramorium,Insecta,99,FALSE,ACCEPTED,Formicidae,1323356,"Tetramorium impurum (Foerster, 1850)",SPECIES,Hymenoptera,EXACT,Arthropoda,Animalia,Tetramorium,Insecta,98,FALSE,ACCEPTED,Formicidae,INBO:RL:NONVAL:ANT:2013:85,Ants,2003,Animalia,Tetramorium impurum,Bruine zaadmier,Momenteel niet bedreigd,LC,NA,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
2480278,"Charadrius hiaticula Linnaeus, 1758",SPECIES,Charadriiformes,EXACT,Chordata,Animalia,Charadrius,Aves,100,FALSE,ACCEPTED,Charadriidae,2480278,"Charadrius hiaticula Linnaeus, 1758",SPECIES,Charadriiformes,EXACT,Chordata,Animalia,Charadrius,Aves,98,FALSE,ACCEPTED,Charadriidae,INBO:RL:NONVAL:BIR:1999:100,BreedingBirds,1999,Animalia,Charadrius hiaticula,Bontbekplevier,Zeldzaam,NT,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
2481119,"Chlidonias niger (Linnaeus, 1758)",SPECIES,Charadriiformes,EXACT,Chordata,Animalia,Chlidonias,Aves,99,FALSE,ACCEPTED,Laridae,2481119,"Chlidonias niger (Linnaeus, 1758)",SPECIES,Charadriiformes,EXACT,Chordata,Animalia,Chlidonias,Aves,98,FALSE,ACCEPTED,Laridae,INBO:RL:NONVAL:BIR:1999:101,BreedingBirds,1999,Animalia,Chlidonias niger,Zwarte stern,Uitgestorven in Vlaanderen,RE,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (REX) in Flanders
2480482,"Circus aeruginosus (Linnaeus, 1758)",SPECIES,Accipitriformes,EXACT,Chordata,Animalia,Circus,Aves,99,FALSE,ACCEPTED,Accipitridae,2480482,"Circus aeruginosus (Linnaeus, 1758)",SPECIES,Accipitriformes,EXACT,Chordata,Animalia,Circus,Aves,98,FALSE,ACCEPTED,Accipitridae,INBO:RL:NONVAL:BIR:1999:102,BreedingBirds,1999,Animalia,Circus aeruginosus,Bruine kiekendief,Kwetsbaar,VU,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
2480495,"Circus pygargus (Linnaeus, 1758)",SPECIES,Accipitriformes,EXACT,Chordata,Animalia,Circus,Aves,99,FALSE,ACCEPTED,Accipitridae,2480495,"Circus pygargus (Linnaeus, 1758)",SPECIES,Accipitriformes,EXACT,Chordata,Animalia,Circus,Aves,98,FALSE,ACCEPTED,Accipitridae,INBO:RL:NONVAL:BIR:1999:103,BreedingBirds,1999,Animalia,Circus pygargus,Grauwe kiekendief,Met uitsterven bedreigd,CR,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
2474156,"Coturnix coturnix (Linnaeus, 1758)",SPECIES,Galliformes,EXACT,Chordata,Animalia,Coturnix,Aves,99,FALSE,ACCEPTED,Phasianidae,2474156,"Coturnix coturnix (Linnaeus, 1758)",SPECIES,Galliformes,EXACT,Chordata,Animalia,Coturnix,Aves,98,FALSE,ACCEPTED,Phasianidae,INBO:RL:NONVAL:BIR:1999:104,BreedingBirds,1999,Animalia,Coturnix coturnix,Kwartel,Kwetsbaar,VU,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
4408498,"Crex crex (Linnaeus, 1758)",SPECIES,Gruiformes,EXACT,Chordata,Animalia,Crex,Aves,99,FALSE,ACCEPTED,Rallidae,4408498,"Crex crex (Linnaeus, 1758)",SPECIES,Gruiformes,EXACT,Chordata,Animalia,Crex,Aves,98,FALSE,ACCEPTED,Rallidae,INBO:RL:NONVAL:BIR:1999:105,BreedingBirds,1999,Animalia,Crex crex,Kwartelkoning,Met uitsterven bedreigd,CR,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
2489214,"Delichon urbicum (Linnaeus, 1758)",SPECIES,Passeriformes,EXACT,Chordata,Animalia,Delichon,Aves,99,FALSE,ACCEPTED,Hirundinidae,2489214,"Delichon urbicum (Linnaeus, 1758)",SPECIES,Passeriformes,EXACT,Chordata,Animalia,Delichon,Aves,98,FALSE,ACCEPTED,Hirundinidae,INBO:RL:NONVAL:BIR:1999:106,BreedingBirds,1999,Animalia,Delichon urbicum,Huiszwaluw,Achteruitgaand,NT,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
2491534,"Emberiza citrinella Linnaeus, 1758",SPECIES,Passeriformes,EXACT,Chordata,Animalia,Emberiza,Aves,100,FALSE,ACCEPTED,Emberizidae,2491534,"Emberiza citrinella Linnaeus, 1758",SPECIES,Passeriformes,EXACT,Chordata,Animalia,Emberiza,Aves,98,FALSE,ACCEPTED,Emberizidae,INBO:RL:NONVAL:BIR:1999:107,BreedingBirds,1999,Animalia,Emberiza citrinella,Geelgors,Bedreigd,EN,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
2491482,"Emberiza hortulana Linnaeus, 1758",SPECIES,Passeriformes,EXACT,Chordata,Animalia,Emberiza,Aves,100,FALSE,ACCEPTED,Emberizidae,2491482,"Emberiza hortulana Linnaeus, 1758",SPECIES,Passeriformes,EXACT,Chordata,Animalia,Emberiza,Aves,98,FALSE,ACCEPTED,Emberizidae,INBO:RL:NONVAL:BIR:1999:108,BreedingBirds,1999,Animalia,Emberiza hortulana,Ortolaan,Met uitsterven bedreigd,CR,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
2491557,"Emberiza schoeniclus (Linnaeus, 1758)",SPECIES,Passeriformes,EXACT,Chordata,Animalia,Emberiza,Aves,99,FALSE,ACCEPTED,Emberizidae,2491557,"Emberiza schoeniclus (Linnaeus, 1758)",SPECIES,Passeriformes,EXACT,Chordata,Animalia,Emberiza,Aves,98,FALSE,ACCEPTED,Emberizidae,INBO:RL:NONVAL:BIR:1999:109,BreedingBirds,1999,Animalia,Emberiza schoeniclus,Rietgors,Achteruitgaand,NT,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
