UniqueID,TaxonomicGroup,YearPublished,Kingdom,verbatimScientificName,scientificName,gbifapi_species,vernacularname,RLCAsPublished,RLC,RLCEurope,Criteria,Reference,license,rightsHolder,accessRights,datasetName,locationID,locality,countryCode,occurrencestatus,threadStatus
INBO:RL:NONVAL:SPI:1998:4076,Spiders,1998,Animalia,Walckenaeria alticeps,Walckenaeria alticeps,Walckenaeria alticeps,Gehoornd schaduwdubbelkopje,Met uitsterven bedreigd,CR,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:SPI:1998:4077,Spiders,1998,Animalia,Walckenaeria antica,Walckenaeria antica,Walckenaeria antica,Gehoornd zonnedubbelkopje,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4078,Spiders,1998,Animalia,Walckenaeria atrotibialis,Walckenaeria atrotibialis,Walckenaeria atrotibialis,Gewoon contrastpootje,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4079,Spiders,1998,Animalia,Walckenaeria capito,Walckenaeria capito,Walckenaeria capito,Bol dubbelkopje,Waarschijnlijk bedreigd,DD(PT),,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Probably Endangered
INBO:RL:NONVAL:SPI:1998:4080,Spiders,1998,Animalia,Walckenaeria corniculans,Walckenaeria corniculans,Walckenaeria corniculans,Harig knobbelsierkopje,Kwetsbaar,VU,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:SPI:1998:4081,Spiders,1998,Animalia,Walckenaeria cucullata,Walckenaeria cucullata,Walckenaeria cucullata,Dubbelsierkopje,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4082,Spiders,1998,Animalia,Walckenaeria cuspidata,Walckenaeria cuspidata,Walckenaeria cuspidata,Klein knobbelsierkopje,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4083,Spiders,1998,Animalia,Walckenaeria dysderoides,Walckenaeria dysderoides,Walckenaeria dysderoides,Wrat-sierkopje,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4084,Spiders,1998,Animalia,Walckenaeria furcillata,Walckenaeria furcillata,Walckenaeria furcillata,Gespleten doorkijkkopje,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4085,Spiders,1998,Animalia,Walckenaeria incisa,Walckenaeria incisa,Walckenaeria incisa,oog-sierkopje,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4086,Spiders,1998,Animalia,Walckenaeria kochi,Walckenaeria kochi,Walckenaeria kochi,Tweeknopje,Zeldzaam,NT,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:SPI:1998:4087,Spiders,1998,Animalia,Walckenaeria mitrata,Walckenaeria mitrata,Walckenaeria mitrata,Mijtertje,Bedreigd,EN,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:SPI:1998:4088,Spiders,1998,Animalia,Walckenaeria monoceros,Walckenaeria monoceros,Walckenaeria monoceros,Kuifje,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4089,Spiders,1998,Animalia,Walckenaeria nodosa,Walckenaeria nodosa,Walckenaeria nodosa,Bol-sierkopje,Bedreigd,EN,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:SPI:1998:4090,Spiders,1998,Animalia,Walckenaeria nudipalpis,Walckenaeria nudipalpis,Walckenaeria nudipalpis,Middelste vals sierkopje,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4091,Spiders,1998,Animalia,Walckenaeria obtusa,Walckenaeria obtusa,Walckenaeria obtusa,Groot vals sierkopje,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4092,Spiders,1998,Animalia,Walckenaeria stylifrons,Walckenaeria stylifrons,Walckenaeria stylifrons,Plat sierkopje,Bedreigd,EN,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:SPI:1998:4093,Spiders,1998,Animalia,Walckenaeria unicornis,Walckenaeria unicornis,Walckenaeria unicornis,Eenhoorntje,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4094,Spiders,1998,Animalia,Walckenaeria vigilax,Walckenaeria vigilax,Walckenaeria vigilax,Klein vals sierkopje,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4095,Spiders,1998,Animalia,Xerolycosa miniata,Xerolycosa miniata,Xerolycosa miniata,Duinwolfspin,Bedreigd,EN,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:SPI:1998:4096,Spiders,1998,Animalia,Xerolycosa nemoralis,Xerolycosa nemoralis,Xerolycosa nemoralis,Steppewolfspin,Kwetsbaar,VU,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:SPI:1998:4097,Spiders,1998,Animalia,Xysticus acerbus,Xysticus acerbus,Xysticus acerbus,Heide-struikkrabspin,Met uitsterven bedreigd,CR,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:SPI:1998:4098,Spiders,1998,Animalia,Xysticus audax,Xysticus audax,Xysticus audax,Tweeling-struikkrabspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4099,Spiders,1998,Animalia,Xysticus bifasciatus,Xysticus bifasciatus,Xysticus bifasciatus,Steppe-struikkrabspin,Met uitsterven bedreigd,CR,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:SPI:1998:4100,Spiders,1998,Animalia,Xysticus cristatus,Xysticus cristatus,Xysticus cristatus,Gewone struikkrabspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4101,Spiders,1998,Animalia,Xysticus erraticus,Xysticus erraticus,Xysticus erraticus,Bleke struikkrabspin,Bedreigd,EN,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:SPI:1998:4102,Spiders,1998,Animalia,Xysticus ferrugineus,Xysticus ferrugineus,Xysticus ferrugineus,Pracht-struikkrabspin,Zeldzaam,NT,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:SPI:1998:4103,Spiders,1998,Animalia,Xysticus kempelini,Xysticus kempeleni,,Roodbruine struikkrabspin,Zeldzaam,NT,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:SPI:1998:4104,Spiders,1998,Animalia,Xysticus kochi,Xysticus kochi,Synema globosum,Geelbruine struikkrabspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4105,Spiders,1998,Animalia,Xysticus lanio,Xysticus lanio,Xysticus lanio,Bos-struikkrabspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4106,Spiders,1998,Animalia,Xysticus lineatus,Xysticus lineatus,Xysticus lineatus,Gestreepte struikkrabspin,Uitgestorven in Vlaanderen,RE,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE) in Flanders
INBO:RL:NONVAL:SPI:1998:4107,Spiders,1998,Animalia,Xysticus luctuosus,Xysticus luctuosus,Xysticus luctuosus,Woud-struikkrabspin,Met uitsterven bedreigd,CR,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:SPI:1998:4108,Spiders,1998,Animalia,Xysticus ninnii,Xysticus ninnii,Xysticus ninnii,Duinkrabspin,Bedreigd,EN,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:SPI:1998:4109,Spiders,1998,Animalia,Xysticus sabulosus,Xysticus sabulosus,Xysticus sabulosus,Zand-struikkrabspin,Bedreigd,EN,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:SPI:1998:4110,Spiders,1998,Animalia,Xysticus ulmi,Xysticus ulmi,Xysticus ulmi,Moeras-struikkrabspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4111,Spiders,1998,Animalia,Zelotes aeneus,Zelotes aeneus,Zelotes aeneus,Rotskampoot,Zeldzaam,NT,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:SPI:1998:4112,Spiders,1998,Animalia,Zelotes apricorum,Zelotes apricorum,Zelotes apricorum,Graskampoot,Waarschijnlijk bedreigd,DD(PT),,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Probably Endangered
INBO:RL:NONVAL:SPI:1998:4113,Spiders,1998,Animalia,Zelotes electus,Zelotes electus,Zelotes electus,Duinkampoot,Kwetsbaar,VU,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:SPI:1998:4114,Spiders,1998,Animalia,Zelotes latreillei,Zelotes latreillei,Zelotes latreillei,Latreilles kampoot,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4115,Spiders,1998,Animalia,Zelotes longipes,Zelotes longipes,Zelotes longipes,Stekelkampoot,Kwetsbaar,VU,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:SPI:1998:4116,Spiders,1998,Animalia,Zelotes lutetianus,Drassyllus lutetianus,,Moeraskampoot,Bedreigd,EN,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:SPI:1998:4117,Spiders,1998,Animalia,Zelotes pedestris,Trachyzelotes pedestris,,Gewone kampoot,Bedreigd,EN,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:SPI:1998:4118,Spiders,1998,Animalia,Zelotes petrensis,Zelotes petrensis,Zelotes petrensis,Steppekampoot,Kwetsbaar,VU,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:SPI:1998:4119,Spiders,1998,Animalia,Zelotes praeficus,Drassyllus praeficus,,Zonnekampoot,Met uitsterven bedreigd,CR,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:SPI:1998:4120,Spiders,1998,Animalia,Zelotes pusillus,Drassyllus pusillus,,Kleine kampoot,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4121,Spiders,1998,Animalia,Zelotes subterraneus,Zelotes subterraneus,Zelotes subterraneus,Noordse kampoot,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4122,Spiders,1998,Animalia,Zilla diodia,Zilla diodia,Zilla diodia,Struikwielspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4123,Spiders,1998,Animalia,Zodarion gallicum,Zodarion gallicum,Zodarion gallicum,Oranje mierenetertje,Onvoldoende gekend,DD,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Data Deficient (DD)
INBO:RL:NONVAL:SPI:1998:4124,Spiders,1998,Animalia,Zodarion rubidum,Zodarion rubidum,Zodarion rubidum,Sepia mierenetertje,Zeldzaam,NT,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:SPI:1998:4125,Spiders,1998,Animalia,Zora nemoralis,Zora nemoralis,Zora nemoralis,Weidestekelpoot,Met uitsterven bedreigd,CR,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:SPI:1998:4126,Spiders,1998,Animalia,Zora silvestris,Zora silvestris,Zora silvestris,Bosstekelpoot,Bedreigd,EN,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:SPI:1998:4127,Spiders,1998,Animalia,Zora spinimana,Zora spinimana,Zora spinimana,Gewone stekelpoot,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4128,Spiders,1998,Animalia,Zygiella atrica,Zygiella atrica,Zygiella atrica,Struiksectorspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:SPI:1998:4129,Spiders,1998,Animalia,Zygiella stroemi,Zygiella stroemi,Stroemiellus stroemi,Boomsektorspin,Waarschijnlijk bedreigd,DD(PT),,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Probably Endangered
INBO:RL:NONVAL:SPI:1998:4130,Spiders,1998,Animalia,Zygiella x-notata,Zygiella x-notata,Zygiella x-notata,Venstersectorspin,Momenteel niet bedreigd,LC,,Regional,Maelfait_etal_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5285,Waterbeetles,1994,Animalia,Acilius canaliculatus,Acilius canaliculatus,Acilius canaliculatus,Gestreepte haarwaterroofkever,Bedreigd,VU,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:WBE:1994:5286,Waterbeetles,1994,Animalia,Acilius sulcatus,Acilius sulcatus,Acilius sulcatus,Gegroefde haarwaterroofkever,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5287,Waterbeetles,1994,Animalia,Agabus affinis,Agabus affinis,Agabus affinis,,Zeldzaam,NT,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:WBE:1994:5288,Waterbeetles,1994,Animalia,Agabus biguttatus,Agabus biguttatus,Agabus biguttatus,,Zeldzaam,NT,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:WBE:1994:5289,Waterbeetles,1994,Animalia,Agabus bipustulatus,Agabus bipustulatus,Agabus bipustulatus,Gewone snelzwemmer,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5290,Waterbeetles,1994,Animalia,Agabus brunneus,Agabus brunneus,Agabus brunneus,,Uitgestorven in Vlaanderen,RE,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE) in Flanders
INBO:RL:NONVAL:WBE:1994:5291,Waterbeetles,1994,Animalia,Agabus chalconatus,Agabus chalconatus,Ilybius chalconatus,,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5292,Waterbeetles,1994,Animalia,Agabus congener,Agabus congener,Agabus congener,,Zeldzaam,NT,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:WBE:1994:5293,Waterbeetles,1994,Animalia,Agabus conspersus,Agabus conspersus,Agabus conspersus,,Zeldzaam,NT,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:WBE:1994:5294,Waterbeetles,1994,Animalia,Agabus didymus,Agabus didymus,Agabus didymus,,Bedreigd,VU,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
