"type","language","license","rightsHolder","accessRights","datasetID","institutionCode","datasetName","basisOfRecord","occurrenceID","recordedBy","otherCatalogNumbers","eventDate","continent","countryCode","municipality","verbatimLocality","decimalLatitude","decimalLongitude","geodeticDatum","verbatimCoordinateSystem","identifiedBy","scientificName","kingdom","taxonRank","scientificNameAuthorship","nomenclaturalCode"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1586","VMM","INBO:NBN:BFN0017900009R37","2004-11-10","Europe","BE","Brugge","Zeebrugge, Kustlaan zijwegel, Oudemaarspolder",51.32627,3.18103,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2647","VMM","INBO:NBN:BFN0017900009R38","2004-11-10","Europe","BE","Brugge","Zeebrugge, Kustlaan zijwegel, Oudemaarspolder",51.32627,3.18103,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1587","VMM","INBO:NBN:BFN0017900009R39","2004-06-11","Europe","BE","Brugge","Expressweg, Kasteel Norenburg",51.21738,3.18821,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1672","VMM","INBO:NBN:BFN0017900009R3A","2009-10-03","Europe","BE","Brugge","Albert II dok",51.34953,3.1852,"WGS84","decimal degrees","Boets P","Hemigrapsus takanoi","Animalia","species","Asakura & Watanabe, 2005","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1588","VMM","INBO:NBN:BFN0017900009R3B","2004-11-05","Europe","BE","Brugge","Zeebrugge, Kraakstraat, Prins Filipsdok",51.31947,3.18622,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1589","VMM","INBO:NBN:BFN0017900009R3C","2004-06-17","Europe","BE","Brugge","Zeebrugge, Lancelot Blondeellaan, afw cokesfabriek",51.31968,3.18871,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2648","VMM","INBO:NBN:BFN0017900009R3D","2004-06-17","Europe","BE","Brugge","Zeebrugge, Lancelot Blondeellaan, afw cokesfabriek",51.31968,3.18871,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1590","VMM","INBO:NBN:BFN0017900009R3E","2004-06-17","Europe","BE","Brugge","Zeebrugge, Lancelot Blondeellaan, afw. samenvl Isabel",51.32446,3.19126,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2649","VMM","INBO:NBN:BFN0017900009R3F","2004-06-17","Europe","BE","Brugge","Zeebrugge, Lancelot Blondeellaan, afw. samenvl Isabel",51.32446,3.19126,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1591","VMM","INBO:NBN:BFN0017900009R3G","2004-09-23","Europe","BE","Brugge","Lentestraat, Industrieterrein ",51.26286,3.19783,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1729","VMM","INBO:NBN:BFN0017900009R3H","2009-10-03","Europe","BE","Brugge","Boei Z10",51.33582,3.1972,"WGS84","decimal degrees","Boets P","Monocorophium sextonae","Animalia","species","(Crawford, 1937)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1592","VMM","INBO:NBN:BFN0017900009R3I","2004-06-17","Europe","BE","Brugge","Lissewege, Ter Doeststraat zijweg, Monnikenwerve",51.28864,3.19907,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1593","VMM","INBO:NBN:BFN0017900009R3J","2004-06-17","Europe","BE","Brugge","Zeebrugge, Zwankendamme, Lisseweegse steenweg, opw",51.31179,3.20076,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2651","VMM","INBO:NBN:BFN0017900009R3K","2004-06-17","Europe","BE","Brugge","Zeebrugge, Zwankendamme, Lisseweegse steenweg, opw",51.31179,3.20076,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1673","VMM","INBO:NBN:BFN0017900009R3L","2009-10-03","Europe","BE","Brugge","Zwankendamme",51.3119,3.20172,"WGS84","decimal degrees","Boets P","Hemigrapsus takanoi","Animalia","species","Asakura & Watanabe, 2005","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1674","VMM","INBO:NBN:BFN0017900009R3M","2009-10-03","Europe","BE","Brugge","Leopold II dam",51.34716,3.20139,"WGS84","decimal degrees","Boets P","Hemigrapsus takanoi","Animalia","species","Asakura & Watanabe, 2005","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1675","VMM","INBO:NBN:BFN0017900009R3N","2009-10-03","Europe","BE","Brugge","Verbindingsdok 1",51.29507,3.20707,"WGS84","decimal degrees","Boets P","Hemigrapsus takanoi","Animalia","species","Asakura & Watanabe, 2005","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1596","VMM","INBO:NBN:BFN0017900009R3O","2005-02-02","Europe","BE","Brugge","Sint-Pieters-op-de-dijk, Zevenekestraat",51.24078,3.21027,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1597","VMM","INBO:NBN:BFN0017900009R3P","2004-06-17","Europe","BE","Brugge","Dudzele, Ter Doeststraat",51.27646,3.20953,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2652","VMM","INBO:NBN:BFN0017900009R3Q","2004-06-17","Europe","BE","Brugge","Dudzele, Ter Doeststraat",51.27646,3.20953,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1678","VMM","INBO:NBN:BFN0017900009R3R","2009-10-03","Europe","BE","Brugge","Verbindingskanaal 1 Dudzele",51.26749,3.21419,"WGS84","decimal degrees","Boets P","Hemigrapsus takanoi","Animalia","species","Asakura & Watanabe, 2005","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1676","VMM","INBO:NBN:BFN0017900009R3S","2009-10-03","Europe","BE","Brugge","Verbindingskanaal 2",51.26749,3.21419,"WGS84","decimal degrees","Boets P","Hemigrapsus takanoi","Animalia","species","Asakura & Watanabe, 2005","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1659","VMM","INBO:NBN:BFN0017900009R3T","2009-10-03","Europe","BE","Brugge","Verbindingskanaal 2 zeebrugge",51.26749,3.21419,"WGS84","decimal degrees","Boets P","Hemigrapsus sanguineus","Animalia","species","(De Haan, 1835)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1677","VMM","INBO:NBN:BFN0017900009R3U","2009-10-03","Europe","BE","Brugge","Verbindingskanaal 3",51.26749,3.21419,"WGS84","decimal degrees","Boets P","Hemigrapsus takanoi","Animalia","species","Asakura & Watanabe, 2005","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1680","VMM","INBO:NBN:BFN0017900009R3V","2009-10-03","Europe","BE","Brugge","Groot Handelsdok",51.22394,3.22429,"WGS84","decimal degrees","Boets P","Hemigrapsus takanoi","Animalia","species","Asakura & Watanabe, 2005","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1681","VMM","INBO:NBN:BFN0017900009R3W","2009-10-03","Europe","BE","Brugge","Koninklijke jachthaven",51.32488,3.22663,"WGS84","decimal degrees","Boets P","Hemigrapsus takanoi","Animalia","species","Asakura & Watanabe, 2005","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1757","VMM","INBO:NBN:BFN0017900009R3X","1999-09-27","Europe","BE","Brugge","Steenbrugge, Vaartdijkstraat, Ten Briele",51.19207,3.23036,"WGS84","decimal degrees","Boets P","Orchestia cavimana","Animalia","species","Heller, 1865","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2655","VMM","INBO:NBN:BFN0017900009R3Y","1999-07-14","Europe","BE","Brugge","Dudzele, Landslag, afwaarts centrum, Eivoordeken",51.26868,3.2325,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:865","VMM","INBO:NBN:BFN0017900009R3Z","2004-06-03","Europe","BE","Brugge","Koolkerke, Noorweegse Kaai, Lamme Goedzak",51.22718,3.24526,"WGS84","decimal degrees","Boets P","Dugesia tigrina","Animalia","species","(Girard, 1850)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2658","VMM","INBO:NBN:BFN0017900009R40","2004-06-03","Europe","BE","Brugge","Koolkerke, Noorweegse Kaai, Lamme Goedzak",51.22718,3.24526,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1615","VMM","INBO:NBN:BFN0017900009R41","2004-06-20","Europe","BE","Brugge","Dudzele, Oostkerkestraat",51.28231,3.26587,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1722","VMM","INBO:NBN:BFN0017900009R42","1999-06-10","Europe","BE","Brugge","Assebroek, Assebroekse Meersen, Koeiedreef",51.18038,3.27336,"WGS84","decimal degrees","Boets P","Lithoglyphus naticoides","Animalia","species","(C. Pfeiffer, 1828)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1616","VMM","INBO:NBN:BFN0017900009R43","2005-10-28","Europe","BE","Brugge","Assebroek, hoek Kerkdreef/Koeiendreef, oude spoorwegberm",51.18601,3.27842,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1682","VMM","INBO:NBN:BFN0017900009R44","2009-10-03","Europe","BE","Damme","Verbindingsdok 2",51.29495,3.26305,"WGS84","decimal degrees","Boets P","Hemigrapsus takanoi","Animalia","species","Asakura & Watanabe, 2005","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1617","VMM","INBO:NBN:BFN0017900009R45","2001-05-25","Europe","BE","Damme","Vivensteenweg, opw. mnd Zuidervaartje",51.24319,3.28816,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1618","VMM","INBO:NBN:BFN0017900009R46","2005-09-14","Europe","BE","Damme","Oostkerke, Eienbroekstraat, Eienbroek",51.28257,3.28901,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1619","VMM","INBO:NBN:BFN0017900009R47","2008-10-16","Europe","BE","Damme","Oostkerke, Eienbroekstraat, Eienbroek",51.28257,3.28901,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2880","VMM","INBO:NBN:BFN0017900009R48","1992-05-20","Europe","BE","Damme","Hoeke, Sabtsweg-zijwegel, monding",51.29757,3.31353,"WGS84","decimal degrees","Boets P","Proasellus meridianus","Animalia","species","(Racovitza, 1919)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1621","VMM","INBO:NBN:BFN0017900009R49","1999-08-27","Europe","BE","Damme","Lapscheure, Platheule, Dasseweg",51.26113,3.32023,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2667","VMM","INBO:NBN:BFN0017900009R4A","1999-08-27","Europe","BE","Damme","Lapscheure, Platheule, Dasseweg",51.26113,3.32023,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:409","VMM","INBO:NBN:BFN0017900009R4B","2004-08-01","Europe","BE","Damme","Moerkerke, Zuiddijjk",51.2565,3.32139,"WGS84","decimal degrees","Boets P","Crangonyx pseudogracilis","Animalia","species","Bousfield, 1958","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:869","VMM","INBO:NBN:BFN0017900009R4C","2004-08-01","Europe","BE","Damme","Moerkerke, Zuiddijjk",51.2565,3.32139,"WGS84","decimal degrees","Boets P","Dugesia tigrina","Animalia","species","(Girard, 1850)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2884","VMM","INBO:NBN:BFN0017900009R4D","2004-10-17","Europe","BE","Damme","Sijsele, Schardauwstraat, Hoeve Rostuine",51.20144,3.33709,"WGS84","decimal degrees","Boets P","Proasellus meridianus","Animalia","species","(Racovitza, 1919)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1622","VMM","INBO:NBN:BFN0017900009R4E","2003-10-04","Europe","BE","Damme","Lapscheure, Lapscheurestraat",51.28011,3.35337,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2625","VMM","INBO:NBN:BFN0017900009R4F","2004-07-01","Europe","BE","De Haan","Klemskerke, Sluizenstraat, Hoeve Ten Torre",51.23711,3.01424,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2626","VMM","INBO:NBN:BFN0017900009R4G","1999-08-22","Europe","BE","De Haan","Klemskerke, Dorpsstraat, Dorpsmolen",51.23943,3.02707,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1551","VMM","INBO:NBN:BFN0017900009R4H","2004-07-01","Europe","BE","De Haan","Klemskerke, Dorpsstraat",51.23117,3.03996,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2627","VMM","INBO:NBN:BFN0017900009R4I","2004-07-01","Europe","BE","De Haan","Klemskerke, Dorpsstraat",51.23117,3.03996,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2387","VMM","INBO:NBN:BFN0017900009R4J","2009-10-01","Europe","BE","De Haan","Klemskerke, Dorpsstraat",51.23117,3.03996,"WGS84","decimal degrees","Boets P","Haitia acuta","Animalia","species","(Draparnaud, 1805)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2628","VMM","INBO:NBN:BFN0017900009R4K","2009-10-01","Europe","BE","De Haan","Klemskerke, Dorpsstraat",51.23117,3.03996,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1553","VMM","INBO:NBN:BFN0017900009R4L","2004-10-14","Europe","BE","De Haan","Klemskerke, Bredeweg, Vijfwegen ",51.23565,3.0546,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:794","VMM","INBO:NBN:BFN0017900009R4M","2004-08-14","Europe","BE","Denderleeuw","Kaaistraat, opw sluis rechteroever",50.87371,4.07706,"WGS84","decimal degrees","Boets P","Dugesia tigrina","Animalia","species","(Girard, 1850)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:964","VMM","INBO:NBN:BFN0017900009R4N","2004-08-14","Europe","BE","Denderleeuw","Kaaistraat, opw sluis rechteroever",50.87371,4.07706,"WGS84","decimal degrees","Boets P","Ferrissia fragilis","Animalia","species","Tryon","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:967","VMM","INBO:NBN:BFN0017900009R4O","2004-08-14","Europe","BE","Denderleeuw","Fabriekstraat, afw Leeuwbrug",50.89281,4.08066,"WGS84","decimal degrees","Boets P","Ferrissia fragilis","Animalia","species","Tryon","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2436","VMM","INBO:NBN:BFN0017900009R4P","1999-06-24","Europe","BE","Destelbergen","Heusden, Meersstraat, opw weg",51.03917,3.79542,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
