taxonID,TaxonomicGroup,YearPublished,Kingdom,Phylum,Class,Order,Family,Genus,Species,verbatimScientificName,ScientificName,vernacularName,RLCEurope,Criteria,IUCNCriteria,Reference,Biome,Biotope1,Biotope2,Cuddliness,Lifespan,Mobility,NutrientLevel,Spine,license,rightsHolder,accessRights,datasetName,locationID,locality,countryCode,occurrencestatus,threadStatus,RLCAsPublished,RLC,eventDate,language2,Checklist,gbifapi_acceptedKey,gbifapi_acceptedScientificName,gbifapi_canonicalName,gbifapi_class,gbifapi_classKey,gbifapi_confidence,gbifapi_family,gbifapi_familyKey,gbifapi_genus,gbifapi_genusKey,gbifapi_kingdom,gbifapi_kingdomKey,gbifapi_matchType,gbifapi_note,gbifapi_order,gbifapi_orderKey,gbifapi_phylum,gbifapi_phylumKey,gbifapi_rank,gbifapi_scientificName,gbifapi_species,gbifapi_speciesKey,gbifapi_status,gbifapi_synonym,gbifapi_usageKey
INBO:RL:VAL:PLA:2006:5135,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rosales,Rosaceae,Sorbus,aucuparia,Sorbus aucuparia L.,Sorbus aucuparia L.,Wilde lijsterbes,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,3012167,Sorbus aucuparia L.,Sorbus aucuparia,Magnoliopsida,220,100,Rosaceae,5015,Sorbus,3012146,Plantae,6,EXACT,,Rosales,691,Tracheophyta,7707728,SPECIES,Sorbus aucuparia L.,Sorbus aucuparia,3012167,ACCEPTED,False,3012167
INBO:RL:VAL:PLA:2006:5136,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Thypales,Sparganiaceae,Sparganium,angustifolium,Sparganium angustifolium Michaux,Sparganium angustifolium Michaux,Drijvende egelskop,LC,Regional,,VanLanduyt_etal_2006,Aquatic,Limnophilous,,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN),Bedreigd,EN,to complete,nl,validated,2702361,Sparganium angustifolium Michx.,Sparganium angustifolium,Liliopsida,196,100,Typhaceae,4246,Sparganium,2702260,Plantae,6,EXACT,,Poales,1369,Tracheophyta,7707728,SPECIES,Sparganium angustifolium Michx.,Sparganium angustifolium,2702361,ACCEPTED,False,2702361
INBO:RL:VAL:PLA:2006:5137,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Thypales,Sparganiaceae,Sparganium,emersum,Sparganium emersum Rehm.,Sparganium emersum Rehm.,Kleine egelskop,LC,Regional,,VanLanduyt_etal_2006,Aquatic,Marshes,Limnophilous,Cuddly,Longlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,2702266,Sparganium emersum Rehmann,Sparganium emersum,Liliopsida,196,100,Typhaceae,4246,Sparganium,2702260,Plantae,6,EXACT,,Poales,1369,Tracheophyta,7707728,SPECIES,Sparganium emersum Rehmann,Sparganium emersum,2702266,ACCEPTED,False,2702266
INBO:RL:VAL:PLA:2006:5138,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Thypales,Sparganiaceae,Sparganium,erectum,Sparganium erectum L.,Sparganium erectum L.,Grote egelskop,LC,Regional,,VanLanduyt_etal_2006,Aquatic,Marshes,,Cuddly,Longlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,7679536,Sparganium erectum L.,Sparganium erectum,Liliopsida,196,100,Typhaceae,4246,Sparganium,2702260,Plantae,6,EXACT,,Poales,1369,Tracheophyta,7707728,SPECIES,Sparganium erectum L.,Sparganium erectum,7679536,ACCEPTED,False,7679536
INBO:RL:VAL:PLA:2006:5139,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Thypales,Sparganiaceae,Sparganium,natans,Sparganium natans L.,Sparganium natans L.,Kleinste egelskop,NT,Regional,,VanLanduyt_etal_2006,Aquatic,Limnophilous,,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated,2702384,Sparganium natans L.,Sparganium natans,Liliopsida,196,100,Typhaceae,4246,Sparganium,2702260,Plantae,6,EXACT,,Poales,1369,Tracheophyta,7707728,SPECIES,Sparganium natans L.,Sparganium natans,2702384,ACCEPTED,False,2702384
INBO:RL:VAL:PLA:2006:5140,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Poales,Poaceae,Spartina,maritima,Spartina maritima (Curt.) Fernald,Spartina maritima (Curt.) Fernald,Klein slijkgras,,Regional,,VanLanduyt_etal_2006,Terrestrial,SaltMarshes,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Verdwenen uit Vlaanderen en het Brussels Gewest,Verdwenen uit Vlaanderen en het Brussels Gewest,RE,to complete,nl,validated,5290044,Spartina maritima (Curtis) Fernald,Spartina maritima,Liliopsida,196,100,Poaceae,3073,Spartina,2704816,Plantae,6,EXACT,,Poales,1369,Tracheophyta,7707728,SPECIES,Spartina maritima (Curtis) Fernald,Spartina maritima,5290044,ACCEPTED,False,5290044
INBO:RL:VAL:PLA:2006:5141,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Caryophyllaceae,Spergula,arvensis,Spergula arvensis L.,Spergula arvensis L.,Gewone spurrie,,Regional,,VanLanduyt_etal_2006,Terrestrial,Agriculture,,Cuddly,Shortlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,3085810,Spergula arvensis L.,Spergula arvensis,Magnoliopsida,220,100,Caryophyllaceae,2518,Spergula,3085807,Plantae,6,EXACT,,Caryophyllales,422,Tracheophyta,7707728,SPECIES,Spergula arvensis L.,Spergula arvensis,3085810,ACCEPTED,False,3085810
INBO:RL:VAL:PLA:2006:5142,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Caryophyllaceae,Spergula,morisonii,Spergula morisonii Boreau,Spergula morisonii Boreau,Heidespurrie,,Regional,,VanLanduyt_etal_2006,Terrestrial,Heathlands,,Cuddly,Shortlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,3085811,Spergula morisonii Boreau,Spergula morisonii,Magnoliopsida,220,100,Caryophyllaceae,2518,Spergula,3085807,Plantae,6,EXACT,,Caryophyllales,422,Tracheophyta,7707728,SPECIES,Spergula morisonii Boreau,Spergula morisonii,3085811,ACCEPTED,False,3085811
INBO:RL:VAL:PLA:2006:5143,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Caryophyllaceae,Spergularia,marina,Spergularia marina (L.) Besser,Spergularia marina (L.) Besser,Zilte schijnspurrie,,Regional,,VanLanduyt_etal_2006,Terrestrial,SaltMarshes,,Cuddly,Shortlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,3085648,Spergularia salina J. Presl & C. Presl,Spergularia marina,Magnoliopsida,220,100,Caryophyllaceae,2518,Spergularia,3085630,Plantae,6,EXACT,,Caryophyllales,422,Tracheophyta,7707728,SPECIES,Spergularia marina (L.) Besser,Spergularia salina,3085648,SYNONYM,True,7736551
INBO:RL:VAL:PLA:2006:5144,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Caryophyllaceae,Spergularia,maritima,Spergularia media (L.) C. Presl subsp. angustata (Clavaud) Kergu̩len et Lambinon,Spergularia media (L.) C. Presl subsp. angustata (Clavaud) Kergu̩len et Lambinon,Gerande schijnspurrie,,Regional,,VanLanduyt_etal_2006,Terrestrial,SaltMarshes,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated,3812208,Spergularia media subsp. angustata (Clavaud) Kerguelen & Lambinon,Spergularia media angustata,Magnoliopsida,220,100,Caryophyllaceae,2518,Spergularia,3085630,Plantae,6,EXACT,,Caryophyllales,422,Tracheophyta,7707728,SUBSPECIES,Spergularia media subsp. angustata (Clavaud) Kerguelen & Lambinon,Spergularia media,7570897,ACCEPTED,False,3812208
INBO:RL:VAL:PLA:2006:5145,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Caryophyllaceae,Spergularia,rubra,Spergularia rubra (L.) J. et C. Presl,Spergularia rubra (L.) J. et C. Presl,Rode schijnspurrie,,Regional,,VanLanduyt_etal_2006,Terrestrial,Anthropogenic,Agriculture,Cuddly,Shortlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,3085633,Spergularia rubra (L.) J. Presl & C. Presl,Spergularia rubra,Magnoliopsida,220,100,Caryophyllaceae,2518,Spergularia,3085630,Plantae,6,EXACT,,Caryophyllales,422,Tracheophyta,7707728,SPECIES,Spergularia rubra (L.) J. Presl & C. Presl,Spergularia rubra,3085633,ACCEPTED,False,3085633
INBO:RL:VAL:PLA:2006:5146,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Orchidales,Orchidaceae,Spiranthes,aestivalis,Spiranthes aestivalis (Poiret) L.C.M. Rich.,Spiranthes aestivalis (Poiret) L.C.M. Rich.,Zomerschroeforchis,DD,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Verdwenen uit Vlaanderen en het Brussels Gewest,Verdwenen uit Vlaanderen en het Brussels Gewest,RE,to complete,nl,validated,2805343,Spiranthes aestivalis (Poir.) Rich.,Spiranthes aestivalis,Liliopsida,196,100,Orchidaceae,7689,Spiranthes,2805315,Plantae,6,EXACT,,Asparagales,1169,Tracheophyta,7707728,SPECIES,Spiranthes aestivalis (Poir.) Rich.,Spiranthes aestivalis,2805343,ACCEPTED,False,2805343
INBO:RL:VAL:PLA:2006:5147,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Orchidales,Orchidaceae,Spiranthes,spiralis,Spiranthes spiralis (L.) Chevall.,Spiranthes spiralis (L.) Chevall.,Herfstschroeforchis,LC,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Verdwenen uit Vlaanderen en het Brussels Gewest,Verdwenen uit Vlaanderen en het Brussels Gewest,RE,to complete,nl,validated,2805322,Spiranthes spiralis (L.) Chevall.,Spiranthes spiralis,Liliopsida,196,100,Orchidaceae,7689,Spiranthes,2805315,Plantae,6,EXACT,,Asparagales,1169,Tracheophyta,7707728,SPECIES,Spiranthes spiralis (L.) Chevall.,Spiranthes spiralis,2805322,ACCEPTED,False,2805322
INBO:RL:VAL:PLA:2006:5148,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Arales,Lemnaceae,Spirodela,polyrrhiza,Spirodela polyrhiza (L.) Schleid.,Spirodela polyrhiza (L.) Schleid.,Veelwortelig kroos,LC,Regional,,VanLanduyt_etal_2006,Aquatic,Limnophilous,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,4097481,Spirodela polyrhiza (L.) Schleid.,Spirodela polyrhiza,Liliopsida,196,100,Araceae,6979,Spirodela,2867778,Plantae,6,EXACT,,Alismatales,551,Tracheophyta,7707728,SPECIES,Spirodela polyrhiza (L.) Schleid.,Spirodela polyrhiza,4097481,ACCEPTED,False,4097481
INBO:RL:VAL:PLA:2006:5149,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Lamiales,Lamiaceae,Stachys,alpina,Stachys alpina L.,Stachys alpina L.,Alpenandoorn,,Regional,,VanLanduyt_etal_2006,Terrestrial,Shrubs,,Cuddly,Longlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Met verdwijning bedreigd,Met verdwijning bedreigd,CR,to complete,nl,validated,7306931,Stachys alpina L.,Stachys alpina,Magnoliopsida,220,100,Lamiaceae,2497,Stachys,2927228,Plantae,6,EXACT,,Lamiales,408,Tracheophyta,7707728,SPECIES,Stachys alpina L.,Stachys alpina,7306931,ACCEPTED,False,7306931
INBO:RL:VAL:PLA:2006:5150,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Lamiales,Lamiaceae,Stachys,arvensis,Stachys arvensis (L.) L.,Stachys arvensis (L.) L.,Akkerandoorn,,Regional,,VanLanduyt_etal_2006,Terrestrial,Agriculture,,Cuddly,Shortlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU),Kwetsbaar,VU,to complete,nl,validated,2927229,Stachys arvensis (L.) L.,Stachys arvensis,Magnoliopsida,220,100,Lamiaceae,2497,Stachys,2927228,Plantae,6,EXACT,,Lamiales,408,Tracheophyta,7707728,SPECIES,Stachys arvensis (L.) L.,Stachys arvensis,2927229,ACCEPTED,False,2927229
INBO:RL:VAL:PLA:2006:5151,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Lamiales,Lamiaceae,Stachys,officinalis,Stachys officinalis (L.) Trev.,Stachys officinalis (L.) Trev.,Betonie,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated,2927279,Stachys officinalis (L.) Trevis.,Stachys officinalis,Magnoliopsida,220,100,Lamiaceae,2497,Stachys,2927228,Plantae,6,EXACT,,Lamiales,408,Tracheophyta,7707728,SPECIES,Stachys officinalis (L.) Trevis.,Stachys officinalis,2927279,ACCEPTED,False,2927279
INBO:RL:VAL:PLA:2006:5152,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Lamiales,Lamiaceae,Stachys,palustris,Stachys palustris L.,Stachys palustris L.,Moerasandoorn,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,Marshes,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,2927245,Stachys palustris L.,Stachys palustris,Magnoliopsida,220,100,Lamiaceae,2497,Stachys,2927228,Plantae,6,EXACT,,Lamiales,408,Tracheophyta,7707728,SPECIES,Stachys palustris L.,Stachys palustris,2927245,ACCEPTED,False,2927245
INBO:RL:VAL:PLA:2006:5153,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Lamiales,Lamiaceae,Stachys,sylvatica,Stachys sylvatica L.,Stachys sylvatica L.,Bosandoorn,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,,Cuddly,Longlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,2927282,Stachys sylvatica L.,Stachys sylvatica,Magnoliopsida,220,100,Lamiaceae,2497,Stachys,2927228,Plantae,6,EXACT,,Lamiales,408,Tracheophyta,7707728,SPECIES,Stachys sylvatica L.,Stachys sylvatica,2927282,ACCEPTED,False,2927282
INBO:RL:VAL:PLA:2006:5154,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Caryophyllaceae,Stellaria,alsine,Stellaria alsine Grimm,Stellaria alsine Grimm,Moerasmuur,,Regional,,VanLanduyt_etal_2006,Terrestrial,Marshes,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,5384606,Stellaria alsine Grimm,Stellaria alsine,Magnoliopsida,220,100,Caryophyllaceae,2518,Stellaria,3085667,Plantae,6,EXACT,,Caryophyllales,422,Tracheophyta,7707728,SPECIES,Stellaria alsine Grimm,Stellaria alsine,5384606,ACCEPTED,False,5384606
INBO:RL:VAL:PLA:2006:5155,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Caryophyllaceae,Stellaria,graminea,Stellaria graminea L.,Stellaria graminea L.,Grasmuur,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,5384616,Stellaria graminea L.,Stellaria graminea,Magnoliopsida,220,100,Caryophyllaceae,2518,Stellaria,3085667,Plantae,6,EXACT,,Caryophyllales,422,Tracheophyta,7707728,SPECIES,Stellaria graminea L.,Stellaria graminea,5384616,ACCEPTED,False,5384616
INBO:RL:VAL:PLA:2006:5156,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Caryophyllaceae,Stellaria,holostea,Stellaria holostea L.,Stellaria holostea L.,Grote muur,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,5384676,Stellaria holostea L.,Stellaria holostea,Magnoliopsida,220,100,Caryophyllaceae,2518,Stellaria,3085667,Plantae,6,EXACT,,Caryophyllales,422,Tracheophyta,7707728,SPECIES,Stellaria holostea L.,Stellaria holostea,5384676,ACCEPTED,False,5384676
INBO:RL:VAL:PLA:2006:5157,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Caryophyllaceae,Stellaria,media,Stellaria media (L.) Vill.,Stellaria media (L.) Vill.,Vogelmuur + Heggenvogelmuur,,Regional,,VanLanduyt_etal_2006,Terrestrial,Eurytopic,,Cuddly,Shortlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,5384604,Stellaria media (L.) Vill.,Stellaria media,Magnoliopsida,220,100,Caryophyllaceae,2518,Stellaria,3085667,Plantae,6,EXACT,,Caryophyllales,422,Tracheophyta,7707728,SPECIES,Stellaria media (L.) Vill.,Stellaria media,5384604,ACCEPTED,False,5384604
INBO:RL:VAL:PLA:2006:5158,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Caryophyllaceae,Stellaria,media subsp. Neglecta,Stellaria media (L.) Vill. subsp. neglecta (Weihe) Gremli,Stellaria media (L.) Vill. subsp. neglecta (Weihe) Gremli,Heggenvogelmuur,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,,Cuddly,Shortlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Data Deficient (DD),Onvoldoende gekend,DD,to complete,nl,validated,7863233,Stellaria neglecta subsp. neglecta,Stellaria media neglecta,Magnoliopsida,220,100,Caryophyllaceae,2518,Stellaria,3085667,Plantae,6,EXACT,,Caryophyllales,422,Tracheophyta,7707728,SUBSPECIES,Stellaria media subsp. neglecta (Weihe) Gremli,Stellaria neglecta,6363436,SYNONYM,True,9140563
INBO:RL:VAL:PLA:2006:5159,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Caryophyllaceae,Stellaria,nemorum ssp. nemorum,Stellaria nemorum L.,Stellaria nemorum L.,Bosmuur,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,,Cuddly,Longlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,6363434,Stellaria nemorum L.,Stellaria nemorum,Magnoliopsida,220,100,Caryophyllaceae,2518,Stellaria,3085667,Plantae,6,EXACT,,Caryophyllales,422,Tracheophyta,7707728,SPECIES,Stellaria nemorum L.,Stellaria nemorum,6363434,ACCEPTED,False,6363434
INBO:RL:VAL:PLA:2006:5160,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Caryophyllaceae,Stellaria,pallida,Stellaria pallida (Dum.) Pir̩,Stellaria pallida (Dum.) Pir̩,Duinvogelmuur,,Regional,,VanLanduyt_etal_2006,Terrestrial,Eurytopic,,Cuddly,Shortlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,8610737,Stellaria pallida,Stellaria pallida,Magnoliopsida,220,100,Caryophyllaceae,2518,Stellaria,3085667,Plantae,6,EXACT,,Caryophyllales,422,Tracheophyta,7707728,SPECIES,Stellaria pallida,Stellaria pallida,8610737,ACCEPTED,False,8610737
INBO:RL:VAL:PLA:2006:5161,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Caryophyllaceae,Stellaria,palustris,Stellaria palustris Retz.,Stellaria palustris Retz.,Zeegroene muur,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,Marshes,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,8407946,Stellaria palustris Ehrh. ex Retz.,Stellaria palustris,Magnoliopsida,220,100,Caryophyllaceae,2518,Stellaria,3085667,Plantae,6,EXACT,,Caryophyllales,422,Tracheophyta,7707728,SPECIES,Stellaria palustris Ehrh. ex Retz.,Stellaria palustris,8407946,ACCEPTED,False,8407946
INBO:RL:VAL:PLA:2006:5162,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Hydrocharitales,Hydrocharitaceae,Stratiotes,aloides,Stratiotes aloides L.,Stratiotes aloides L.,Krabbenscheer,LC,Regional,,VanLanduyt_etal_2006,Aquatic,Limnophilous,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Met verdwijning bedreigd,Met verdwijning bedreigd,CR,to complete,nl,validated,5329192,Stratiotes aloides L.,Stratiotes aloides,Liliopsida,196,100,Hydrocharitaceae,3721,Stratiotes,2864769,Plantae,6,EXACT,,Alismatales,551,Tracheophyta,7707728,SPECIES,Stratiotes aloides L.,Stratiotes aloides,5329192,ACCEPTED,False,5329192
INBO:RL:VAL:PLA:2006:5163,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Chenopodiaceae,Suaeda,maritima,Suaeda maritima (L.) Dum.,Suaeda maritima (L.) Dum.,Klein schorrenkruid,,Regional,,VanLanduyt_etal_2006,Terrestrial,SaltMarshes,,Cuddly,Shortlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated,3083541,Suaeda maritima (L.) Dumort.,Suaeda maritima,Magnoliopsida,220,100,Amaranthaceae,3064,Suaeda,3083525,Plantae,6,EXACT,,Caryophyllales,422,Tracheophyta,7707728,SPECIES,Suaeda maritima (L.) Dumort.,Suaeda maritima,3083541,ACCEPTED,False,3083541
