LocationWVCode;LocationWVNaam;IsStandardizedLocationWV;active;RegioWVNaam;LocationGeometry;decimalLatitude;decimalLongitude
4143132;Schelde brug Temse tot Tielrode (sluis) (RO);1;true;Klein-Brabant;0x0000000001043A000000B8183CC38CE0104027A93C938B8F4940AA55FB5613E01040F8D9B76E568F4940B5D3585EF3DF10403632217D4E8F4940AD28158133DF10407299D1D01E8F4940CDCC733D70DD1040448512BE3B8F49406E2AD646F7DC1040F64A9D86398F49407448411BE1DB104091D49E6D348F49409E4AEE7CADDA10409389484B458F49405985CEEAADD910405C2D77F2358F4940E44CA5A814D8104022721B9A2A8F4940CDFEA1CA99D71040809BDD942A8F49400E298E8E7CD51040C5E59F21F68E49404B510BE29BD41040E5E44826E18E4940CE4E8F235FD410409776FA2AC88E494097F6ED2574D3104034B8F967B68E4940CD37ADD388D210401F1521BAB08E49407C6DB6E818D11040C41F9B4D998E4940FCDA9D4105D01040FC2500DE7D8E4940339E98879FCE1040A78955DC688E49402C160F09FDCC10402F29BC493D8E4940ADE88F9378CC1040532BE183278E4940017946463CCB1040CE57AE35038E494090C52D00B8C91040EF990D2BEA8D494014D964C843C910401A0A43CEE38D4940D413A8521AC810407D4DFE47FD8D4940C4F91CB146C8104030664527008E4940250CAAF3DAC81040D6F8BE4F0A8E49400B77EF71B3C9104017E5933E1D8E4940DB6E2B1A66CA1040980736DE2C8E4940030F9CFCA9CB104061786A1E528E4940DAF55D9733CC1040E620C3F1618E4940F5BFA607F6CC10401301DE82788E4940F5DC459840CD10400269432A818E494005A56BD626CE104058CF0793968E494047368BA8C6CE1040C9A8DC2BA68E4940C631A8B364CF104041BC9398B68E49403B1C888422D01040557B7052CA8E49406C840B94A0D01040D8ED0F6CD78E49400763646307D110407A4B9BF8E48E4940E4381E6080D11040D7DC4FEAF48E4940FC2ED3D92BD210401A052D740F8F4940EF656D2614D31040C7F87E402D8F4940BD6BFD6DA8D310403910035A3E8F494086D7E39C89D4104028C26640528F49406BE9865A24D5104027FEC07C5D8F49406083C02DC6D51040772106AE678F494024892615C2D610403E11572D738F494093FFFFE730D710402721333C788F49401800A7CD18D81040B997341C818F4940D005BB3817D9104049733EED878F49400FC8B754B0D910406A5AAC188A8F494051B454EB53DB1040F90865E98D8F4940C439C51600DC1040B9F5C94B908F4940FEA8E51CDCDC1040CDBF0B5E918F4940CA8B6706B7DD10404FF5976B928F4940FB96E584EEDE10404FA172D18F8F494095301DECC7DF1040B148FAE38D8F4940B8183CC38CE0104027A93C938B8F494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.11714;4.20837
4143133;Schelde St. Amands - Oude Briel (RO);1;true;Klein-Brabant;0x0000000001043200000051B8486A5DC21040E7CCDBC3A084494067E6A50095C21040FFA0E1E5B684494062D1A22FA8C210402A01A423D0844940193F796BA5C2104084160D48F0844940B1953B0EA1C21040F04E307D078549401F96B63372C21040FF25516C1E854940509D4E5231C21040E7D6B1FE308549407E44CE25DFC110405D68238448854940789FB8C220C11040110615A062854940358B28D390C01040FF4644767985494027D49B4406C010406A3FAD299385494054F7D3BEA2BF1040A2A28032AA854940A2F7C2335CBF104054F63FEDC2854940A2AAD7875FBF1040110E7387CF8549402173F9B264BF1040AC0EF2D7DD854940225971E069BF104005169E2AEC85494076FC5E5CF3BF1040BB3C42FF06864940CB52C6C7A9C0104046EBCB7A1F8649405C510CF33EC110404AEC464A2B86494059028C6185C2104038536AAC3D864940F7E74BB3DEC310407DB09C1E51864940350B7EE4BFC41040F966F644618649405368E631CEC5104029BB50A774864940B47CBADF58C610407ED536997E864940014BC04544C710404AC56B0E958649404A30BF0C0DC810402078E235A8864940464E223244C91040358B6EDFC3864940701DE4A40FCA1040D9AAA1F5D58649400D4FE96D19CB10401092DBD6F186494081FAFBBEB4CB104003CC3E75058749402D5C387B11CC10403E020DF21E874940B0AE08836DCD1040DFDBB79F1C874940C79925A4CACC1040D887FB6CFA8649408E09C1E2FECB1040B335A49CE0864940D9AD410B59CA1040CCFD35AFC58649408DF01F1CB6C910403D0F8219AF8649400E674CFC88C71040BDB5C0C671864940F30EF64927C61040FA96F9015986494070A49C28DEC31040D74D5687368649405BB034FD79C11040C4A042990D8649404FDC2AE0AEC01040BDF1FC85E1854940CD1472147DC11040927827A3A88549406C7AD5944AC21040F463664E868549402ED4C40878C31040899DE4BB51854940582B59E908C41040CBF7899C20854940ACC9160121C410409D76C45DFC8449401B510BE121C41040F6D3DD5DDF844940DDFE193413C41040C0AC349DC9844940EA9C55A468C310400557FDFD9A84494051B8486A5DC21040E7CCDBC3A084494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.04573;4.19154
4180101;Oud Heverlee Noord OUD-HEVERLEE;1;true;Leuven;0x0000000001041F0000009E7C601EB6A8124080A6036B776C4940FEA8E00C61A9124009449164706C4940D9B718E7E5A8124056509F8D606C49404D374C1008A812406313937A406C49407794F775C2A712404DFF19D02A6C4940B25B04C8DBA61240F4F5A1541D6C4940D483CE9E87A61240550B2EFE096C4940E2A21AF0DEA41240C4EE740EBD6B49409E753CA9F1A4124093FE9702AC6B494068103DA3C5A31240C477F71E8D6B494061BCC49C57A21240D82D4899A06B4940BAD72BAA1CA21240989938F89B6B49403787FED79D9F12407A1139B4C86B4940EE605B2577A01240806D504DF16B494016F4C2E2B1A0124025E6D3ABF16B4940599F5511E3A01240B166D4B0F66B4940B34782EAFBA012404896C16DFE6B494068FFB3FE5DA11240C50E9AA8026C49409CFB02B37BA11240769CDB9E096C4940C823FFE52CA212400693A37A1E6C49405F51DE9EA7A2124014BACD2F266C49409E577FD735A312403333D2562C6C49407C70C8B9D2A312409E228019326C49408EEF6BBB3EA41240828A7E09396C4940D24F2E0779A5124070389B034F6C494026CDCD3883A512409B1ED324576C49407467BAE8D1A51240F67967DD5E6C49402C6676F602A612405D9B572C616C4940CD0B4A0987A6124098DE4DF85F6C494009610E8A68A71240D62B0AA5676C49409E7C601EB6A8124080A6036B776C494001000000020000000002000000FFFFFFFF0000000006000000000000000003;50.84366;4.66031
4180102;Oud Heverlee Zuid OUD-HEVERLEE;1;true;Leuven;0x00000000010431000000A395F19AEA991240A335224AE16A49409C57FE0AD4981240732E706AEE6A49402FB4F060C59912400F8954A60F6B4940B820991EAD9912401DC0C9EA136B4940A8A338126E9912403E02FA8D1F6B49407855A1058C991240835E4DF02B6B4940EC179EAF429912408AB85F1F2D6B494019768CAF2A991240C5D9D4CF366B494095B6359D5B991240694112CC366B4940074FF548A5991240E8D893953C6B49404670B379AA991240460B7EC7426B4940DBAFE289E09912401D2736CC476B49409D8B9034799A1240BAC11B475C6B4940528D1051A59A1240872C47D05D6B4940D427D31EDB9A124030EDFA685D6B4940AF85E9A31F9B1240B327D3C65D6B49405EEA5EC04B9B1240638DFE4F5F6B49401EBFA6A0649B124059A53FD3676B494022964527AE9B1240E1B68F836A6B49407320AE249A9C1240C0F0ECAD816B494096ABC8D8819C1240BBCD1C2C856B49402CF33391789C12407895BCA18F6B4940D4760E42919C12407A818E45946B49405E8160A7E99C1240E41523D49A6B4940218C5A87559D124040A579719F6B49403076B9A29A9D1240B5C2B4D0AB6B49400A359974F79D1240B7134EB0A86B4940FE8666BA549E1240994A54DBAE6B49409A800E7C8F9E12400329069DAF6B494016915D12BC9E12409C2DBAD4BA6B494088D2062D199F124078847283BD6B494090EC011E5E9F1240FF335C66C66B49403787FED79D9F12407A1139B4C86B4940BAD72BAA1CA21240989938F89B6B494061BCC49C57A21240D82D4899A06B494068103DA3C5A31240C477F71E8D6B4940C1B58F80F1A31240E5552C9F896B49406A7DCCDE8AA2124008F0D6AF6C6B4940F680F1758BA112407743B003596B49401C75D53D4CA01240E27DE719416B49402B5B7B6BB99E124048A83B4E206B4940E96BCC7EA29D1240AD1EC09D1F6B494005520A78B29C12403FFA45E1196B494015EA38FCF19B12400EFC5878F76A4940D0019191CF9B124077A0B5FEF36A4940A266A482149B12406B7C5F6DDC6A494055BCF50AF79A12404309C71CDA6A4940EF3543D2FD9912400CE05362E06A4940A395F19AEA991240A335224AE16A494001000000020000000002000000FFFFFFFF0000000006000000000000000003;50.83863;4.65422
4180103;t Zoet Water OUD-HEVERLEE;1;true;Leuven;0x0000000001041E0000006664612F749C1240AC6A64EE65694940AB5E80674B9D12401CF2A3DD656949407562C928E19E124030AC2E1861694940B86489D2CEA012404F6F9C95596949401D64CC8551A21240850E35465F6949401546EEFD20A51240259539F567694940DC9884710CA912407BEBC1F8756949403AF2A0866EA912407EE4AFF97A6949403E0FC35801AA1240174A557A7C694940F4555DB380AA1240A8E346EC7F6949403E14B4C556AC124070A57D7489694940AEAFA194A8AC1240E437EB176F69494046753876A8AC1240CC490FC56C6949407DDA8E4F17AB1240A32272BC6B6949401EBA9FFFD7AA12401C1EA62D7169494006AB8A0CD4A91240725D965163694940C75B24B5A0A712402625FAD75269494022216E7957A712400F37E7935569494049D921B210A512400029586E4769494048589417E1A31240872FFA8D40694940D29585ACB9A312408D41F2C13A694940FB52D12B70A3124085CAC7113869494062156D001DA31240C4FD40B53769494000E009549EA21240076015D141694940E867B68620A11240CAA123203C69494057F45D990EA012400F3995D23B694940E8933689A49E124036B5229C39694940023128A5669D12406ADE447B3A694940D2F16BD28A9C1240217E905B406949406664612F749C1240AC6A64EE6569494001000000020000000002000000FFFFFFFF0000000006000000000000000003;50.82304;4.65991
4180201;Neerijse Grote Bron HULDENBERG;1;true;Leuven;0x0000000001041C0000007BDBAB2B8F8F1240D95C847FC6694940253C0AD9F78E124064141E24AA6949405C096103488E1240306D42DFAF694940373E1F4FCB8D12407C7C19DE9E694940CD8F4E00218D12403AE8A9E88E6949403AE05070008D12400F3073F38F694940D7145C13F68B1240C5CD85BFA66949404EBC2B89C28B12404E6483B4B4694940418C6A7BC98B12405E567BFFBD694940B22E2FDFEA8B1240C1DE6707CF69494070FEF32BDF8B124092EE4677EC69494083C59D54558C1240E6CBC8F4FC694940AA7BFE4B638C1240B0484B17116A49408B7AE19AE78B1240F7304C4A166A4940EA7417B0998B1240400DE60E1E6A4940C98F5A478D8B1240142506012C6A4940B323AB9A878B1240F4B563983E6A4940541FC698058B124060178F71486A4940079AF736EB8B124031E7904B656A4940CBA861607D901240267DD94C3E6A4940B81ED9FD699112401198096A366A4940176A29281A911240BDDA73DF146A4940D43B9531AA90124040FB1EABFD6949409A2E7DB79C9012404E2EA660F469494021768C5AA9901240489D6C98EB6949409A7944243C90124001806058CC694940CCE7A65E329012402D288A8CC96949407BDBAB2B8F8F1240D95C847FC669494001000000020000000002000000FFFFFFFF0000000006000000000000000003;50.82818;4.63872
4180202;Neerijse Kliniekvijvers HULDENBERG;1;true;Leuven;0x000000000104120000001C690D043A8A1240A28F9CED0A694940DD51D11D798E12409A0DBAC1DF68494057253BD0A78E1240C3B1C676F668494014280222F290124019825962E968494063B7F870679212400139EDEE7F684940D47D2F413490124052EDAC754C68494087A31CDC828F1240162308982F684940CF43E6D68F8E124012A7B873096849407477EFA50B8C1240C4E60B8E26684940C0150AC9958B124021BB9DBE1B6849400B9CC1809E8A1240001AC4A826684940C43AFFD5D98912401AE1617A0F684940571465A7FB881240D4E976B204684940C71CEC19B7871240EC952652256849402FE7E54663891240FBD3233F85684940D9448A9F0E8A124028F992F5AC684940D9DA4996C2881240E09525EEB86849401C690D043A8A1240A28F9CED0A69494001000000020000000002000000FFFFFFFF0000000006000000000000000003;50.81660;4.63766
4180301;Groot Broek St. Agatha-Rode HULDENBERG;1;true;Leuven;0x0000000001041D00000007C13B8C728E1240BC461A445665494073FDD533B08E12403EAC462668654940A3DE13F5D98F1240C45CD3A2996549408D415F0EC2911240F6CE0A7AB8654940922FBFD93B9212400361F131BB65494062E42A2834921240BC858C8AD0654940E28D54EB419312404B011E09D8654940E8A3B83CA9931240023E8F59C3654940F95E11B0A8931240D4EF31A5B76549407351A16DD39312400AC8457CA8654940A4B7013F84931240920D79DA9365494092A09DC2DA93124037C4D6908B654940EC7A6E6F31941240D1067AB8866549407FB6ED025C941240D761421E74654940C10CC3971195124074E040C960654940EA477158159612404D7A02BE4C65494012081476599612407229AC1D2F65494087A0437D8C961240FD0BF9B017654940B76A79316096124086369ACD056549400A089C5B4E961240D452532BFC6449406493F3DF17961240A0B0CC9CCA6449401DEB6C91E2951240051883D7B164494008437C9063961240030A0D9395644940A115F09FC693124045BF8DD697644940C2CB69153291124029679EE693644940692C03D5589012403B109546936449403BC31E6FBC8F1240CDE63A52936449400BE52669688F1240ED21D44FD164494007C13B8C728E1240BC461A445665494001000000020000000002000000FFFFFFFF0000000006000000000000000003;50.78997;4.64303
4180501;Wilsele Noord LEUVEN;1;true;Leuven;0x00000000010410000000C126AC1B95CD1240C49ABF64D5744940ADAB650814D012406A036F9FD67449407E7676FFC7D11240E31EE88DD37449408FBDFA54A6D11240FE17541CA0744940CDA246CA01D11240136456B44B74494034BA318399D01240750A3C2B4E7449409C098397C2CF1240932968374F744940E7E8C6A4EBCE12406F7144C74F744940D85482EBEBCE12408F7EF1A1547449405AB15A0968CF1240933016EB6A74494089EDB5D918CF1240A92DCA98767449400673055219CF1240147559D97E744940F7C8BB011BCF1240E207B0759C744940EFBF513939CE1240B7ADD2C0B67449401BB42B07B9CD12405E404CE0C4744940C126AC1B95CD1240C49ABF64D574494001000000020000000002000000FFFFFFFF0000000006000000000000000003;50.91101;4.70318
4180502;Wilsele Zuid LEUVEN;1;true;Leuven;0x00000000010417000000CDA246CA01D11240136456B44B744940E06AF44370D11240729F68354A744940224798781ED11240EF89F64128744940745D44381DD112400E7CE669127449401927C4F122D1124014B151210B74494083F33DBE15D11240CD9F971DFB734940F282B5D20ED112409AE8A686ED7349409EE51882FBD0124082F7C1FFDD734940511AB9CEEDD01240879A353FC5734940C47D3DFAB5D01240DFE6E78EBB73494073444A678AD01240CF413461B17349407FCB5A2F8FD012405B9C8097997349401F3CC48AB6CE1240DCB80C219E734940CF25A5AA2ACE124008044D73B6734940179F4C49A5CD12409C4B7314D5734940F83938E299CD1240D099259EE47349402D639732C6CD1240F9F91EE7FB734940D1F15E73D0CE1240307809AC21744940DD0837DC39CF1240E86C2E1C33744940E7E8C6A4EBCE12406F7144C74F7449409C098397C2CF1240932968374F74494034BA318399D01240750A3C2B4E744940CDA246CA01D11240136456B44B74494001000000020000000002000000FFFFFFFF0000000006000000000000000003;50.90586;4.70274
4180601;Provinciaal Domein Kessel-Lo LEUVEN;1;true;Leuven;0x0000000001041F000000A6D2564817DE12403CF34B209C7249408249CAE26EDF1240DE8220A1977249409217D70D15E012401334C7E09D7249407E310FFC29E112408088F5F7A77249406D74D27F7CE21240507DC2F2B47249408F08F880C2E3124004E37B0CBE7249404C203E1D33E51240BFCF6FD2C072494049C8BE2F9EE81240E0BE85F98E72494011536A2F2FE81240E23E0A40877249401A966EE714E8124010CBE01A6B724940777376410FE912400791A031547249402BE8F5FA81E6124042DE2EA32C7249406BBC4C2F20E5124093A4FB1E537249401D0DDFAE04E412406754A9C041724940AF36223A0AE31240A302C5345772494093A6647051E2124087FC23914D7249408D0AB1847CE3124017B5C5D72F7249409D2BFCD2F4E212409FEB28B325724940CA0AE3911FE312409E40DFCC2172494034318E8531E312403092CC061A724940683896121FE3124014A14F8C19724940A261F0EF03E212402EA00D010E724940806F9E5BAEE11240B119CF58147249405762A9ADAEE112409A03C3AF197249406C0FABDF83E112400B3E7F9D1C7249406F7FAABF58E11240281347341A7249404E340D8828E11240ADAF4F4529724940192C29837DE01240D29F1C62387249405A93C415E7DF12400C1C3EE56B7249404AA5999FA1DE1240D88905886B724940A6D2564817DE12403CF34B209C72494001000000020000000002000000FFFFFFFF0000000006000000000000000003;50.89415;4.72236
4180701;Abdij van 't Park Heverlee LEUVEN;1;true;Leuven;0x00000000010411000000E3140233AFDA124014B41977626E4940D435AEC8DEDA1240E75F84067D6E4940869075BC2EDB1240EBC3501F9A6E49402CFF8820D9DB1240DD6D3DE19B6E4940F95D721FE4DC12408CC292DF9C6E4940C941CC061BDD124016934D64976E4940C4F3E33805DE1240B37427918E6E49405D059DCBB8DE12406023E0F48F6E4940C882F14EAFE01240A8A103559E6E4940DBE7797AB7E5124025D96A33966E4940743E486E13E712401AB7CC36786E494043905E3541E7124019E81431746E494098C28A42A5E4124013B61BE3696E4940A2E8078D16E4124056B58436696E4940F74E8F386DE1124049AC24D4656E4940F5162D2D2BDB12405386C0AF5D6E4940E3140233AFDA124014B41977626E494001000000020000000002000000FFFFFFFF0000000006000000000000000003;50.86323;4.71914
4180703;Arenbergpark HEVERLEE;1;true;Leuven;0x0000000001040D000000C21FAAA4D2B912401EDCE1AD496E4940708FEBBEB7BA1240A740EC045B6E49408F78F1418FBC1240147E25C7776E494078905A96FDBC1240A44DA328806E494047D68CF7A2BD1240A711ED01836E4940B8360FBAF2BD1240864117DC886E494015105E2597BE1240A9EFD6767B6E494078498ADD96BE1240CE485648766E49403D401680A4BE124061A020E06E6E494023722E679DBD1240A013949B5A6E49405942AE69CABC1240691A852A526E49408C3B7A23C6BA1240B78F8A9E336E4940C21FAAA4D2B912401EDCE1AD496E494001000000020000000002000000FFFFFFFF0000000006000000000000000003;50.86227;4.68393
4181103;Florival HULDENBERG;1;true;Leuven;0x0000000001041E00000063E19EBD73911240C0B0D0F227614940C2F0A3FE9A911240175CE5C127614940E9E0444310921240717B657F28614940FAFA41F6DD9212404836550E34614940CC65447DA69312406DE5446B3961494066B18A316594124029BA799F3D614940067B67A9239512400234BFCA3C614940F2352D3AE0961240DFA559D23D614940D12E67A1C69612402B761F452F61494088846311FC961240BB49B20E2961494073546E0BC4971240BD590ECD22614940C400665CEF97124066BF9A3B1561494036B9D7B66D981240F6C2C7A3076149405A8431E9DD9812404FEAFC8104614940BB54111DB0991240CE811FEE076149407A670F53259A12404F87EF81076149409A51BBF6279B1240815E0565026149409D124D7E4C9C1240807A0D13F7604940EBA06B76429C124071C4C7A7F160494001A3364B869B1240BF444BA7BC604940CB7184B30B9B1240CBCAFA9EB26049402D0C4077579A12405308BEBEBC604940E08ED71DB49812401C5BA196CB604940F709455468971240F367DA0BD3604940A09FC779FA951240C4869539DD604940D67572C480951240EEB810C8E560494034860C93BE941240825F5703FF6049407D67F96D8B9312406DB6407F0B614940ACD51F68589212403CD617B11A61494063E19EBD73911240C0B0D0F22761494001000000020000000002000000FFFFFFFF0000000006000000000000000003;50.75776;4.64786
4181401;Visvijvers Erps-Kwerps KORTENBERG;1;true;Leuven;0x0000000001041C0000007B6B2C91E25F124033AB4E06DB72494050952ABD446112402438CF1DF87249400086664487631240F2872AB20C734940DAA4A13E17631240C294EDC114734940B7EAD75E74651240508ED21925734940978C58CFD46512400B0101E228734940B4221691356612401990EFB234734940C0C384DAD0671240402E93F32473494023D43FC4DE671240CE6AC73EEF72494078D046BF31671240C2911EC6C0724940132B144C6B66124071B2A54AB3724940FDBB3212EB65124077130121B772494049ABE496856512400EF3A8F5BA724940E25BBDF82F651240BFC18C22BA72494016FD72A6566312405C3E7D7077724940893AD573BB621240A249E65C75724940E406B78E3B6212407FAF24A88172494086C94BDC0B62124082C6E3158D7249401343729086611240072DB01C98724940DFFAB346E6601240376C5DCD9C724940C42C673B7B60124050DFF6229B7249409560EE27106012400F310CA098724940EFFF96AB7F5F12407F0EECF7967249400A8EC88C2F5F1240CCCA98F2997249404BD77E15F55E1240A652F5AFA37249408A902554BB5E124094EC5408C0724940EFC2BFC1A65E1240EE8A689AD57249407B6B2C91E25F124033AB4E06DB72494001000000020000000002000000FFFFFFFF0000000006000000000000000003;50.89717;4.59729
4181501;Kasteelvijver Leefdaal BERTEM;1;true;Leuven;0x000000000104140000005A145CDDCF5E12403D09ED60DF6C4940B34958F1426012405AEEA835F06C4940D9510F1C92611240A6B1A9C4066D4940BC2D0B4235621240EC64F512146D494077DBFE737A6212401C809826126D49407038FD0ACC63124061A3C037196D4940FB24CAF04C641240D93230B2096D494097A04DEAA3641240F3716E61006D49405C6FC2434664124069D31304F96C4940B681E244286412402EB50E1FFC6C49408949C0EA5763124006ABA41CEE6C4940F1B8F9845F6112400AE8D294C86C49404BF0473BE760124027BF6923CD6C4940A300E301A86012404E0555A1CD6C494051FB8C9D2C601240A36902CECF6C49409B5D7E61E15F1240375DB040D16C494040FA25177E5F1240F8D0DFA8D36C49400857DCE7595F124049810E7AD26C494097D0EAEE385F124086C53489D66C49405A145CDDCF5E12403D09ED60DF6C494001000000020000000002000000FFFFFFFF0000000006000000000000000003;50.85109;4.59556
4181601;Kasteelpark HULDENBERG;1;true;Leuven;0x0000000001041B000000561FD1EA3F5012402DAE7D950F6549408BA46F40895112404AC07369F76449404901A1AD7C521240F677A6CCFA6449402CA97A8D9B531240FEA8402DFE644940AAE333574954124058C41823FE644940E3011A538D541240BC85511FD4644940B5172686C55312406FBD858BD5644940F31B529420531240A330B2B6D9644940BDE46D5947521240589A51C3D9644940158C03D63951124010E25AB1D5644940A3185865864F124022490840BA6449402B53BD90C04B1240D68D59E89364494086A594A50D4A12400C268A3B86644940963161D9ED4812408385E64F67644940FE9D4877BD471240D907A41D5F6449409B018D84EC461240A2817CC45264494064701D932C461240924A35663B6449405616DA067645124099F527AF3864494038F574830E4512409E1816BD4E644940800DA57B40411240E3311D2D2E644940535ACDE1C640124009A50A1E3464494017D12E499E4412403B41381B64644940EE1C9BD09A45124067EDAD9374644940C80460F26E4A1240F754C0C8B764494078AC461D5F4C1240DB4C7526D1644940AEBB6598124E124050B2AAF8ED644940561FD1EA3F5012402DAE7D950F65494001000000020000000002000000FFFFFFFF0000000006000000000000000003;50.78640;4.57390
4181701;Kanaal Leuven-Mechelen tussen Vaartkom en grens Wijgmaal -Tildonk;1;true;Leuven;0x0000000001042C000000147FC787E0A91240AEB4A3283378494070321BABD2A912400DE0D3F93D78494005F1337C30AA1240CF61A8CA4078494062955D543BB51240CE3A706559774940EBE25E3AB1BD1240A2049090A2764940B0C2B1E5D6CE12401AE50B08D37549408C66BFA5CDD01240CC4FE1CFB975494055CCAC3D80D1124077F68523A075494056919F067ED312406D7E19CE8A7449405769166126D412407DC8D1583D7449401C693E1610D412401C006BC5B47349401D9CD65AF3D31240C5CC7049397349407778A0EFBED31240BC615CC11C7249407DC1740AB8D3124055AA123FA5714940AB86FDF7F3D21240E092942787714940A21EDFB8F3CD1240EE18FF8B97714940C9F845C302CE1240D4106FECA271494061A140739ED2124092CC65FB95714940FE15B16CDFD212400DBA8D5F9971494072774D8C2FD31240FE6631D9A9714940F55F79CA26D312400AE1B1BC0B7249400FC627D840D312404E902120597249409CFC2051F2D21240FEA62A89647249403D703FECB1D212407C6960636B724940C9DEF947ABD2124089DEB61075724940D802A488C8D2124055F0AE057D7249408C16A9BD2DD3124098DE52628472494031B4B86C59D312400406A6E78C7249405B3EEA1E66D31240587D66246973494093A76D0681D312403DFC98F541744940BA67FDD584D2124015530168BC744940BC8BC433E1D012407855B1F3957549407543DC88AFD012404107150FA3754940AD3E543D3DD0124047EC809AB3754940A0951D09FACE12401E5341A7C3754940E5EE568F94C01240C2A7E5F0717649408BA27C1377BD12406BA4E2E898764940D09C77E6FEB31240BB4E145064774940796F2B3BCFB11240D798C95090774940D3945B8C83B012409064244D8B774940A23F0CF317B012409471107194774940B84E74E176B01240B8BEC6E1AC77494016F4C7A998AC1240D48CEA4DFC774940147FC787E0A91240AEB4A3283378494001000000020000000002000000FFFFFFFF0000000006000000000000000003;50.91465;4.69551
