code,name,active,centroid_latitude,centroid_longitude
2054501,Iobes KERKBRUGGE,true,51.1248318,3.7463292
2054701,Moervaart MENDONK (Gent),true,51.1415483,3.8049297
2054801,Suikerfabriek MOERBEKE,true,51.1656170,3.9360256
2054901,Pereboomsgat MOERBEKE,true,51.2135969,3.9573017
2055201,Kanaal Gent-Terneuzen GENT - ZELZATE,true,51.1267630,3.7633700
2055301,Kluizendokken (= vroegere Geuzenhoek) DOORNZELE,true,51.1542677,3.7751431
2055401,Mortelput KNESSELARE,true,51.1225675,3.4214967
2055402,Brugse Vaart Sint-Joris - Aalterbrug KNESSELARE,true,51.1119844,3.4057474
2055501,Schelderodeput SCHELDERODE,true,50.9791893,3.7131899
2055502,St.Elooisput SCHELDERODE,true,50.9848634,3.7194174
2055601,De Reymeren MERELBEKE,true,50.9815446,3.7187528
2055701,Skiput LOTENHULLE,true,51.0601175,3.4709945
2055801,Schelde Brug Melle - ringvaart tot Sluizen Gent,true,51.0064976,3.7792948
2055901,Westerplas SINT-MARTENS-LATEM,true,50.9997886,3.6254193
2060102,Tweeling EKE,true,50.9684012,3.6486032
2060105,Natuurreservaat Scheldekant EKE,true,50.9595716,3.6547510
2060110,Schelde EKE,true,50.9551371,3.6682996
2060402,Hazeheet KRUISHOUTEM,true,50.9202026,3.4941778
2060406,Kasteelvijver KRUISHOUTEM,true,50.9089255,3.5362519
2060501,Souverein DEINZE,true,50.9564746,3.5329254
2060502,Noorderwal DEINZE,true,50.9814378,3.5161410
2060505,Vosselareput DEINZE,true,50.9957407,3.5568127
2060509,Brielmeersen DEINZE,true,50.9792383,3.5208874
2060601,Kallemoeie NAZARETH,true,50.9519275,3.5481479
2060602,Prijkels Zuid NAZARETH,true,50.9541715,3.5639109
2060603,Prijkels Noord NAZARETH,true,50.9571845,3.5642592
2060604,De Biezen NAZARETH,true,50.9757807,3.5989028
2060605,Dragonder NAZARETH,true,50.9481891,3.5873957
2060607,Lulhoek KRUISHOUTEM (=Leemputten),true,50.9456873,3.5309257
2060701,Scheldemeersen SEMMERZAKE-EKE,true,50.9460788,3.6548012
2060901,Weiput ZINGEM,true,50.8899394,3.6650203
2060905,Meersen + Coupure ZINGEM,true,50.9025780,3.6704495
2060906,Moorteleput ZINGEM,true,50.8876876,3.6555824
2060907,Grootmeers ZINGEM,true,50.9016400,3.6782881
2060908,Kleinmeers ZINGEM,true,50.9096890,3.6751379
2060909,Moeras Vindevogel ZINGEM,true,50.9093604,3.6818406
2060910,Spettekraai ZINGEM,true,50.8929809,3.6744033
2060911,Mesure ZINGEM,true,50.9018373,3.6833647
2061002,Oude Schelde WELDEN,true,50.8848867,3.6519008
2061003,Reytmeersen WELDEN,true,50.8796507,3.6416928
2061004,Oude Schelde NEDERENAME,true,50.8622955,3.6293993
2061005,Put Vandemoortele NEDERENAME,true,50.8608977,3.6293500
2061006,Scheldemeersen NEDERENAME,true,50.8646639,3.6302280
2061103,Dal HEURNE,true,50.8818251,3.6326192
2061201,Langemeersen WORTEGEM-PETEGEM,true,50.8291939,3.5767845
2061202,Donkvijver OUDENAARDE,true,50.8434622,3.5886490
2061204,Ohio-Vijver OUDENAARDE,true,50.8687910,3.6304132
2061205,Nieuwe Vijver OUDENAARDE,true,50.8614225,3.6198573
2061206,Waterspaarbekken OUDENAARDE,true,50.8380978,3.5961194
2061207,Vestingen OUDENAARDE,true,50.8440689,3.5993760
2061208,Opgespoten terrein OUDENAARDE,true,50.8377219,3.5906617
2061209,Oude Schelde 't Veer OUDENAARDE,true,50.8190145,3.5718559
2061301,Scheldemeersen BERCHEM-MELDEN,true,50.8147864,3.5535301
2061501,Centrale KLUISBERGEN (RUIEN),true,50.7878184,3.4963376
2062101,Pereboomplassen OLSENE,true,50.9503327,3.4541586
2062106,Kasteelvijver OLSENE,true,50.9394544,3.4727700
2062202,Oude Leie GOTTEM,true,50.9573445,3.4581598
2062601,Ooidonck BACHTE-MARIA-LEERNE,true,51.0018248,3.5841841
2062603,Ooidonkweiden + Leie DEURLE,true,50.9994734,3.5911356
2062701,Kasteelvijver HUISE-LOZERE,true,50.9160374,3.5641386
2062901,Kasteelvijver NOKERE,true,50.8805800,3.4993272
2063003,Kasteelvijver WANNEGEM-LEDE,true,50.8884490,3.5592220
2063103,Lebeekvijver EINE (= containerpark),true,50.8618032,3.6235742
2063104,Zevenputten EINE,true,50.8572980,3.6218370
2063302,Machelenput MACHELEN,true,50.9593219,3.4816035
2063401,Scheldemeersen EINE,true,50.8698108,3.6255647
2063601,Oude Leie BAVIKHOVE,false,50.8810813,3.3303299
2063704,Sas OOIGEM,true,50.8935348,3.3440701
2064201,Oude Leie GRAMMENE,true,50.9790402,3.4914568
2064301,Leie KORTRIJK - MENEN,true,50.8050558,3.1895890
2064401,Leie KORTRIJK-OOIGEM,true,50.8612052,3.3076778
2064402,Leie Ooigem - Sint-Elooisvijve (sas),true,50.9020551,3.3786196
2064601,Kanaal KORTRIJK - BOSSUIT,true,50.7974980,3.3590640
2064902,Bovenschelde KERKHOVE - AVELGEM (Rugge),true,50.7861859,3.4899532
2064903,Bovenschelde AVELGEM (Rugge) - SPIERE,true,50.7418779,3.4115222
2065702,Populierenhof DESSELGEM,true,50.8896329,3.3710875
2065703,Heuvelhoek OESELGEM,true,50.9429138,3.4350224
2065706,Neerhoek OESELGEM,true,50.9327471,3.4509482
2065707,Oude Leie/Mandel OESELGEM,true,50.9324524,3.4314643
2065802,Oude Scheldearmen (Lange End) ELSEGEM,true,50.8167644,3.5468694
2065803,Golf ELSEGEM,true,50.8231062,3.5538621
2065804,Domein De Ghellinck ELSEGEM,true,50.8140814,3.5385417
2066501,Bolveerput SEMMERZAKE,true,50.9544135,3.6597584
2066502,Kriephoek SEMMERZAKE,true,50.9525937,3.6685918
2066601,Bovenschelde EKE - GAVERE,true,50.9431625,3.6502146
2066602,Bovenschelde GAVERE - ZINGEM,true,50.9127797,3.6730829
2066606,Bovenschelde ZINGEM-HEURNE,true,50.8879639,3.6615224
2066607,Bovenschelde HEURNE-EINE,true,50.8784083,3.6326468
2066608,Bovenschelde EINE-ENAME,true,50.8647582,3.6270970
2066609,Bovenschelde ENAME-OUDENAARDE,true,50.8509368,3.6198435
2066610,Bovenschelde OUDENAARDE-MELDEN,true,50.8289193,3.5848441
2066611,Bovenschelde MELDEN-BERCHEM,true,50.8065085,3.5307770
2066901,Zavelput BEVEREN-LEIE,true,50.8770432,3.3302722
2067001,Peracker WAREGEM,true,50.8747007,3.4027889
2067101,Biezenveld LAUWE,false,50.8015649,3.2024667
2067201,Moderna (Paddenbroek) KLUISBERGEN,true,50.7870358,3.5194011
2067202,Oude Schelde Meerse KLUISBERGEN,true,50.8053897,3.5306868
2067301,Oude Schelde MEILEGEM,true,50.9034253,3.6881064
2067303,Schijteput KLUISBERGEN,true,50.8047954,3.5246432
2067401,Spaarbekken MULLEM,true,50.8955918,3.5974707
2067402,Bekevijver MULLEM,true,50.8975312,3.6142071
2067501,Leyhoek ASTENE,true,50.9956505,3.5671318
2067601,Blarewater NEDERZWALM,true,50.8917992,3.6799778
2067701,Leie Noorderwal Deinze - brug Machelen,true,50.9721717,3.4939023
2067702,Leie brug Machelen - brug Olsene,true,50.9550787,3.4644477
2067703,Leie brug Olsene - brug Oeselgem,true,50.9365156,3.4449742
2070101,Eendenmeer en zeilplas HEUSDEN,true,51.0172948,3.8172842
2070105,Ontpoldering Heusdenbrug (vroeger Driehoekig Plasje) HEUSDEN,true,51.0263519,3.7897727
2070301,Kalkense Meersen KALKEN,true,51.0254170,3.9236479
2070402,Bergenmeersen WICHELEN,true,51.0175474,3.9667605
2070603,d' Heide WETTEREN,true,50.9862300,3.9089198
2071101,Schelde Kerk Kwatrecht - Brug Melle,true,51.0008897,3.8139215
2071102,Schelde Grote Sluis - Kerk Kwatrecht,true,50.9958609,3.8451125
2071103,Schelde Brug Wetteren - Grote Sluis,true,51.0036193,3.8657883
2071104,Schelde Sluis Oude Schelde - Brug Wetteren,true,51.0113670,3.8942578
2071105,Schelde Veer Schellebelle - Sluis Oude Schelde,true,51.0161132,3.9214453
2071106,Schelde Brug Uitbergen - Veer Schellebelle,true,51.0087302,3.9455842
2080101,Molsbroek LOKEREN,true,51.1014887,4.0144492
2080301,E3-Put WAASMUNSTER,true,51.1119603,4.0604556
2080302,Ten Reyen WAASMUNSTER,true,51.1043160,4.0600638
2080304,Hamputten WAASMUNSTER,true,51.1001501,4.0276282
2080305,Kasteel Blauwendael WAASMUNSTER,true,51.1081023,4.0819669
2080601,Tielrodebroek TIELRODE,true,51.1102478,4.1849584
2080603,Kleiputten Hofstraat TEMSE,true,51.1200197,4.1700596
2080604,Waesmeer TEMSE,true,51.1223002,4.1895399
2080605,Durme monding - Mira-brug TIELRODE,true,51.1079196,4.1647499
2080606,Wachtbekken TEMSE,true,51.1332848,4.2195078
2080802,Kruibeekse Kreek KRUIBEKE,true,51.1565500,4.3160558
2080803,Rupelmondse Kreek RUPELMONDE,true,51.1329302,4.3065313
2080806,Polder BAZEL-KRUIBEKE-RUPELMONDE,true,51.1504620,4.3174648
2080807,GOG-GGG Kruibeekse Polder,true,51.1644445,4.3187429
2080808,GOG-GGG Bazelse Polder Noord,true,51.1497784,4.3185371
2080809,GOG Bazelse Polder Zuid,true,51.1377750,4.3150243
2080901,Saleghem-kreek MEERDONK,true,51.2411655,4.1391090
2081103,Grote Geul KIELDRECHT,true,51.2820892,4.1679319
2081601,De Ster ST.-NIKLAAS,true,51.1720443,4.1928663
2081602,Fabiola-park ? ST.-NIKLAAS,true,51.1563965,4.1592097
2081603,Scheerders van Kerckhove's ST.-NIKLAAS,true,51.1616964,4.1207942
2081604,Heimolen SINT-NIKLAAS,true,51.1319337,4.1387324
2081701,Scheldebroeken ZELE-BERLARE,true,51.0216349,4.0295742
2081802,Bazelse Kreek KRUIBEKE,true,51.1534443,4.3116801
2081901,Het Gelaag STEKENE,true,51.2020771,4.0526826
2082201,Fort HAASDONK,true,51.1725145,4.2281086
2082301,Kleiputten STEENDORP,true,51.1275415,4.2706630
2090301,Wijmeers UITBERGEN,true,51.0108226,3.9475972
2090302,Heisbroek UITBERGEN,true,51.0163693,3.9419383
2090402,Donkmeer BERLARE,true,51.0388476,3.9754320
2090403,Broek BERLARE,true,51.0361033,3.9994997
2090408,Paardenweide en -broek BERLARE-WICHELEN,true,51.0084731,3.9890931
2090502,Park Osbroek AALST,true,50.9246354,4.0422363
2090503,Gerstjes AALST,true,50.9260875,4.0593329
2090504,Park zwembad (Bergemeersen) AALST,true,50.9347927,4.0586646
2090505,Park Ter Linden AALST,true,50.9425363,4.0147831
2090701,Wellemeersen DENDERLEEUW,true,50.9035851,4.0664994
2090801,Broek GREMBERGEN,true,51.0528660,4.1259716
2090901,Wallen DENDERMONDE,true,51.0272856,4.0969556
2090902,St.Onolfspolder DENDERMONDE,true,51.0400507,4.0864540
2091004,Nieuwdonk BERLARE,true,51.0342339,3.9745987
2091005,Verrebroek OVERMERE,true,51.0338678,3.9594430
2091006,Turfput OVERMERE,true,51.0513783,3.9891094
2091301,Oude Durme + Durme HAMME,true,51.1026995,4.1098008
2091302,Lippensbroek HAMME,true,51.0852676,4.1718951
2091601,Schelde Slikplaat - Brug Uitbergen,true,51.0177059,3.9615409
2091602,Schelde Kerk Wichelen - Slikplaat,true,51.0150159,3.9720916
2091603,Schelde Brug Schoonaarde - Kerk Wichelen,true,51.0044370,3.9941783
2091604,Schelde Brede Schoren - Brug Schoonaarde,true,51.0136112,4.0295314
2091605,Schelde Veer Appels - Brede Schoren,true,51.0254933,4.0411811
2091606,Schelde 2 sluizen - Veer Appels,true,51.0355351,4.0426838
2091607,Schelde Zandkaai - 2 sluizen,true,51.0452887,4.0521462
2091608,Schelde inham - Zandkaai,true,51.0498105,4.0689561
2091609,Schelde Dendersluis - inham,true,51.0482153,4.0837749
2091610,Schelde ponton Dendermonde - Dendersluis,true,51.0384662,4.0975691
2091611,Schelde brug Vlassenbroek - ponton Dendermonde,true,51.0385849,4.1156362
2091612,Schelde Ter Killen - brug Vlassenbroek,true,51.0486783,4.1289995
2091613,Schelde Einde Cramp - Haventje Ter Killen,true,51.0570355,4.1455825
2091614,Schelde Veer Baasrode - Einde Cramp,true,51.0474575,4.1578329
2091701,Honegem ERPE,true,50.9528017,4.0061429
2091801,Dender OUDEGEM (Denderbelle-sas - Dendermonde Scoutsplein),true,51.0256651,4.0761369
2091802,Dender GIJZEGEM (Aalst Wiezebrug - Denderbelle sas),true,50.9912966,4.0733567
2091803,Dender AALST NOORD (Aalst Zwarte Hoekbrug - Wiezebrug),true,50.9644516,4.0475506
2091804,Dender AALST ZUID (Aalst Zwarte Hoekbrug - Erembodegem brug),true,50.9337289,4.0489400
2091805,Dender EREMBODEGEM (snelwegbrug Welle - Denderbrug Erembodegem),true,50.9154776,4.0645059
2091806,Dender DENDERLEEUW (sas Denderleeuw - sas Liedekerke),true,50.8846234,4.0830589
2091901,Polder VLASSENBROEK,true,51.0471011,4.1428023
2100101,De Gavers GERAARDSBERGEN,true,50.7934879,3.9109944
2100501,Dender monding Mark tot brug Zandbergen,true,50.7796181,3.8989206
2100502,Dender brug Zandbergen tot zuiveringsstation Ninove,true,50.8218174,3.9989414
2100503,Dender zuiveringsstation Ninove tot sas Liedekerke,true,50.8551138,4.0597103
2100601,Mark monding in Dender tot molen Viane,true,50.7438737,3.9052124
2100701,Moenebroek-Moorhof-Vijver van der Schueren SCHENDELBENE/SMEEREBBE,true,50.8063364,3.8860372
2100801,Kasteelvijver VIANE,true,50.7434743,3.9262087
2100810,Parkvijvers GROTENBERGE,true,50.8705562,3.8303835
3120101,Zenne ZEMST(brug Brusselse Steenweg) - HOMBEEK (Eglegemvijver),true,51.0013947,4.4587234
3120102,Zenne EPPEGEM - VILVOORDE,true,50.9472086,4.4388045
3120103,Zenne ZEMST (Brusselse Steenweg) - WEERDE,true,50.9769071,4.4638620
3120104,Zenne WEERDE - EPPEGEM,true,50.9682071,4.4746460
3120301,Leuvense Vaart/Park MECHELEN,true,51.0375816,4.4511077
3120302,Mechels Broek MECHELEN,true,51.0217833,4.5145038
3120602,Blaasveld Broek BLAASVELD,true,51.0596782,4.3927544
3120603,Hazewinkel BLAASVELD,true,51.0674134,4.3890018
3120604,De Bocht HEINDONK,true,51.0746855,4.3856648
3120605,Polder HEINDONK,true,51.0690231,4.4096486
3120701,Hombeek MECHELEN,true,51.0080865,4.4492358
3121001,Zandputten Walem MECHELEN,true,51.0641042,4.4414658
3121003,Dijle Netemonding - Mechelen,true,51.0687768,4.4250521
3121303,Rupel brug Boom - monding Dijle/Nete,true,51.0791784,4.3907572
3121305,Broek De Naeyer WILLEBROEK,true,51.0769671,4.3737563
3121401,Oude Dijle MECHELEN,true,51.0393110,4.4642182
3121402,Montreal MECHELEN,true,51.0462074,4.4852071
3121405,Fort Walem MECHELEN,true,51.0611431,4.4628733
3121411,Den Battelaer MECHELEN,true,51.0501600,4.4317609
3121412,Zenne Zennegat - Hombeekbrug MECHELEN,true,51.0371463,4.4307763
3121501,Zandput Heffen MECHELEN,true,51.0471501,4.4266779
3130101,Netevallei LIER-DUFFEL,true,51.0956499,4.5082560
3130801,Zone Grote - Kleine Nete,true,51.1551423,4.6416641
3130901,Fortengordel LIER-DUFFEL,true,51.1006900,4.5697630
3131001,Stapelterrein Van Hool ITTERBEEK-KONINGSHOOIKT,true,51.0846499,4.6207477
3150101,Kalmthoutse Heide KALMTHOUT,false,51.4013169,4.4295568
3150102,Drielingenven KALMTHOUT,true,51.4071238,4.4298739
3150103,Stappersven KALMTHOUT,true,51.4079035,4.4422297
3150104,Biezenkuilen KALMTHOUT,true,51.4126117,4.4203965
3150105,Putse Moer KALMTHOUT,true,51.3808108,4.4306506
3150106,Nolse Ven KALMTHOUT,true,51.4196693,4.4331336
3150108,De Moerkens KALMTHOUT,true,51.3925686,4.4410512
3150109,Klein Schietveld KALMTHOUT,true,51.3591414,4.4952155
3150201,Militair Domein BRASSCHAAT/BRECHT,true,51.3528226,4.5752464
3150204,Fort BRASSCHAAT,true,51.2868236,4.5301054
3150205,Park De Mik BRASSCHAAT,true,51.3125498,4.5343129
3150206,Park BRASSCHAAT,true,51.2865294,4.4983538
3150502,De Kuifeend OORDEREN,true,51.2995471,4.3452464
3150503,Verlegd Schijn OORDEREN,true,51.2999212,4.3735563
3150504,Vormingsstation OORDEREN,true,51.2963148,4.3665699
3150505,Stadsgracht OORDEREN,true,51.2894866,4.3709820
3150506,Grote Kreek OORDEREN,true,51.2931784,4.3618493
3150702,Ekerse Put EKEREN,true,51.2834606,4.3980160
3150704,Bospolder EKEREN,true,51.2818985,4.3966103
3150802,BASF-terreinen ZANDVLIET,true,51.3494983,4.2866887
3150806,Sluis ZANDVLIET,true,51.3452161,4.2852842
3150807,Polder ZANDVLIET,true,51.3738830,4.3214388
3151001,E10-Plas SCHOTEN,true,51.2988782,4.5405944
3151101,Blokkersdijk ANTWERPEN,true,51.2325298,4.3498049
3151102,Delwaidedok ANTWERPEN,true,51.3259592,4.3272638
3151106,Noordkasteel ANTWERPEN,true,51.2413878,4.3914629
3151109,Galgenweel ANTWERPEN,true,51.2141900,4.3717229
3151110,Burchtse Weel ANTWERPEN,true,51.2091680,4.3587816
3151117,Burchtse Weel - Getijdengebied,true,51.2091929,4.3599408
3151118,Burchtse Weel - Zoet Bufferbekken,true,51.2090939,4.3543252
3151122,Hoge Maey ANTWERPEN,true,51.3102126,4.3531249
3151126,Kanaaldok B1 ANTWERPEN,true,51.2946886,4.3329000
3151127,Kanaaldok B2 ANTWERPEN,true,51.3278870,4.3058146
3151128,Kanaaldok B3 ANTWERPEN,true,51.3541926,4.2928345
3151137,Albertkanaal ANTWERPEN,true,51.2365643,4.4393243
3151138,Amerikadok ANTWERPEN,true,51.2451910,4.3975743
3151139,Schoonselhof ANTWERPEN,true,51.1656214,4.3673629
3151140,Rivierenhof ANTWERPEN,true,51.2149465,4.4697522
3151141,Noordlandbeek ANTWERPEN,true,51.3641498,4.3115186
3151143,Bonaparte-Willemdok ANTWERPEN,true,51.2290799,4.4067492
3151144,Lobroekdok ANTWERPEN,true,51.2321060,4.4358464
3151145,Straatsbrugdok ANTWERPEN,true,51.2415813,4.4164630
3151146,Asiadok ANTWERPEN,true,51.2354028,4.4188119
3151147,Houtdok ANTWERPEN,true,51.2367356,4.4133529
3151148,Stadspark ANTWERPEN,true,51.2120880,4.4144875
3151149,Domein Oude Gracht ANTWERPEN,true,51.3262189,4.4650784
3151150,Nachtegalenpark ANTWERPEN,true,51.1827987,4.4078900
3151152,Kattendijkdok ANTWERPEN,true,51.2361876,4.4066311
3151153,Weel/kreek Fort Filip Antwerpen,true,51.2602792,4.3098518
3151154,Middenvijver ANTWERPEN,true,51.2239943,4.3636564
3151155,Kiels Broek ANTWERPEN,true,51.1957290,4.3681838
3151159,Brilschans BERCHEM,true,51.1902558,4.4290271
3151160,Wolvenberg BERCHEM,true,51.1955074,4.4303571
3151161,Kempisch Dok ANTWERPEN,true,51.2337491,4.4154406
3151162,Boekenbergpark BERCHEM,true,51.1979509,4.4634710
3151301,Hobokense Polder ANTWERPEN,true,51.1899951,4.3469944
3151302,Fort VIII HOBOKEN,true,51.1651291,4.3480262
3151401,Molen / Potpolder LILLO,true,51.3026407,4.2967838
3151403,Galgenschoor (Schelde Lillo-Fort - Containerkaai),true,51.3206846,4.2774492
3151405,Fort LILLO,true,51.3051093,4.2905844
3151502,E-10 Put WUUSTWEZEL,true,51.3765314,4.5950616
3151504,Wezelse Heide WUUSTWEZEL,true,51.4062294,4.5597619
3151505,De Spiegel/kasteelvijver WUUSTWEZEL,true,51.3961606,4.6115899
3151506,Kleine Aa-vallei WUUSTWEZEL,true,51.3967523,4.6230808
3151507,Kleine Beekvallei WUUSTWEZEL,true,51.3766152,4.5695866
3151508,Weilanden Witgoorsebaan WUUSTWEZEL,true,51.3903862,4.5240125
3151601,Spaarbekken BROECHEM,true,51.2003907,4.6076335
3151602,AWW Spaarbekken OELEGEM,true,51.2184811,4.5763560
3151604,Zwaaikom Alberkanaal OELEGEM,true,51.2030560,4.6149590
3151605,De Keer II OELEGEM,true,51.2084264,4.5598860
3151606,Fort van BROECHEM,true,51.1776868,4.6190506
3151607,Fort van OELEGEM,true,51.2248335,4.6145011
3151701,Brechtse Heide BRECHT,true,51.3138271,4.6454059
3151702,De Kooldries BRECHT,true,51.3301927,4.6546834
3151704,De Hees ST-LENAERTS,true,51.3700755,4.7307741
3151705,Rinkven BRECHT,true,51.2828111,4.5797020
3151706,Marmerven BRECHT,true,51.3080937,4.6286123
3151707,Oude Rommersheide BRECHT,true,51.3286153,4.5787718
3151801,Kleiputten RIJKEVORSEL-BRECHT,true,51.3367043,4.7177102
3152401,Drijdyck (voorheen Verrebroekpolder) VERREBROEK,true,51.2705629,4.1963823
3152402,Verrebroekdok VERREBROEK,true,51.2711276,4.2159508
3152404,Verrebroekse Plassen (voorheen Werf Verrebroekdok) VERREBROEK,true,51.2616095,4.2124846
3152405,Ondergelopen polder (Blikken) VERREBROEK,true,51.2593306,4.2076304
3152406,De Putten West VERREBROEK,true,51.2869991,4.2065907
3152407,Spaans Fort VERREBROEK,true,51.2600898,4.1999249
3152702,Prosperpolder DOEL,true,51.3270748,4.2209119
3153003,Melsele Polder (= Groot Rietveld) MELSELE,true,51.2448937,4.2999232
3153008,Melsele Polder (= Rietveld) KALLO,true,51.2462333,4.2798566
3153011,BP-Plassen ZWIJNDRECHT,true,51.2360064,4.3136155
3153012,Bazeput ZWIJNDRECHT,true,51.2581427,4.2917368
3153013,Industriegebied ZWIJNDRECHT,true,51.2395596,4.3237189
3153103,Melkader KALLO,true,51.2550924,4.2731806
3153104,Fort St Marie ZWIJNDRECHT,true,51.2526976,4.2959812
3153106,Steenland Polder KALLO,true,51.2473693,4.2663207
3153107,Steenlandplassen KALLO,true,51.2541233,4.2602218
3153115,Manege-De Vlakte = Deurganckdok (vanaf 2003) KALLO,true,51.2922612,4.2610742
3153121,Zeesluis KALLO,false,51.2638397,4.2778561
3153124,Fort Liefkenshoek KALLO,true,51.2943809,4.2853965
3153128,Moeras Bayer KALLO,true,51.2852265,4.3059100
3153130,Beverse Dijk KALLO,false,51.2513413,4.2658111
3153137,Plas Zeesluis KALLO,true,51.2661754,4.2853068
3153308,"Schelde grens - Kerncentrale Doel (Schor Ouden Doel, Paardeschor)",true,51.3409733,4.2552084
3153312,St. Antoniushoek (Puttenplas) DOEL,true,51.2836084,4.2185181
3153314,Arenbergpolder DOEL,true,51.3028393,4.2072618
3153316,Polders DOEL,true,51.3178778,4.2438557
3153332,Kerncentrale DOEL,false,51.3261726,4.2578189
3153334,De Putten DOEL,true,51.2894599,4.2170711
3153801,Groot Buitenschoor (Schelde Containerkaai - grens),true,51.3643478,4.2364335
3154202,De Keer I - Survija WOMMELGEM,true,51.2202485,4.5228213
3154203,Fort II WOMMELGEM,true,51.2024071,4.4948092
3154204,Plasjes Shoppingcenter WOMMELGEM,true,51.1946053,4.5425982
3154301,Kanaaldok KALLO-DOEL,true,51.2882563,4.2362427
3154501,Schelde-Rijnverbinding ZANDVLIET,true,51.3686086,4.2930020
3154602,De Mosten MEER,true,51.4694573,4.7399176
3154701,E10 Plas MINDERHOUT,true,51.4248830,4.7124923
3154702,Desta MINDERHOUT,true,51.4402439,4.7998178
3154901,Reigersbos BERENDRECHT,true,51.3379796,4.3089904
3156101,Interescaut SCHELLE,true,51.1229564,4.3178340
3156103,Vlietmonding SCHELLE,true,51.1298034,4.3296110
3156201,Walenhoek NIEL,true,51.1050881,4.3418943
3156301,Fort MERKSEM,true,51.2635713,4.4578948
3156501,Klokkeven OOSTMALLE,true,51.3234251,4.7201516
3156601,Schelde Veer Kruibeke - Veer Hemiksem (LO en RO),true,51.1597202,4.3286196
3156602,Schelde Kerk Burcht - Veer Kruibeke (LO en RO),true,51.1881146,4.3332610
3156603,Schelde Kennedytunnel - Kerk Burcht (LO en RO),true,51.2026260,4.3597251
3156604,Schelde Antwerpen (ponton) - Kennedytunnel (LO en RO),true,51.2182353,4.3879641
3156605,Schelde Antwerpen Ponton - St. Anneke Peilpaal (RO en LO),true,51.2382691,4.3850573
3156606,Schelde St. Anneke - Boereschans (RO en LO),true,51.2423130,4.3501490
3156607,Schelde Boereschans - Fort Filip/lichten (RO en LO),true,51.2536835,4.3163722
3156608,Schelde Fort Filip - Van Cauwelaertsluizen (RO en LO),true,51.2711109,4.3086871
3156609,Schelde Van Cauwelaertsluizen - Lillo Fort (RO),true,51.2955168,4.3036024
3156611,Schelde Zandvlietsluis - Groot Buitenschoor,true,51.3502523,4.2614738
3156613,Schelde Kerncentrale - Liefkenshoek (LO),true,51.3106892,4.2704937
3156614,Schelde Liefkenshoek - Van Cauwelaertsluizen (LO),true,51.2901088,4.3061844
3156701,Fort III BORSBEEK,true,51.1856945,4.4808060
3156702,Fort IV MORTSEL,true,51.1732026,4.4606693
3156801,Fort V EDEGEM,true,51.1672939,4.4331554
3156802,Plas Drie Eiken EDEGEM,true,51.1588794,4.4068581
3156901,Fort VI WILRIJK,true,51.1646838,4.4059483
3156902,Fort VII WILRIJK,true,51.1646629,4.3772885
3157001,Put Zoerselbos ZOERSEL,true,51.2460470,4.6902410
3157002,Put Drengel ZOERSEL,true,51.2564734,4.7114157
3157101,Fort STABROEK,true,51.3430835,4.3521927
3157102,Antitankkanaal STABROEK-BERENDRECHT,true,51.3439197,4.3740518
3157104,Opstalvalleigebied zone A STABROEK-BERENDRECHT,true,51.3352240,4.3151258
3157105,Opstalvalleigebied zone B STABROEK-BERENDRECHT,true,51.3415022,4.3345092
3157106,Opstalvalleigebied zone C STABROEK-BERENDRECHT,true,51.3359408,4.3406949
3157107,Meeuwenbroedplaats STABROEK,true,51.3161179,4.3560487
3157201,De Maatjes NIEUWMOER,true,51.4238937,4.5294254
3157301,Ettenhovepolder HOEVENEN,true,51.3111029,4.3760408
3157401,Fort SCHILDE,true,51.2619600,4.5907469
3157402,Antitankkanaal Sint-Job - Fort Schilde,true,51.2796266,4.5691443
3157403,Schildehof SCHILDE,true,51.2225551,4.5703349
3160102,Het Stadspark TURNHOUT,true,51.3101729,4.9470236
3160103,De Melle TURNHOUT,true,51.2959545,4.9687306
3160107,Zwart Water TURNHOUT,true,51.3702130,4.9330697
3160110,Vlasroot-Flaesheide WEELDE,true,51.4280712,5.0032923
3160112,Vennengebied TURNHOUT,true,51.3633619,4.9349367
3160116,Grote Klotteraard TURNHOUT,true,51.3715962,4.9440437
3160121,De Klei TURNHOUT,true,51.3562531,4.9535214
3160122,Karpermeer TURNHOUT,true,51.3536172,4.9674685
3160303,De Mark-meander MEER-MINDERHOUT,true,51.4830159,4.7679880
3160401,Het Blak BEERSE,true,51.3365152,4.8103471
3160405,Witven + Ginnekenshoek BEERSE,true,51.3329047,4.8462820
3160406,De Huffelen BEERSE,true,51.3331672,4.8656693
3160407,Ekstergoor BEERSE,true,51.3194048,4.8047978
3160408,Omgeving 't Blak BEERSE,true,51.3334691,4.8160806
3160501,Dekshoevevijver GEEL,true,51.2068332,5.0231056
3160503,Malesbroek GEEL,true,51.1477578,5.0183375
3160504,Wilders GEEL,true,51.1339879,4.9949636
3160604,E3-Put RETIE,true,51.2920758,5.1127304
3160605,Prinsenpark RETIE,true,51.2281511,5.0382519
3160607,Kievit RETIE,true,51.2237450,5.0258512
3160608,Kattestaartvijver RETIE,true,51.2226563,5.0337705
3160802,Viskweekvijvers Bankei/Wezel BALEN,true,51.2072120,5.2293658
3160803,Griesbroek BALEN,true,51.1464029,5.1353429
3160804,Scheps BALEN,true,51.1503950,5.1814080
3160901,E3-Put ARENDONK,true,51.3002112,5.1307357
