TaxonomicGroup	Kingdom	Phylum	Class	Order	Family	Genus	Species	SpeciesnameAsPublished	TAXON_VERSION_KEY_SCNAME	SpeciesnameDutch	TAXON_VERSION_KEY_DUNAME	RLCAsPublished	RLC	RLCEurope	Criteria	Validated
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Najadales	Potamogetonaceae	Ruppia	maritima	Ruppia maritima L.	NBNSYS0000002149	Snavelruppia	INBSYS0000008426	Verdwenen uit Vlaanderen en het Brussels Gewest	RE		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Najadales	Potamogetonaceae	Zannichellia	palustris	Zannichellia palustris L.	NBNSYS0000002150	Zannichellia	INBSYS0000009015	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Najadales	Potamogetonaceae	Zostera	noltei	Zostera noltei Hornem.		Klein zeegras	INBSYS0000009021	Verdwenen uit Vlaanderen en het Brussels Gewest	RE		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Najadales	Scheuchzeriaceae	Scheuchzeria	palustris	Scheuchzeria palustris L.	NBNSYS0000002119	Veenbloembies	INBSYS0000008527	Verdwenen uit Vlaanderen en het Brussels Gewest	RE		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Nymphaeales	Ceratophyllaceae	Ceratophyllum	demersum	Ceratophyllum demersum L.	NBNSYS0000002761	Grof hoornblad	INBSYS0000006748	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Nymphaeales	Ceratophyllaceae	Ceratophyllum	submersum	Ceratophyllum submersum L.	NBNSYS0000002762	Fijn hoornblad	INBSYS0000006750	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Nymphaeales	Nymphaeaceae	Nuphar	lutea	Nuphar lutea (L.) Smith	NBNSYS0000002758	Gele plomp	INBSYS0000007891	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Nymphaeales	Nymphaeaceae	Nymphaea	alba s.str.	Nymphaea alba L.	NBNSYS0000002757	Witte waterlelie	INBSYS0000007896	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Oleales	Oleaceae	Fraxinus	excelsior	Fraxinus excelsior L.	NBNSYS0000003949	Es	INBSYS0000007242	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Oleales	Oleaceae	Ligustrum	vulgare	Ligustrum vulgare L.	NBNSYS0000003951	Wilde liguster	INBSYS0000007637	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Anacamptis	pyramidalis	Anacamptis pyramidalis (L.) L.C.M. Rich.	INBSYS0000006028	Hondskruid	INBSYS0000006285	Zeldzaam	NT	LC	Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Cephalanthera	damasonium	Cephalanthera damasonium (Mill.) Druce	NHMSYS0000457045	Bleek bosvogeltje	INBSYS0000006733	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Cephalanthera	longifolia	Cephalanthera longifolia (L.) Fritsch	NBNSYS0000002286	Wit bosvogeltje	INBSYS0000006734	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Coeloglossum	viride	Coeloglossum viride (L.) Hartm.	NHMSYS0000457408	Groene nachtorchis	INBSYS0000006832	Met verdwijning bedreigd	CR		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Dactylorhiza	fuchsii	Dactylorhiza fuchsii (Druce) Soó	NHMSYS0000457901	Bosorchis	INBSYS0000006963	Onvoldoende gekend	DD		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Dactylorhiza	incarnata	Dactylorhiza incarnata (L.) Soó	NHMSYS0000457908	Vleeskleurige orchis	INBSYS0000006965	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Dactylorhiza	maculata	Dactylorhiza maculata (L.) Soó	NHMSYS0000457923	Gevlekte orchis	INBSYS0000006966	Kwetsbaar	VU		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Dactylorhiza	majalis	Dactylorhiza majalis (Reichenb.) P.F. Hunt et Summerh.	INBSYS0000005477	Brede orchis	INBSYS0000006970	Kwetsbaar	VU		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Dactylorhiza	praetermissa	Dactylorhiza praetermissa (Druce) Soó	NHMSYS0000457949	Rietorchis	INBSYS0000006971	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Dactylorhiza	sphagnicola	Dactylorhiza sphagnicola (Höppner) Averyanov	INBSYS0000005471	Veenorchis	INBSYS0000006974	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Epipactis	atrorubens	Epipactis atrorubens (Hoffmann) Besser	INBSYS0000005350	Bruinrode wespenorchis	INBSYS0000007106	Met verdwijning bedreigd	CR		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Epipactis	helleborine	Epipactis helleborine (L.) Crantz	NBNSYS0000002289	Brede wespenorchis	INBSYS0000007107	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Epipactis	muelleri	Epipactis muelleri Godf.	INBSYS0000005336	Geelgroene wespenorchis	INBSYS0000007112	Met verdwijning bedreigd	CR		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Epipactis	palustris	Epipactis palustris (L.) Crantz	NHMSYS0000458452	Moeraswespenorchis	INBSYS0000007113	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Epipactis	phyllanthes	Epipactis phyllanthes G.E. Smith	INBSYS0000005335	Groene wespenorchis	INBSYS0000007114	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Gymnadenia	conopsea	Gymnadenia conopsea (L.) R. Brown	INBSYS0000005099	Grote muggenorchis	INBSYS0000007365	Met verdwijning bedreigd	CR		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Hammarbya	paludosa	Hammarbya paludosa (L.) O. Kuntze	INBSYS0000005090	Veenmosorchis	INBSYS0000007373	Met verdwijning bedreigd	CR		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Herminium	monorchis	Herminium monorchis (L.) R. Brown	INBSYS0000005071	Honingorchis	INBSYS0000007396	Met verdwijning bedreigd	CR		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Himantoglossum	hircinum	Himantoglossum hircinum (L.) Spreng.	NHMSYS0000459709	Bokkenorchis	INBSYS0000007426	Bedreigd	EN		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Liparis	loeselii	Liparis loeselii (L.) L.C.M. Rich.	INBSYS0000004897	Groenknolorchis	INBSYS0000007661	Met verdwijning bedreigd	CR		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Listera	ovata	Listera ovata (L.) R. Brown	INBSYS0000004894	Grote keverorchis	INBSYS0000007663	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Neotinea	ustulata	Neotinea ustulata (L.) R.M. Bateman, Pridgeon et M.W. Chase	INBSYS0000004665	Aangebrande orchis	INBSYS0000007946	Verdwenen uit Vlaanderen en het Brussels Gewest	RE		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Neottia	nidus-avis	Neottia nidus-avis (L.) L.C.M. Rich.	INBSYS0000004728	Vogelnestje	INBSYS0000007879	Bedreigd	EN		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Ophrys	apifera	Ophrys apifera Huds.	NHMSYS0000461294	Bijenorchis	INBSYS0000007932	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Ophrys	insectifera	Ophrys insectifera L.	NBNSYS0000002318	Vliegenorchis	INBSYS0000007934	Met verdwijning bedreigd	CR		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Ophrys	sphegodes	Ophrys sphegodes Mill.	NHMSYS0000461300	Spinnenorchis	INBSYS0000007936	Verdwenen uit Vlaanderen en het Brussels Gewest	RE		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Orchis	anthropophora	Orchis anthropophora (L.) All.	NHMSYS0000461315	Poppenorchis	INBSYS0000006153	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Orchis	coriophora	Orchis coriophora L.	INBSYS0000004669	Wantsenorchis	INBSYS0000007937	Verdwenen uit Vlaanderen en het Brussels Gewest	RE		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Orchis	mascula	Orchis mascula (L.) L.	NBNSYS0000002326	Mannetjesorchis	INBSYS0000007939	Bedreigd	EN		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Orchis	militaris	Orchis militaris L.	NBNSYS0000002321	Soldaatje	INBSYS0000007940	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Orchis	morio	Orchis morio L.	NBNSYS0000002324	Harlekijn	INBSYS0000007941	Met verdwijning bedreigd	CR		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Orchis	palustris	Orchis palustris Jacq.	NBNSYS0200002746	Moerasorchis	INBSYS0000007942	Verdwenen uit Vlaanderen en het Brussels Gewest	RE		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Orchis	purpurea	Orchis purpurea Huds.	NHMSYS0000461332	Purperorchis	INBSYS0000007943	Bedreigd	EN		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Orchis	simia	Orchis simia Lam.	NBNSYS0000002322	Aapjesorchis	INBSYS0000007944	Met verdwijning bedreigd	CR		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Platanthera	bifolia	Platanthera bifolia (L.) L.C.M. Rich.	INBSYS0000004520	Welriekende nachtorchis	INBSYS0000008107	Bedreigd	EN		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Platanthera	chlorantha	Platanthera chlorantha (Cust.) Reichenb.	INBSYS0000004518	Bergnachtorchis	INBSYS0000008108	Bedreigd	EN		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Spiranthes	aestivalis	Spiranthes aestivalis (Poiret) L.C.M. Rich.	INBSYS0000003919	Zomerschroeforchis	INBSYS0000008707	Verdwenen uit Vlaanderen en het Brussels Gewest	RE		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Orchidales	Orchidaceae	Spiranthes	spiralis	Spiranthes spiralis (L.) Chevall.	NHMSYS0000463932	Herfstschroeforchis	INBSYS0000008709	Verdwenen uit Vlaanderen en het Brussels Gewest	RE		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Papaverales	Fumariaceae	Fumaria	capreolata	Fumaria capreolata L.	NBNSYS0000002783	Rankende duivenkervel	INBSYS0000007249	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Papaverales	Fumariaceae	Fumaria	densiflora	Fumaria densiflora DC.	NBNSYS0000002792	Dichtbloemige duivenkervel	INBSYS0000007250	Met verdwijning bedreigd	CR		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Papaverales	Fumariaceae	Fumaria	officinalis	Fumaria officinalis L.	NBNSYS0000002793	Gewone duivenkervel	INBSYS0000007252	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Papaverales	Fumariaceae	Fumaria	parviflora	Fumaria parviflora Lam.	NBNSYS0000002797	Kleine duivenkervel	INBSYS0000007255	Verdwenen uit Vlaanderen en het Brussels Gewest	RE		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Papaverales	Fumariaceae	Fumaria	vaillantii	Fumaria vaillantii Loisel.	NHMSYS0000458918	Roze duivenkervel	INBSYS0000007257	Met verdwijning bedreigd	CR		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Papaverales	Papaveraceae	Chelidonium	majus	Chelidonium majus L.	NBNSYS0000002775	Stinkende gouwe	INBSYS0000006766	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Papaverales	Papaveraceae	Corydalis	solida	Corydalis solida (L.) Clairv.	NBNSYS0000002778	Vingerhelmbloem	INBSYS0000006879	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Papaverales	Papaveraceae	Glaucium	flavum	Glaucium flavum Crantz	NBNSYS0000002774	Gele hoornpapaver	INBSYS0000007336	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Papaverales	Papaveraceae	Papaver	argemone	Papaver argemone L.	NBNSYS0000002768	Ruige klaproos	INBSYS0000007993	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Papaverales	Papaveraceae	Papaver	dubium	Papaver dubium L.	NBNSYS0000014001	Bleke klaproos	INBSYS0000007994	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Papaverales	Papaveraceae	Papaver	rhoeas	Papaver rhoeas L.	NBNSYS0000002764	Grote klaproos	INBSYS0000007996	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Pinales	Cucurbitaceae	Bryonia	dioica	Bryonia dioica Jacq.	NBNSYS0000003717	Heggenrank	INBSYS0000006536	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Pinales	Cupressaceae	Juniperus	communis	Juniperus communis L.	NBNSYS0000004634	Jeneverbes	INBSYS0000007541	Kwetsbaar	VU		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Pinales	Pinaceae	Pinus	sylvestris	Pinus sylvestris L.	NBNSYS0000004629	Grove den	INBSYS0000008090	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Plantaginales	Plantaginaceae	Littorella	uniflora	Littorella uniflora (L.) Aschers.	INBSYS0000004890	Oeverkruid	INBSYS0000007669	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Plantaginales	Plantaginaceae	Plantago	coronopus	Plantago coronopus L.	NBNSYS0000004277	Hertshoornweegbree	INBSYS0000008096	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Plantaginales	Plantaginaceae	Plantago	lanceolata	Plantago lanceolata L.	NBNSYS0000004275	Smalle weegbree	INBSYS0000008097	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Plantaginales	Plantaginaceae	Plantago	major ssp. major	Plantago major L.	NBNSYS0000004273	Grote weegbree	INBSYS0000008098	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Plantaginales	Plantaginaceae	Plantago	maritima	Plantago maritima L.	NBNSYS0000004276	Zeeweegbree	INBSYS0000008099	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Plantaginales	Plantaginaceae	Plantago	media	Plantago media L.	NBNSYS0000004274	Ruige weegbree	INBSYS0000008100	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Plumbaginales	Plumbaginaceae	Armeria	maritima	Armeria maritima Willd.	INBSYS0000005959	Engels gras	INBSYS0000006370	Bedreigd	EN		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Plumbaginales	Plumbaginaceae	Limonium	vulgare	Limonium vulgare Mill.	NHMSYS0000460364	Lamsoor	INBSYS0000007643	Bedreigd	EN		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Agrostis	canina	Agrostis canina L.	NHMSYS0000455671	Moerasstruisgras	INBSYS0000006186	Momenteel niet bedreigd	LC	LC	Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Agrostis	capillaris	Agrostis capillaris L.	NBNSYS0000002638	Gewoon struisgras	INBSYS0000006187	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Agrostis	gigantea	Agrostis gigantea Roth	NBNSYS0000002639	Hoog struisgras	INBSYS0000006189	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Agrostis	stolonifera	Agrostis stolonifera L.	NBNSYS0000002640	Fioringras	INBSYS0000006192	Momenteel niet bedreigd	LC	LC	Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Agrostis	vinealis	Agrostis vinealis Schreb.	NHMSYS0000455693	Zandstruisgras	INBSYS0000006193	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Aira	caryophyllea	Aira caryophyllea L.	NBNSYS0000002626	Zilverhaver	INBSYS0000006198	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Aira	praecox	Aira praecox L.	NBNSYS0000002625	Vroege haver	INBSYS0000006200	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Alopecurus	aequalis	Alopecurus aequalis Sobol.	NBNSYS0000002659	Rosse vossenstaart	INBSYS0000006240	Momenteel niet bedreigd	LC	LC	Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Alopecurus	bulbosus	Alopecurus bulbosus Gouan	NBNSYS0000002661	Knolvossenstaart	INBSYS0000006241	Verdwenen uit Vlaanderen en het Brussels Gewest	RE		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Alopecurus	geniculatus	Alopecurus geniculatus L.	NBNSYS0000002657	Geknikte vossenstaart	INBSYS0000006242	Momenteel niet bedreigd	LC	LC	Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Alopecurus	myosuroides	Alopecurus myosuroides Huds.	NHMSYS0000455779	Duist	INBSYS0000006243	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Alopecurus	pratensis	Alopecurus pratensis L.	NBNSYS0000002656	Grote vossenstaart	INBSYS0000006244	Momenteel niet bedreigd	LC	LC	Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Ammophila	arenaria	Ammophila arenaria (L.) Link	NBNSYS0000002629	Helm	INBSYS0000006281	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Anthoxanthum	odoratum	Anthoxanthum odoratum L.	NBNSYS0000002667	Gewoon reukgras	INBSYS0000006325	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Apera	spica-venti	Apera spica-venti (L.) Beauv.	INBSYS0000005995	Grote windhalm	INBSYS0000006337	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Arrhenatherum	elatius	Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl	INBSYS0000005947	Glanshaver	INBSYS0000006381	Momenteel niet bedreigd	LC	LC	Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Avena	fatua	Avena fatua L.	NBNSYS0000002612	Oot	INBSYS0000006446	Momenteel niet bedreigd	LC	LC	Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Avenula	pubescens	Avenula pubescens (Huds.) Dum.	INBSYS0000005893	Zachte haver	INBSYS0000006452	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Brachypodium	pinnatum	Brachypodium pinnatum (L.) Beauv.	INBSYS0000005851	Gevinde kortsteel	INBSYS0000006503	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Brachypodium	sylvaticum	Brachypodium sylvaticum (Huds.) Beauv.	INBSYS0000005849	Boskortsteel	INBSYS0000006505	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Briza	media	Briza media L.	NBNSYS0000002565	Bevertjes	INBSYS0000006512	Kwetsbaar	VU		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Bromus	arvensis	Bromus arvensis L.	NBNSYS0000002588	Akkerdravik	INBSYS0000006515	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Bromus	Bromus commutatus Schrad.	Bromus commutatus Schrad.	NHMSYS0000456661	Grote trosdravik	INBSYS0000006530	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Bromus	diandrus	Bromus diandrus Roth	NBNSYS0000143206	Stijve dravik	INBSYS0000006519	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Bromus	erectus	Bromus erectus Huds.	NBNSYS0000143208	Bergdravik	INBSYS0000006520	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Bromus	grossus	Bromus grossus Desf. ex DC.	NBNSYS0000163594	Zware dreps	INBSYS0000006522	Met verdwijning bedreigd	CR	DD	Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Bromus	hordeaceus L. subsp. Hordeaceus	Bromus hordeaceus L. subsp. Hordeaceus	INBSYS0000005832	Zachte dravik	INBSYS0000006523	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Bromus	hordeaceus L. subsp. Thominei	Bromus hordeaceus L. subsp. thominei (Hardouin) Br.-Bl.	INBSYS0000005830	Duindravik	INBSYS0000006524	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Bromus	racemosus	Bromus racemosus L.	NBNSYS0000002585	Trosdravik	INBSYS0000006531	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Bromus	ramosus	Bromus ramosus Huds.	NBNSYS0000143222	Ruwe dravik	INBSYS0000006529	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Bromus	secalinus	Bromus secalinus L.	NBNSYS0000002589	Dreps	INBSYS0000006532	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Bromus	sterilis	Bromus sterilis L.	NBNSYS0000143226	IJle dravik	INBSYS0000006534	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Bromus	tectorum	Bromus tectorum L.	NBNSYS0000143228	Zwenkdravik	INBSYS0000006535	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Calamagrostis	canescens	Calamagrostis canescens (Weber) Roth	INBSYS0000005800	Hennegras	INBSYS0000006562	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Calamagrostis	epigejos	Calamagrostis epigejos (L.) Roth	NBNSYS0000002630	Gewoon struisriet	INBSYS0000006563	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Catabrosa	aquatica	Catabrosa aquatica (L.) Beauv.	INBSYS0000005669	Watergras	INBSYS0000006715	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Catapodium	marinum	Catapodium marinum (L.) C.E. Hubbard	INBSYS0000005448	Laksteeltje	INBSYS0000006997	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Catapodium	rigidum	Catapodium rigidum (L.) C.E. Hubbard	INBSYS0000005447	Stijf hardgras	INBSYS0000006998	Bedreigd	EN		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Corynephorus	canescens	Corynephorus canescens (L.) Beauv.	INBSYS0000005541	Buntgras	INBSYS0000006884	Achteruitgaand	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Cynosurus	cristatus	Cynosurus cristatus L.	NBNSYS0000002563	Kamgras	INBSYS0000006950	Achteruitgaand	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Dactylis	glomerata	Dactylis glomerata L.	NBNSYS0000002561	Kropaar	INBSYS0000006976	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Deschampsia	cespitosa	Deschampsia cespitosa (L.) Beauv.	INBSYS0000005452	Ruwe smele	INBSYS0000006991	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Deschampsia	flexuosa	Deschampsia flexuosa (L.) Trin.	NBNSYS0000002623	Bochtige smele	INBSYS0000006992	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Deschampsia	setacea	Deschampsia setacea (Huds.) Hack.	NHMSYS0000458051	Moerassmele	INBSYS0000006993	Met verdwijning bedreigd	CR		Regional	Yes
