"UniqueID";"TaxonomicGroup";"YearPublished";"Kingdom";"SpeciesnameAsPublished";"SpeciesnameDutch";"RLCAsPublished";"RLC";"RLCEurope";"Criteria";"Reference"
"INBO:RL:NONVAL:GRA:2013:2258";"Grasshoppers";2013;"Animalia";"Chorthippus mollis";"Snortikker";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2259";"Grasshoppers";2013;"Animalia";"Chorthippus montanus";"Zompsprinkhaan";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2260";"Grasshoppers";2013;"Animalia";"Chorthippus parallelus";"Krasser";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2261";"Grasshoppers";2013;"Animalia";"Chrysochraon dispar";"Gouden sprinkhaan";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2262";"Grasshoppers";2013;"Animalia";"Conocephalus discolor";"Zuidelijk spitskopje";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2263";"Grasshoppers";2013;"Animalia";"Conocephalus dorsalis";"Gewoon spitskopje";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2264";"Grasshoppers";2013;"Animalia";"Decticus verrucivorus";"Wrattenbijter";"Regionally extinct";"RE";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2265";"Grasshoppers";2013;"Animalia";"Ephippiger ephippiger";"Zadelsprinkhaan";"Vulnerable";"VU";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2266";"Grasshoppers";2013;"Animalia";"Gampsocleis glabra";"Kleine wrattenbijter";"Regionally extinct";"RE";"NT";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2267";"Grasshoppers";2013;"Animalia";"Gomphocerripus rufus";"Rosse sprinkhaan";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2268";"Grasshoppers";2013;"Animalia";"Gryllotalpa gryllotalpa";"Veenmol";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2270";"Grasshoppers";2013;"Animalia";"Gryllus campestris";"Veldkrekel";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2271";"Grasshoppers";2013;"Animalia";"Leptophyes punctatissima";"Struiksprinkhaan";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2272";"Grasshoppers";2013;"Animalia";"Locusta migratoria";"Europese treksprinkhaan";"Regionally extinct";"RE";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2273";"Grasshoppers";2013;"Animalia";"Meconema meridionale";"Zuidelijke boomsprinkhaan";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2274";"Grasshoppers";2013;"Animalia";"Meconema thalassinum";"Boomsprinkhaan";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2275";"Grasshoppers";2013;"Animalia";"Metrioptera bicolor";"Lichtgroene sabelsprinkhaan";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2276";"Grasshoppers";2013;"Animalia";"Metrioptera brachyptera";"Heidesabelsprinkhaan";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2277";"Grasshoppers";2013;"Animalia";"Metrioptera roeselii";"Greppelsprinkhaan";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2278";"Grasshoppers";2013;"Animalia";"Myrmeleotettix maculatus";"Knopsprietje";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2279";"Grasshoppers";2013;"Animalia";"Nemobius sylvestris";"Boskrekel";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2280";"Grasshoppers";2013;"Animalia";"Oedipoda caerulescens";"Blauwvleugelsprinkhaan";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2281";"Grasshoppers";2013;"Animalia";"Omocestus rufipes";"Zwart wekkertje";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2282";"Grasshoppers";2013;"Animalia";"Omocestus viridulus";"Wekkertje";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2283";"Grasshoppers";2013;"Animalia";"Phaneroptera falcata";"Sikkelsprinkhaan";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2284";"Grasshoppers";2013;"Animalia";"Pholidoptera griseoaptera";"Bramensprinkhaan";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2285";"Grasshoppers";2013;"Animalia";"Platycleis albopunctata";"Duinsabelsprinkhaan";"Near threatened";"NT";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2286";"Grasshoppers";2013;"Animalia";"Psophus stridulus";"Klappersprinkhaan";"Regionally extinct";"RE";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2287";"Grasshoppers";2013;"Animalia";"Stenobothrus lineatus";"Zoemertje";"Critically endangered";"CR";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2288";"Grasshoppers";2013;"Animalia";"Stenobothrus stigmaticus";"Schavertje";"Endangered";"EN";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2289";"Grasshoppers";2013;"Animalia";"Stethophyma grossum";"Moerassprinkhaan";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2291";"Grasshoppers";2013;"Animalia";"Tetrix bipunctata";"Bosdoorntje";"Regionally extinct";"RE";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2292";"Grasshoppers";2013;"Animalia";"Tetrix ceperoi";"Zanddoorntje";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2293";"Grasshoppers";2013;"Animalia";"Tetrix subulata";"Zeggedoorntje";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2294";"Grasshoppers";2013;"Animalia";"Tetrix tenuicornis";"Kalkdoorntje";"Vulnerable";"VU";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2295";"Grasshoppers";2013;"Animalia";"Tetrix undulata";"Gewoon doorntje";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:GRA:2013:2296";"Grasshoppers";2013;"Animalia";"Tettigonia viridissima";"Grote groene sabelsprinkhaan";"Least concern";"LC";"LC";"IUCN";"Lock_etal_2011"
"INBO:RL:NONVAL:HOV:1998:2349";"Hoverflies";1998;"Animalia";"Anasimyia contracta";"Ingesnoerde waterzweefvlieg";"Bedreigd";"EN";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2350";"Hoverflies";1998;"Animalia";"Anasimyia interpuncta";"Bokserwaterzweefvlieg";"Momenteel niet bedreigd";"LC";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2351";"Hoverflies";1998;"Animalia";"Anasimyia lineata";"Snuitwaterzweefvlieg";"Achteruitgaand";"NT";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2352";"Hoverflies";1998;"Animalia";"Anasimyia lunulata";"Zoenwaterzweefvlieg";"Uitgestorven";"RE";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2353";"Hoverflies";1998;"Animalia";"Anasimyia transfuga";"Rechte waterzweefvlieg";"Kwetsbaar";"VU";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2354";"Hoverflies";1998;"Animalia";"Arctophila bombiformis";"Grote fophommel";"Uitgestorven";"RE";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2355";"Hoverflies";1998;"Animalia";"Arctophila superbiens";;"Met uitsterven bedreigd";"CR";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2356";"Hoverflies";1998;"Animalia";"Baccha elongata";"Vliegende speld";"Momenteel niet bedreigd";"LC";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2357";"Hoverflies";1998;"Animalia";"Brachymyia berberina";"Kleine woudzwever";"Momenteel niet bedreigd";"LC";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2358";"Hoverflies";1998;"Animalia";"Brachymyia floccosa";"Pluimwoudzwever";"Bedreigd";"EN";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2359";"Hoverflies";1998;"Animalia";"Brachyopa bicolor";"Gedeukte sapzweefvlieg";"Kwetsbaar";"VU";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2360";"Hoverflies";1998;"Animalia";"Brachyopa insensilis";"Kale sapzweefvlieg";"Uitgestorven";"RE";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2361";"Hoverflies";1998;"Animalia";"Brachyopa pilosa";"Oostelijke sapzweefvlieg";"Momenteel niet bedreigd";"LC";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2362";"Hoverflies";1998;"Animalia";"Brachyopa scutellaris";"Loofhoutsapzweefvlieg";"Kwetsbaar";"VU";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2363";"Hoverflies";1998;"Animalia";"Brachypalpus laphriformis";"Gevlekte molmzweefvlieg";"Bedreigd";"EN";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2364";"Hoverflies";1998;"Animalia";"Brachypalpus valgus";"Grootsprietmolmzweefvlieg";"Zeldzaam";"NT";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2365";"Hoverflies";1998;"Animalia";"Caliprobola speciosa";"Juweelzweefvlieg";"Achteruitgaand";"NT";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2366";"Hoverflies";1998;"Animalia";"Ceriana conopsoides";"Normale fopblaaskop";"Uitgestorven";"RE";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2367";"Hoverflies";1998;"Animalia";"Chalcosyrphus nemorum";"Korte bladloper";"Momenteel niet bedreigd";"LC";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2368";"Hoverflies";1998;"Animalia";"Chamaesyrphus lusitanicus";"Duinheidedwerg";"Uitgestorven";"RE";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2369";"Hoverflies";1998;"Animalia";"Cheilosia albipila";"Tweekleurig gitje";"Momenteel niet bedreigd";"LC";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2370";"Hoverflies";1998;"Animalia";"Cheilosia albitarsis";"Gewoon weidegitje";"Momenteel niet bedreigd";"LC";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2371";"Hoverflies";1998;"Animalia";"Cheilosia antiqua";"Primulagitje";"Achteruitgaand";"NT";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2372";"Hoverflies";1998;"Animalia";"Cheilosia barbata";"Ongeschoren gitje";"Uitgestorven";"RE";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2373";"Hoverflies";1998;"Animalia";"Cheilosia bergenstammi";"Kruiskruidgitje";"Bedreigd";"EN";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2374";"Hoverflies";1998;"Animalia";"Cheilosia caerulescens";"Tuingitje";"Zeldzaam";"NT";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2375";"Hoverflies";1998;"Animalia";"Cheilosia canicularis";"Laat hoefbladgitje";"Achteruitgaand";"NT";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2376";"Hoverflies";1998;"Animalia";"Cheilosia carbonaria";"Trapeziumgitje";"Momenteel niet bedreigd";"LC";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2377";"Hoverflies";1998;"Animalia";"Cheilosia chlorus";;"Momenteel niet bedreigd";"LC";;"Regional";"MeerhaegheGrootaert_1998"
"INBO:RL:NONVAL:HOV:1998:2378";"Hoverflies";1998;"Animalia";"Cheilosia chrysocoma";"Vosrood gitje";"Zeldzaam";"NT";;"Regional";"MeerhaegheGrootaert_1998"
