taxonID;TaxonomicGroup;YearPublished;Kingdom;Phylum;Class;Order;Family;Genus;Species;SpeciesnameAsPublished;vernacularName;RLCEurope;Criteria;IUCNCriteria;Reference;Biome;Biotope1;Biotope2;Cuddliness;Lifespan;Mobility;NutrientLevel;Spine;license;rightsHolder;accessRights;datasetName;locationID;locality;countryCode;occurrencestatus;threadStatus;RLCAsPublished;RLC;eventDate;language2
INBO:RL:VAL:PLA:2006:5107;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Asterales;Asteraceae;Senecio;sarracenicus;Senecio sarracenicus L.;Rivierkruiskruid;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Marshes;Shrubs;High;Longlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Met verdwijning bedreigd;Met verdwijning bedreigd;CR;to complete;nl
INBO:RL:VAL:PLA:2006:5108;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Asterales;Asteraceae;Senecio;sylvaticus;Senecio sylvaticus L.;Boskruiskruid;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;Shrubs;High;Shortlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5109;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Asterales;Asteraceae;Senecio;viscosus;Senecio viscosus L.;Kleverig kruiskruid;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Anthropogenic;NA;High;Shortlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5110;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Asterales;Asteraceae;Senecio;vulgaris;Senecio vulgaris L.;Klein kruiskruid;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Eurytopic;NA;High;Shortlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5111;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Asterales;Asteraceae;Serratula;tinctoria;Serratula tinctoria L.;Zaagblad;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Longlived;High;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:5112;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Sesleria;caerulea;Sesleria caerulea (L.) Ard.;Blauwgras;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Longlived;High;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Met verdwijning bedreigd;Met verdwijning bedreigd;CR;to complete;nl
INBO:RL:VAL:PLA:2006:5113;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Setaria;pumila;Setaria pumila (Poiret) Roem. et Schult.;Geelrode naaldaar;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Agriculture;NA;High;Shortlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5114;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Setaria;viridis;Setaria viridis (L.) Beauv.;Groene naaldaar;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Agriculture;NA;High;Shortlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5115;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Rubiales;Rubiaceae;Sherardia;arvensis;Sherardia arvensis L.;Blauw walstro;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;Anthropogenic;High;Shortlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5116;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Apiales;Apiaceae;Silaum;silaus;Silaum silaus (L.) Schinz et Thell.;Weidekervel;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Longlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:5117;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Caryophyllaceae;Silene;conica;Silene conica L.;Kegelsilene;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Dunes;NA;High;Shortlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:5118;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Caryophyllaceae;Silene;dioica;Silene dioica (L.) Clairv.;Dagkoekoeksbloem;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;Shrubs;High;Longlived;Low;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5119;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Caryophyllaceae;Silene;gallica;Silene gallica L.;Franse silene;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Agriculture;NA;High;Shortlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Verdwenen uit Vlaanderen en het Brussels Gewest;Verdwenen uit Vlaanderen en het Brussels Gewest;RE;to complete;nl
INBO:RL:VAL:PLA:2006:5120;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Caryophyllaceae;Silene;latifolia;Silene latifolia Poiret subsp. alba (Mill.) Greuter et Burdet;Avondkoekoeksbloem;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Eurytopic;NA;High;Longlived;Low;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5121;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Caryophyllaceae;Silene;noctiflora;Silene noctiflora L.;Nachtkoekoeksbloem;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Agriculture;NA;High;Shortlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Endangered (EN);Bedreigd;EN;to complete;nl
INBO:RL:VAL:PLA:2006:5122;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Caryophyllaceae;Silene;nutans;Silene nutans L.;Nachtsilene;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Dunes;NA;High;Longlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:5123;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Caryophyllaceae;Silene;vulgaris;Silene vulgaris (Moench) Garcke;Blaassilene;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;Anthropogenic;High;Longlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5124;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Capparales;Brassicaceae;Sinapis;arvensis;Sinapis arvensis L.;Herik;LC;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Agriculture;NA;High;Shortlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5125;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Apiales;Apiaceae;Sison;amomum;Sison amomum L.;Steeneppe;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;Shrubs;High;Shortlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Endangered (EN);Bedreigd;EN;to complete;nl
INBO:RL:VAL:PLA:2006:5126;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Capparales;Brassicaceae;Sisymbrium;officinale;Sisymbrium officinale (L.) Scop.;Gewone raket;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Anthropogenic;Agriculture;High;Shortlived;Low;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5127;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Apiales;Apiaceae;Sium;latifolium;Sium latifolium L.;Grote watereppe;LC;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Marshes;NA;High;Longlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Vulnerable (VU);Kwetsbaar;VU;to complete;nl
INBO:RL:VAL:PLA:2006:5128;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Polemoniales;Solanaceae;Solanum;dulcamara;Solanum dulcamara L.;Bitterzoet;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Eurytopic;NA;High;Longlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5129;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Polemoniales;Solanaceae;Solanum;nigrum;Solanum nigrum L.;Zwarte nachtschade;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Agriculture;Anthropogenic;High;Shortlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5130;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Asterales;Asteraceae;Solidago;virgaurea;Solidago virgaurea L.;Echte guldenroede;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;Woodlands;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Achteruitgaand;NT;to complete;nl
INBO:RL:VAL:PLA:2006:5131;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Asterales;Asteraceae;Sonchus;arvensis;Sonchus arvensis L.;Akkermelkdistel;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Eurytopic;NA;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5132;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Asterales;Asteraceae;Sonchus;asper;Sonchus asper (L.) Hill;Gekroesde melkdistel;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Dunes;Agriculture;High;Shortlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5133;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Asterales;Asteraceae;Sonchus;oleraceus;Sonchus oleraceus L.;Gewone melkdistel;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Dunes;Agriculture;High;Shortlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5134;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Asterales;Asteraceae;Sonchus;palustris;Sonchus palustris L.;Moerasmelkdistel;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;SaltMarshes;Marshes;High;Longlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:5135;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Rosales;Rosaceae;Sorbus;aucuparia;Sorbus aucuparia L.;Wilde lijsterbes;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;NA;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5136;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Thypales;Sparganiaceae;Sparganium;angustifolium;Sparganium angustifolium Michaux;Drijvende egelskop;LC;Regional;NA;VanLanduyt_etal_2006;Aquatic;Limnophilous;NA;High;Longlived;High;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Endangered (EN);Bedreigd;EN;to complete;nl
INBO:RL:VAL:PLA:2006:5137;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Thypales;Sparganiaceae;Sparganium;emersum;Sparganium emersum Rehm.;Kleine egelskop;LC;Regional;NA;VanLanduyt_etal_2006;Aquatic;Marshes;Limnophilous;High;Longlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5138;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Thypales;Sparganiaceae;Sparganium;erectum;Sparganium erectum L.;Grote egelskop;LC;Regional;NA;VanLanduyt_etal_2006;Aquatic;Marshes;NA;High;Longlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5139;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Thypales;Sparganiaceae;Sparganium;natans;Sparganium natans L.;Kleinste egelskop;NT;Regional;NA;VanLanduyt_etal_2006;Aquatic;Limnophilous;NA;High;Longlived;High;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:5140;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Spartina;maritima;Spartina maritima (Curt.) Fernald;Klein slijkgras;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;SaltMarshes;NA;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Verdwenen uit Vlaanderen en het Brussels Gewest;Verdwenen uit Vlaanderen en het Brussels Gewest;RE;to complete;nl
INBO:RL:VAL:PLA:2006:5141;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Caryophyllaceae;Spergula;arvensis;Spergula arvensis L.;Gewone spurrie;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Agriculture;NA;High;Shortlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5142;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Caryophyllaceae;Spergula;morisonii;Spergula morisonii Boreau;Heidespurrie;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Heathlands;NA;High;Shortlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5143;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Caryophyllaceae;Spergularia;marina;Spergularia marina (L.) Besser;Zilte schijnspurrie;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;SaltMarshes;NA;High;Shortlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5144;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Caryophyllaceae;Spergularia;maritima;Spergularia media (L.) C. Presl subsp. angustata (Clavaud) Kerguélen et Lambinon;Gerande schijnspurrie;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;SaltMarshes;NA;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:5145;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Caryophyllaceae;Spergularia;rubra;Spergularia rubra (L.) J. et C. Presl;Rode schijnspurrie;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Anthropogenic;Agriculture;High;Shortlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5146;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Orchidales;Orchidaceae;Spiranthes;aestivalis;Spiranthes aestivalis (Poiret) L.C.M. Rich.;Zomerschroeforchis;DD;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Longlived;High;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Verdwenen uit Vlaanderen en het Brussels Gewest;Verdwenen uit Vlaanderen en het Brussels Gewest;RE;to complete;nl
INBO:RL:VAL:PLA:2006:5147;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Orchidales;Orchidaceae;Spiranthes;spiralis;Spiranthes spiralis (L.) Chevall.;Herfstschroeforchis;LC;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Longlived;High;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Verdwenen uit Vlaanderen en het Brussels Gewest;Verdwenen uit Vlaanderen en het Brussels Gewest;RE;to complete;nl
INBO:RL:VAL:PLA:2006:5148;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Arales;Lemnaceae;Spirodela;polyrrhiza;Spirodela polyrhiza (L.) Schleid.;Veelwortelig kroos;LC;Regional;NA;VanLanduyt_etal_2006;Aquatic;Limnophilous;NA;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5149;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Lamiales;Lamiaceae;Stachys;alpina;Stachys alpina L.;Alpenandoorn;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Shrubs;NA;High;Longlived;Low;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Met verdwijning bedreigd;Met verdwijning bedreigd;CR;to complete;nl
INBO:RL:VAL:PLA:2006:5150;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Lamiales;Lamiaceae;Stachys;arvensis;Stachys arvensis (L.) L.;Akkerandoorn;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Agriculture;NA;High;Shortlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Vulnerable (VU);Kwetsbaar;VU;to complete;nl
INBO:RL:VAL:PLA:2006:5151;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Lamiales;Lamiaceae;Stachys;officinalis;Stachys officinalis (L.) Trev.;Betonie;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Longlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:5152;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Lamiales;Lamiaceae;Stachys;palustris;Stachys palustris L.;Moerasandoorn;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;Marshes;High;Longlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5153;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Lamiales;Lamiaceae;Stachys;sylvatica;Stachys sylvatica L.;Bosandoorn;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;NA;High;Longlived;Low;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:5154;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Caryophyllaceae;Stellaria;alsine;Stellaria alsine Grimm;Moerasmuur;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Marshes;NA;High;Longlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
