type;language;license;rightsHolder;accessRights;datasetID;datasetName;ownerInstitutionCode;eventID;parentEventID;samplingProtocol;eventDate;locationID;continent;countryCode;verbatimLocality;verbatimLatitude;verbatimLongitude;verbatimCoordinateSystem;verbatimSRS;decimalLatitude;decimalLongitude;geodeticDatum;georeferenceSources
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XA;INBO:NBN:BFN001790000311I;observation;2015-02-05;BFN00179000006YX;Europe;BE;"Vordenstein - Kansel 3 ";216804.00;158868.00;Belgian Lambert 72;Belgian Datum 1972;51.26106;4.49580;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XB;INBO:NBN:BFN001790000311J;observation;2015-02-06;BFN00179000006YX;Europe;BE;"Vordenstein - Kansel 3 ";216804.00;158868.00;Belgian Lambert 72;Belgian Datum 1972;51.26106;4.49580;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XC;INBO:NBN:BFN001790000311K;observation;2015-02-16;BFN00179000006YX;Europe;BE;"Vordenstein - Kansel 3 ";216804.00;158868.00;Belgian Lambert 72;Belgian Datum 1972;51.26106;4.49580;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XD;INBO:NBN:BFN001790000311L;observation;2015-02-16;BFN00179000006YX;Europe;BE;"Vordenstein - Kansel 3 ";216804.00;158868.00;Belgian Lambert 72;Belgian Datum 1972;51.26106;4.49580;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XE;INBO:NBN:BFN001790000311M;observation;2015-02-17;BFN00179000006YX;Europe;BE;"Vordenstein - Kansel 3 ";216804.00;158868.00;Belgian Lambert 72;Belgian Datum 1972;51.26106;4.49580;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XF;INBO:NBN:BFN001790000311N;observation;2015-02-17;BFN00179000006YX;Europe;BE;"Vordenstein - Kansel 3 ";216804.00;158868.00;Belgian Lambert 72;Belgian Datum 1972;51.26106;4.49580;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XG;INBO:NBN:BFN001790000311O;observation;2015-02-17;BFN00179000006YX;Europe;BE;"Vordenstein - Kansel 3 ";216804.00;158868.00;Belgian Lambert 72;Belgian Datum 1972;51.26106;4.49580;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XH;INBO:NBN:BFN001790000311P;observation;2015-02-18;BFN00179000006YX;Europe;BE;"Vordenstein - Kansel 3 ";216804.00;158868.00;Belgian Lambert 72;Belgian Datum 1972;51.26106;4.49580;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XI;INBO:NBN:BFN001790000311Q;observation;2015-02-18;BFN00179000006YX;Europe;BE;"Vordenstein - Kansel 3 ";216804.00;158868.00;Belgian Lambert 72;Belgian Datum 1972;51.26106;4.49580;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN001790000377O;INBO:NBN:BFN001790000311Y;observation;2015-02-25;BFN00179000006YX;Europe;BE;"Vordenstein - Kansel 3 ";216804.00;158868.00;Belgian Lambert 72;Belgian Datum 1972;51.26106;4.49580;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XJ;INBO:NBN:BFN001790000311R;observation;2015-02-19;BFN00179000006YX;Europe;BE;"Vordenstein - Kansel 3 ";216804.00;158868.00;Belgian Lambert 72;Belgian Datum 1972;51.26106;4.49580;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XK;INBO:NBN:BFN001790000311S;observation;2015-02-19;BFN00179000006YX;Europe;BE;"Vordenstein - Kansel 3 ";216804.00;158868.00;Belgian Lambert 72;Belgian Datum 1972;51.26106;4.49580;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XL;INBO:NBN:BFN001790000311T;observation;2015-02-20;BFN00179000006YX;Europe;BE;"Vordenstein - Kansel 3 ";216804.00;158868.00;Belgian Lambert 72;Belgian Datum 1972;51.26106;4.49580;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XM;INBO:NBN:BFN001790000311U;observation;2015-02-20;BFN00179000006YX;Europe;BE;"Vordenstein - Kansel 3 ";216804.00;158868.00;Belgian Lambert 72;Belgian Datum 1972;51.26106;4.49580;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XN;INBO:NBN:BFN001790000311V;observation;2015-02-23;BFN00179000006YX;Europe;BE;"Vordenstein - Kansel 3 ";216804.00;158868.00;Belgian Lambert 72;Belgian Datum 1972;51.26106;4.49580;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XO;INBO:NBN:BFN001790000311W;observation;2015-02-24;BFN00179000006YX;Europe;BE;"Vordenstein - Kansel 3 ";216804.00;158868.00;Belgian Lambert 72;Belgian Datum 1972;51.26106;4.49580;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XP;INBO:NBN:BFN001790000311X;observation;2015-02-24;BFN00179000006YX;Europe;BE;"Vordenstein - Kansel 3 ";216804.00;158868.00;Belgian Lambert 72;Belgian Datum 1972;51.26106;4.49580;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XQ;INBO:NBN:BFN001790000311Y;observation;2015-02-25;BFN00179000006YX;Europe;BE;"Vordenstein - Kansel 3 ";216804.00;158868.00;Belgian Lambert 72;Belgian Datum 1972;51.26106;4.49580;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XS;INBO:NBN:BFN001790000311Z;observation;2015-02-27;BFN00179000006YX;Europe;BE;"Vordenstein - Kansel 3 ";216804.00;158868.00;Belgian Lambert 72;Belgian Datum 1972;51.26106;4.49580;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XT;INBO:NBN:BFN0017900003120;observation;2015-02-05;BFN00179000006YY;Europe;BE;"Vordenstein - Kansel 4 ";216716.00;158564.00;Belgian Lambert 72;Belgian Datum 1972;51.26027;4.49144;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XU;INBO:NBN:BFN0017900003121;observation;2015-02-16;BFN00179000006YY;Europe;BE;"Vordenstein - Kansel 4 ";216716.00;158564.00;Belgian Lambert 72;Belgian Datum 1972;51.26027;4.49144;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XV;INBO:NBN:BFN0017900003122;observation;2015-02-16;BFN00179000006YY;Europe;BE;"Vordenstein - Kansel 4 ";216716.00;158564.00;Belgian Lambert 72;Belgian Datum 1972;51.26027;4.49144;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XW;INBO:NBN:BFN0017900003123;observation;2015-02-17;BFN00179000006YY;Europe;BE;"Vordenstein - Kansel 4 ";216716.00;158564.00;Belgian Lambert 72;Belgian Datum 1972;51.26027;4.49144;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XX;INBO:NBN:BFN0017900003124;shooting;2015-02-17;BFN00179000006YY;Europe;BE;"Vordenstein - Kansel 4 ";216716.00;158564.00;Belgian Lambert 72;Belgian Datum 1972;51.26027;4.49144;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XY;INBO:NBN:BFN0017900003125;observation;2015-02-18;BFN00179000006YY;Europe;BE;"Vordenstein - Kansel 4 ";216716.00;158564.00;Belgian Lambert 72;Belgian Datum 1972;51.26027;4.49144;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036XZ;INBO:NBN:BFN0017900003126;observation;2015-02-18;BFN00179000006YY;Europe;BE;"Vordenstein - Kansel 4 ";216716.00;158564.00;Belgian Lambert 72;Belgian Datum 1972;51.26027;4.49144;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036Y0;INBO:NBN:BFN0017900003127;observation;2015-02-19;BFN00179000006YY;Europe;BE;"Vordenstein - Kansel 4 ";216716.00;158564.00;Belgian Lambert 72;Belgian Datum 1972;51.26027;4.49144;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036Y1;INBO:NBN:BFN0017900003128;observation;2015-02-23;BFN00179000006YY;Europe;BE;"Vordenstein - Kansel 4 ";216716.00;158564.00;Belgian Lambert 72;Belgian Datum 1972;51.26027;4.49144;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036Y2;INBO:NBN:BFN0017900003129;observation;2015-02-23;BFN00179000006YY;Europe;BE;"Vordenstein - Kansel 4 ";216716.00;158564.00;Belgian Lambert 72;Belgian Datum 1972;51.26027;4.49144;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036Y3;INBO:NBN:BFN001790000312A;observation;2015-02-24;BFN00179000006YY;Europe;BE;"Vordenstein - Kansel 4 ";216716.00;158564.00;Belgian Lambert 72;Belgian Datum 1972;51.26027;4.49144;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036Y4;INBO:NBN:BFN001790000312B;observation;2015-02-24;BFN00179000006YY;Europe;BE;"Vordenstein - Kansel 4 ";216716.00;158564.00;Belgian Lambert 72;Belgian Datum 1972;51.26027;4.49144;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036Y5;INBO:NBN:BFN001790000312C;observation;2015-02-25;BFN00179000006YY;Europe;BE;"Vordenstein - Kansel 4 ";216716.00;158564.00;Belgian Lambert 72;Belgian Datum 1972;51.26027;4.49144;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036Y6;INBO:NBN:BFN001790000312D;observation;2015-02-25;BFN00179000006YY;Europe;BE;"Vordenstein - Kansel 4 ";216716.00;158564.00;Belgian Lambert 72;Belgian Datum 1972;51.26027;4.49144;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036Y7;INBO:NBN:BFN001790000312E;observation;2015-02-26;BFN00179000006YY;Europe;BE;"Vordenstein - Kansel 4 ";216716.00;158564.00;Belgian Lambert 72;Belgian Datum 1972;51.26027;4.49144;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036Y8;INBO:NBN:BFN001790000312F;observation;2015-02-27;BFN00179000006YY;Europe;BE;"Vordenstein - Kansel 4 ";216716.00;158564.00;Belgian Lambert 72;Belgian Datum 1972;51.26027;4.49144;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036Y9;INBO:NBN:BFN001790000312G;observation;2015-02-05;BFN00179000006YZ;Europe;BE;"Vordenstein - Kansel 5 ";216635.00;158420.00;Belgian Lambert 72;Belgian Datum 1972;51.25955;4.48938;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036YA;INBO:NBN:BFN001790000312H;observation;2015-02-06;BFN00179000006YZ;Europe;BE;"Vordenstein - Kansel 5 ";216635.00;158420.00;Belgian Lambert 72;Belgian Datum 1972;51.25955;4.48938;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036YB;INBO:NBN:BFN001790000312I;observation;2015-02-16;BFN00179000006YZ;Europe;BE;"Vordenstein - Kansel 5 ";216635.00;158420.00;Belgian Lambert 72;Belgian Datum 1972;51.25955;4.48938;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036YC;INBO:NBN:BFN001790000312J;observation;2015-02-17;BFN00179000006YZ;Europe;BE;"Vordenstein - Kansel 5 ";216635.00;158420.00;Belgian Lambert 72;Belgian Datum 1972;51.25955;4.48938;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036YD;INBO:NBN:BFN001790000312K;observation;2015-02-17;BFN00179000006YZ;Europe;BE;"Vordenstein - Kansel 5 ";216635.00;158420.00;Belgian Lambert 72;Belgian Datum 1972;51.25955;4.48938;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036YE;INBO:NBN:BFN001790000312L;observation;2015-02-18;BFN00179000006YZ;Europe;BE;"Vordenstein - Kansel 5 ";216635.00;158420.00;Belgian Lambert 72;Belgian Datum 1972;51.25955;4.48938;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036YF;INBO:NBN:BFN001790000312M;observation;2015-02-19;BFN00179000006YZ;Europe;BE;"Vordenstein - Kansel 5 ";216635.00;158420.00;Belgian Lambert 72;Belgian Datum 1972;51.25955;4.48938;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036YG;INBO:NBN:BFN001790000312N;observation;2015-02-20;BFN00179000006YZ;Europe;BE;"Vordenstein - Kansel 5 ";216635.00;158420.00;Belgian Lambert 72;Belgian Datum 1972;51.25955;4.48938;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036YH;INBO:NBN:BFN001790000312O;observation;2015-02-24;BFN00179000006YZ;Europe;BE;"Vordenstein - Kansel 5 ";216635.00;158420.00;Belgian Lambert 72;Belgian Datum 1972;51.25955;4.48938;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036YI;INBO:NBN:BFN001790000312P;observation;2015-02-26;BFN00179000006YZ;Europe;BE;"Vordenstein - Kansel 5 ";216635.00;158420.00;Belgian Lambert 72;Belgian Datum 1972;51.25955;4.48938;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036YJ;INBO:NBN:BFN001790000312Q;observation;2015-02-06;BFN00179000006Z0;Europe;BE;"Vordenstein - Kansel 6 ";216643.00;158018.00;Belgian Lambert 72;Belgian Datum 1972;51.25963;4.48362;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036YK;INBO:NBN:BFN001790000312R;observation;2015-02-16;BFN00179000006Z0;Europe;BE;"Vordenstein - Kansel 6 ";216643.00;158018.00;Belgian Lambert 72;Belgian Datum 1972;51.25963;4.48362;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036YL;INBO:NBN:BFN001790000312S;observation;2015-02-16;BFN00179000006Z0;Europe;BE;"Vordenstein - Kansel 6 ";216643.00;158018.00;Belgian Lambert 72;Belgian Datum 1972;51.25963;4.48362;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036YM;INBO:NBN:BFN001790000312T;observation;2015-02-17;BFN00179000006Z0;Europe;BE;"Vordenstein - Kansel 6 ";216643.00;158018.00;Belgian Lambert 72;Belgian Datum 1972;51.25963;4.48362;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036YN;INBO:NBN:BFN001790000312U;shooting;2015-02-18;BFN00179000006Z0;Europe;BE;"Vordenstein - Kansel 6 ";216643.00;158018.00;Belgian Lambert 72;Belgian Datum 1972;51.25963;4.48362;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036YO;INBO:NBN:BFN001790000312V;observation;2015-02-18;BFN00179000006Z0;Europe;BE;"Vordenstein - Kansel 6 ";216643.00;158018.00;Belgian Lambert 72;Belgian Datum 1972;51.25963;4.48362;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036YP;INBO:NBN:BFN001790000312W;observation;2015-02-19;BFN00179000006Z0;Europe;BE;"Vordenstein - Kansel 6 ";216643.00;158018.00;Belgian Lambert 72;Belgian Datum 1972;51.25963;4.48362;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036YQ;INBO:NBN:BFN001790000312X;observation;2015-02-20;BFN00179000006Z0;Europe;BE;"Vordenstein - Kansel 6 ";216643.00;158018.00;Belgian Lambert 72;Belgian Datum 1972;51.25963;4.48362;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036YR;INBO:NBN:BFN001790000312Y;observation;2015-02-23;BFN00179000006Z0;Europe;BE;"Vordenstein - Kansel 6 ";216643.00;158018.00;Belgian Lambert 72;Belgian Datum 1972;51.25963;4.48362;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN00179000036YS;INBO:NBN:BFN001790000312Z;observation;2015-02-27;BFN00179000006Z0;Europe;BE;"Vordenstein - Kansel 6 ";216643.00;158018.00;Belgian Lambert 72;Belgian Datum 1972;51.25963;4.48362;WGS84;imported
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN0017900003BXJ;INBO:NBN:BFN00179000035VG;capture;2016-11-17;INBSYS0000000964;Europe;BE;"Dilsen ";192256.875518;243386.405002;Belgian Lambert 72;Belgian Datum 1972;51.03295;5.70013;WGS84;site centroid
Event;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Complete with DOI;datasetName - Muntjak in Flanders, Belgium;INBO;INBO:NBN:BFN0017900003BXK;INBO:NBN:BFN00179000035VH;capture;2016-07-08;INBSYS0000000936;Europe;BE;"Rekem ";180590.799553;240925.675991;Belgian Lambert 72;Belgian Datum 1972;50.92849;5.66215;WGS84;site centroid
