occurrenceID	sample_cd	country_cd	region_cd	province_cd	district_cd	district_nm	municipality_PT_nm	locality_nm	location_nm	sampling_site_cd	latitude	longitude	decimalLatitude	decimalLongitude	altitude	sampling_date_b	sampling_date_e	method_cd	collector_nm	species_cd	species_nm_full	mm	ff	ID_doubtful?	coll_position_cd	identified_by	identified_date	collection cd	preservation_method_cd	remarks_spm
98103	PT/2015/404/AG	PT		Trás-os-Montes e Alto Douro	PT-04	Bragança	Miranda do Douro	Silva	Santo Adrião	-	"41°31'48.2""N"	"6°28'27.24""W"	41.53005556	-6.474233333	552		2015-03-31	SW	Ana Rita Gonçalves	MEDEAGLA	Medetera aglaops Pollet, 2022	0	1	WAAR	RC/PAL/3090	Marc Pollet	30/01/2017	MAPC	W	
96923	PT/2015/344/RA	PT		Trás-os-Montes e Alto Douro	PT-04	Bragança	Miranda do Douro	Vila Chã de Braciosa	-	-	"41°25'29.8""N"	"6°18'29.4""W"	41.42494444	-6.308166667	603		2015-10-05	SW	Rui Andrade	MEDEAGLA	Medetera aglaops Pollet, 2022	2	0	ONWAAR	RC/PAL/2915	Marc Pollet	30/01/2017	MAPC	W	checked
97717	PT/2016/366/RA	PT		Trás-os-Montes e Alto Douro	PT-04	Bragança	Miranda do Douro	Vila Chã de Braciosa	-	-	"41°25'29.8""N"	"6°18'29.4""W"	41.42494444	-6.308166667	603		2016-06-02	SW	Rui Andrade	MEDEAGLA	Medetera aglaops Pollet, 2022	1	0	ONWAAR	RC/PAL/3042	Marc Pollet	30/01/2017	MAPC	W	checked
96931	PT/2015/321/RA	PT		Trás-os-Montes e Alto Douro	PT-04	Bragança	Mogadouro	Meirinhos	-	-	"41°17'13.4""N"	"6°52'21.5""W"	41.28705556	-6.872638889	222		2015-06-16	SW	Rui Andrade	MEDEAGLA	Medetera aglaops Pollet, 2022	1	0	ONWAAR	RC/PAL/2919	Marc Pollet	30/01/2017	MAPC	W	checked
97763	PT/2016/362/RA	PT		Trás-os-Montes e Alto Douro	PT-04	Bragança	Torre de Moncorvo	Adeganha	Estevais	-	"41°13'58.8""N"	"7°04'22.0""W"	41.233	-7.072777778	449		2016-05-31	SW	Rui Andrade	MEDEAGLA	Medetera aglaops Pollet, 2022	1	0	ONWAAR	RC/PAL/3046	Marc Pollet	30/01/2017	MAPC	W	checked
96952	PT/2015/310/RA	PT		Trás-os-Montes e Alto Douro	PT-04	Bragança	Vimioso	Algoso	-	-	"41°27'17.6""N"	"6°35'35.2""W"	41.45488889	-6.593111111	341		2015-06-15	SW	Rui Andrade	MEDEAGLA	Medetera aglaops Pollet, 2022	0	2	ONWAAR	RC/PAL/3090	Marc Pollet	30/01/2017	MAPC	W	checked: 4 strong dc, mesonotum bluish, vein M straight
98022	PT/2015/379/RA&AG	PT		Trás-os-Montes e Alto Douro	PT-04	Bragança	Vimioso	Algoso	Vale de Algoso	-	"41°29'52.4""N"	"6°32'19.9""W"	41.49788889	-6.538861111	575		2015-10-04	SW	Rui Andrade & Ana Gonçalves	MEDEAGLA	Medetera aglaops Pollet, 2022	1	0	ONWAAR	RC/PAL/3060	Marc Pollet	30/01/2017	MAPC	W	checked
96960	PT/2015/348/RA&AG	PT		Trás-os-Montes e Alto Douro	PT-04	Bragança	Vimioso	Algoso	Vale de Algoso	-	"41°29'52.4""N"	"6°32'19.9""W"	41.49788889	-6.538861111	575		2015-10-05	SW	Rui Andrade & Ana Gonçalves	MEDEAGLA	Medetera aglaops Pollet, 2022	1	1	ONWAAR	RC/PAL/2925	Marc Pollet	30/01/2017	MAPC	W	checked
97666	PT/2013/008/RA	PT		Trás-os-Montes e Alto Douro	PT-17	Vila Real	Mondim de Basto	Ermelo	Varzigueto	-	"41°22'44.0""N"	"7°51'14.4""W"	41.37888889	-7.854	750		2013-06-24	SW	Rui Andrade	MEDEAGLA	Medetera aglaops Pollet, 2022	0	1	ONWAAR	RC/PAL/3090	Marc Pollet	30/01/2017	MAPC	W	checked
97677	PT/2012/051/RA	PT		Trás-os-Montes e Alto Douro	PT-17	Vila Real	Montalegre	Pitões das Júnias	-	-	"41°49'48.7""N"	"7°57'01.3""W"	41.83019444	-7.950361111	965		2012-09-09	SW	Rui Andrade	MEDEAGLA	Medetera aglaops Pollet, 2022	2	1	ONWAAR	RC/PAL/3037	Marc Pollet	30/01/2017	MAPC	W	checked
118194	ABIGA/16038	ES	Galicia	Ourense			Baltar	San Martiño	-		"41º54'2.5""N"	"7º46'49.4""W"	41.90069444	-7.780388889	1030		2008-09-12	SW	J.L. Camaño	MEDELUSI	Medetera lusitana Pollet, 2022	1	0	ONWAAR	RC/PAL/3304	Marc Pollet	8/08/2020	MAPC	W	
97362	PT/2014/176/AG	PT		Alto Alentejo	PT-12	Portalegre	Marvão	Santa Maria de Marvão	-	-	"39°23'49.2""N"	"7°21'51.4""W"	39.397	-7.364277778	610		2014-09-20	SW	Ana Rita Gonçalves	MEDELUSI	Medetera lusitana Pollet, 2022	8	0	ONWAAR	RC/PAL/2981	Marc Pollet	30/01/2017	MAPC	W	checked
97178	PT/2013/208/AG	PT		Beira Alta	PT-09	Guarda	Guarda	Trinta	-	-	"40°30'31.1""N"	"7°22'21.7""W"	40.50863889	-7.372694444	751		2013-09-21	SW	Ana Rita Gonçalves	MEDELUSI	Medetera lusitana Pollet, 2022	1	2	ONWAAR	RC/PAL/2967	Marc Pollet	30/01/2017	MAPC	W	checked
97199	PT/2013/186/RA	PT		Beira Alta	PT-09	Guarda	Manteigas	São Pedro (Manteigas)	-	-	"40°22'10.4""N"	"7°33'04.4""W"	40.36955556	-7.551222222	986		2013-09-21	SW	Rui Andrade	MEDELUSI	Medetera lusitana Pollet, 2022	1	1	ONWAAR	RC/PAL/2972	Marc Pollet	30/01/2017	MAPC	W	checked: sample + two Rhaphium sp. (females)
97210	PT/2013/272/AG	PT		Beira Alta	PT-09	Guarda	Manteigas	São Pedro (Manteigas)	-	-	"40°22'10.4""N"	"7°33'04.4""W"	40.36955556	-7.551222222	986		2013-09-21	SW	Ana Rita Gonçalves	MEDELUSI	Medetera lusitana Pollet, 2022	0	1	ONWAAR	RC/PAL/2973	Marc Pollet	30/01/2017	MAPC	W	checked
97213	PT/2013/282/AG	PT		Beira Alta	PT-09	Guarda	Manteigas	São Pedro (Manteigas)	Covão d'Ametade	-	"40°19'42.2""N"	"7°35'17.4""W"	40.32838889	-7.588166667	1450		2013-09-21	SW	Ana Rita Gonçalves	MEDELUSI	Medetera lusitana Pollet, 2022	0	1	ONWAAR	RC/PAL/2974	Marc Pollet	30/01/2017	MAPC	W	checked
97193	PT/2013/165/AG	PT		Beira Alta	PT-09	Guarda	Manteigas	São Pedro (Manteigas)	Nave de Santo António	-	"40°19'07.0""N"	"7°34'37.4""W"	40.31861111	-7.577055556	1539		2013-09-20	SW	Ana Rita Gonçalves	MEDELUSI	Medetera lusitana Pollet, 2022	0	1	ONWAAR	RC/PAL/2971	Marc Pollet	30/01/2017	MAPC	W	checked
97240	PT/2015/330/RA	PT		Beira Alta	PT-09	Guarda	Seia	Lapa dos Dinheiros	-	-	"40°21'50.1""N"	"7°39'07.5""W"	40.36391667	-7.652083333	1547		2015-08-28	SW	Rui Andrade	MEDELUSI	Medetera lusitana Pollet, 2022	0	1	ONWAAR	RC/PAL/3091	Marc Pollet	30/01/2017	MAPC	W	checked: 5 dc, mesonotum not bluish
97282	PT/2015/330/RA	PT		Beira Alta	PT-09	Guarda	Seia	Lapa dos Dinheiros	-	-	"40°21'50.1""N"	"7°39'07.5""W"	40.36391667	-7.652083333	1547		2015-08-28	SW	Rui Andrade	MEDELUSI	Medetera lusitana Pollet, 2022	1	0	ONWAAR	RC/PAL/2981	Marc Pollet	30/01/2017	MAPC	W	checked
97275	PT/2014/200/AG	PT		Beira Alta	PT-09	Guarda	Seia	Lapa dos Dinheiros	Porto do Boi	-	"40°22'17.69""N"	"7°40'33.16""W"	40.37158056	-7.675877778	1004		2014-09-03	SW	Ana Rita Gonçalves	MEDELUSI	Medetera lusitana Pollet, 2022	1	0	WAAR	RC/PAL/2981	Marc Pollet	30/01/2017	MAPC	W	checked
97304	PT/2014/204/AG	PT		Beira Alta	PT-09	Guarda	Seia	Loriga	Praia Fluvial de Loriga	-	"40°19'41.26""N"	"7°40'36.71""W"	40.32812778	-7.676863889	890		2014-09-02	SW	Ana Rita Gonçalves	MEDELUSI	Medetera lusitana Pollet, 2022	4	0	ONWAAR	RC/PAL/2981	Marc Pollet	30/01/2017	MAPC	W	checked
98184	PT/2014/204/AG	PT		Beira Alta	PT-09	Guarda	Seia	Loriga	Praia Fluvial de Loriga	-	"40°19'41.26""N"	"7°40'36.71""W"	40.32812778	-7.676863889	890		2014-09-02	SW	Ana Rita Gonçalves	MEDELUSI	Medetera lusitana Pollet, 2022	0	1	ONWAAR	RC/PAL/3091	Marc Pollet	26/05/2018	MAPC	W	checked: 5 dc, mesonotum not bluish
98050	PT/2014/376/AG	PT		Beira Baixa	PT-05	Castelo Branco	Covilhã	Cortes do Meio	Alto da Pedrice	-	"40°18'38.83""N"	"7°34'35.14""W"	40.31078611	-7.576427778	1645		2014-09-01	HC	Ana Rita Gonçalves	MEDELUSI	Medetera lusitana Pollet, 2022	1	0	ONWAAR	RC/PAL/2981	Marc Pollet	30/01/2017	MAPC	W	checked
99751	PT/2009/128/RA	PT		Douro Litoral	PT-13	Porto	Vila Nova de Gaia	Avintes	Parque Biológico de Gaia (PBG)	-	"41°05'57.9""N"	"8°33'35.0""W"	41.09941667	-8.559722222	60	2009-05-14	2009-05-14	HC	Rui Andrade	MEDELUSI	Medetera lusitana Pollet, 2022	1	0	ONWAAR	RC/PAL/3665	Marc Pollet	10/01/2012	MAPC	W	
96273	PT/2009/128/RA	PT		Douro Litoral	PT-13	Porto	Vila Nova de Gaia	Avintes	Parque Biológico de Gaia (PBG)	-	"41°05'57.9""N"	"8°33'35.0""W"	41.09941667	-8.559722222	60	2009-05-14	2009-05-14	HC	Rui Andrade	MEDELUSI	Medetera lusitana Pollet, 2022	1	4	ONWAAR	RC/PAL/1920	Marc Pollet	10/01/2012	MAPC	W	1m used for genital examination (not preserved)
97535	PT/2013/100/RA	PT		Douro Litoral	PT-13	Porto	Vila Nova de Gaia	Avintes	Parque Biológico de Gaia (PBG)	-	"41°05'57.9""N"	"8°33'35.0""W"	41.09941667	-8.559722222	60		2013-05-31	SW	Rui Andrade	MEDELUSI	Medetera lusitana Pollet, 2022	1	0	ONWAAR	RC/PAL/3018	Marc Pollet	30/01/2017	MAPC	W	checked
98057	PT/2016/392/RA	PT		Minho	PT-16	Viana do Castelo	Melgaço	Castro Laboreiro	Cainheiras	-	"42°01'32.8""N"	"8°08'18.8""W"	42.02577778	-8.138555556	980		2016-09-09	SW	Rui Andrade	MEDELUSI	Medetera lusitana Pollet, 2022	2	0	ONWAAR	RC/PAL/2981	Marc Pollet	30/01/2017	MAPC	W	checked
98055	PT/2016/392/RA	PT		Minho	PT-16	Viana do Castelo	Melgaço	Castro Laboreiro	Cainheiras	-	"42°01'32.8""N"	"8°08'18.8""W"	42.02577778	-8.138555556	980		2016-09-09	SW	Rui Andrade	MEDELUSI	Medetera lusitana Pollet, 2022	0	1	WAAR	RS/PT/096	Marc Pollet	30/01/2017	MAPC	W	checked: no bluish mesonotum, but only 4 strong dc
96777	PT/2015/313/RA	PT		Trás-os-Montes e Alto Douro	PT-04	Bragança	Bragança	Carrazedo	-	-	"41°45'51.7""N"	"6°54'06.2""W"	41.76436111	-6.901722222	916		2015-06-18	SW	Rui Andrade	MEDELUSI	Medetera lusitana Pollet, 2022	1	0	ONWAAR	RC/PAL/2885	Marc Pollet	30/01/2017	MAPC	W	checked
96773	PT/2015/313/RA	PT		Trás-os-Montes e Alto Douro	PT-04	Bragança	Bragança	Carrazedo	-	-	"41°45'51.7""N"	"6°54'06.2""W"	41.76436111	-6.901722222	916		2015-06-18	SW	Rui Andrade	MEDELUSI	Medetera lusitana Pollet, 2022	0	2	ONWAAR	RC/PAL/3091	Marc Pollet	30/01/2017	MAPC	W	checked: 5 dc, mesonotum greenish with bronze spot in centre on dorsum
96888	PT/2014/249/RA	PT		Trás-os-Montes e Alto Douro	PT-04	Bragança	Bragança	França	Aldeia de Montesinho	-	"41°56'33.0""N"	"6°45'51.0""W"	41.9425	-6.764166667	1049		2014-08-06	SW	Rui Andrade	MEDELUSI	Medetera lusitana Pollet, 2022	2	0	ONWAAR	RC/PAL/2907	Marc Pollet	30/01/2017	MAPC	W	checked
98023	PT/2015/379/RA&AG	PT		Trás-os-Montes e Alto Douro	PT-04	Bragança	Vimioso	Algoso	Vale de Algoso	-	"41°29'52.4""N"	"6°32'19.9""W"	41.49788889	-6.538861111	575		2015-10-04	SW	Rui Andrade & Ana Gonçalves	MEDELUSI	Medetera lusitana Pollet, 2022	1	0	ONWAAR	RC/PAL/2981	Marc Pollet	30/01/2017	MAPC	W	checked
97644	PT/2013/036/RA	PT		Trás-os-Montes e Alto Douro	PT-17	Vila Real	Mondim de Basto	Bilhó	-	-	"41°23'48.7""N"	"7°50'53.3""W"	41.39686111	-7.848138889	695		2013-06-25	SW	Rui Andrade	MEDELUSI	Medetera lusitana Pollet, 2022	0	1	ONWAAR	RC/PAL/3091	Marc Pollet	30/01/2017	MAPC	W	checked
97668	PT/2013/008/RA	PT		Trás-os-Montes e Alto Douro	PT-17	Vila Real	Mondim de Basto	Ermelo	Varzigueto	-	"41°22'44.0""N"	"7°51'14.4""W"	41.37888889	-7.854	750		2013-06-24	SW	Rui Andrade	MEDELUSI	Medetera lusitana Pollet, 2022	2	0	ONWAAR	RC/PAL/2981	Marc Pollet	30/01/2017	MAPC	W	checked
97676	PT/2012/051/RA	PT		Trás-os-Montes e Alto Douro	PT-17	Vila Real	Montalegre	Pitões das Júnias	-	-	"41°49'48.7""N"	"7°57'01.3""W"	41.83019444	-7.950361111	965		2012-09-09	SW	Rui Andrade	MEDELUSI	Medetera lusitana Pollet, 2022	1	0	ONWAAR	RC/PAL/2981	Marc Pollet	30/01/2017	MAPC	W	checked
118358	ES/2015/259/RA	ES	Aragón	Huesca			-	Fraga	-	-	"41°30'40,7"""	"0°16'32,8"""	41.51130556	0.275777778	340		2015-05-13	SW	Rui Andrade	MEDEAGLA	Medetera aglaops Pollet, 2022	10	3	ONWAAR	RC/PAL/3415	Marc Pollet	11/08/2020	MAPC	W	
118223	ES/2014/216/RA&AG	ES	Cataluña	Lleida			-	Pallars Sobirà	Sort (Llessui)	-	"42°27'03,6"""	"1°04'14,6"""	42.451	1.070722222	1410		2014-08-03	SW	Rui Andrade & Ana Gonçalves	MEDEAGLA	Medetera aglaops Pollet, 2022	1	0	ONWAAR	RC/PAL/3415	Marc Pollet	11/08/2020	MAPC	W	
117945	ES/2015/315/RA	ES	Comunidad de Madrid	Madrid			-	Aranjuez	-	-	"42°12'12,2"""	"0°12'44,6"""	42.20338889	0.212388889	550		2015-05-13	HC	Rui Andrade	MEDEAGLA	Medetera aglaops Pollet, 2022	0	1	ONWAAR	RC/PAL/3415	Marc Pollet	11/08/2020	MAPC	W	4dc, abdomen with dark pubescence, halter slighly infuscate, wing infuscate
120838	FR-COR/2019/220	FR	Corsica	Corse-du-Sud (2A)				Serra di Scopamène	Campu di Bonza	S1-ML2	"41°46'20,3226"""	"9°7'22,4364"""	41.77231183	9.122899	980	2019-06-13	2019-06-26	MT	Julien Touroult	MEDEAGLA	Medetera aglaops Pollet, 2022	1	1	ONWAAR	RC/PAL/3628	Marc Pollet	6/12/2020	MAPC	W	
99659	FR-COR/2019/058	FR	Corsica	Corse-du-Sud (2A)				Serra di Scopamène	Castellu d'Ornucciu	CO	"41°49'59,9"""	"09°09'29,2"""	41.83330556	9.158111111	1571	2019-06-25	2019-06-25	HC	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	0	4	ONWAAR	RC/FR-COR/025	Marc Pollet	19/07/2020	MAPC	W	
99164	FR-COR/2019/058	FR	Corsica	Corse-du-Sud (2A)				Serra di Scopamène	Castellu d'Ornucciu	CO	"41°49'59,9"""	"09°09'29,2"""	41.83330556	9.158111111	1571	2019-06-25	2019-06-25	HC	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	7	0	ONWAAR	RC/FR-COR/060	Marc Pollet	19/07/2020	MAPC	W	
99392	FR-COR/2019/145	FR	Corsica	Corse-du-Sud (2A)				Serra di Scopamène	Castellu d'Ornucciu	CO-BYWT-01	"41°49'58,6"""	"09°09'26,1"""	41.83294444	9.15725	1580	2019-06-25	2019-06-29	WPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	0	1	ONWAAR	RC/FR-COR/154	Marc Pollet	27/07/2020	MAPC	W	
99401	FR-COR/2019/146	FR	Corsica	Corse-du-Sud (2A)				Serra di Scopamène	Castellu d'Ornucciu	CO-BYWT-01	"41°49'58,6"""	"09°09'26,1"""	41.83294444	9.15725	1580	2019-06-25	2019-06-29	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	1	1	ONWAAR	RC/FR-COR/154	Marc Pollet	27/07/2020	MAPC	W	
99393	FR-COR/2019/146	FR	Corsica	Corse-du-Sud (2A)				Serra di Scopamène	Castellu d'Ornucciu	CO-BYWT-01	"41°49'58,6"""	"09°09'26,1"""	41.83294444	9.15725	1580	2019-06-25	2019-06-29	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	0	1	ONWAAR	RC/FR-COR/154	Marc Pollet	27/07/2020	MAPC	W	
99395	FR-COR/2019/148	FR	Corsica	Corse-du-Sud (2A)				Serra di Scopamène	Castellu d'Ornucciu	CO-BYWT-02	"41°49'59,6"""	"09°09'26,4"""	41.83322222	9.157333333	1556	2019-06-25	2019-06-29	WPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	2	0	ONWAAR	RC/FR-COR/154	Marc Pollet	27/07/2020	MAPC	W	
99394	FR-COR/2019/147	FR	Corsica	Corse-du-Sud (2A)				Serra di Scopamène	Castellu d'Ornucciu	CO-BYWT-02	"41°49'59,6"""	"09°09'26,4"""	41.83322222	9.157333333	1556	2019-06-25	2019-06-29	YPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	0	1	ONWAAR	RC/FR-COR/154	Marc Pollet	27/07/2020	MAPC	W	
99400	FR-COR/2019/149	FR	Corsica	Corse-du-Sud (2A)				Serra di Scopamène	Castellu d'Ornucciu	CO-BYWT-02	"41°49'59,6"""	"09°09'26,4"""	41.83322222	9.157333333	1556	2019-06-25	2019-06-29	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	1	0	ONWAAR	RC/FR-COR/154	Marc Pollet	27/07/2020	MAPC	W	
99399	FR-COR/2019/149	FR	Corsica	Corse-du-Sud (2A)				Serra di Scopamène	Castellu d'Ornucciu	CO-BYWT-02	"41°49'59,6"""	"09°09'26,4"""	41.83322222	9.157333333	1556	2019-06-25	2019-06-29	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	2	0	ONWAAR	RC/FR-COR/154	Marc Pollet	27/07/2020	MAPC	W	
99396	FR-COR/2019/149	FR	Corsica	Corse-du-Sud (2A)				Serra di Scopamène	Castellu d'Ornucciu	CO-BYWT-02	"41°49'59,6"""	"09°09'26,4"""	41.83322222	9.157333333	1556	2019-06-25	2019-06-29	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	3	2	ONWAAR	RC/FR-COR/154	Marc Pollet	27/07/2020	MAPC	W	
99397	FR-COR/2019/151	FR	Corsica	Corse-du-Sud (2A)				Serra di Scopamène	Castellu d'Ornucciu	CO-BYWT-03	"41°50'00,5"""	"09°09'27,6"""	41.83347222	9.157666667	1568	2019-06-25	2019-06-29	WPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	2	2	ONWAAR	RC/FR-COR/154	Marc Pollet	27/07/2020	MAPC	W	
99398	FR-COR/2019/156	FR	Corsica	Corse-du-Sud (2A)				Serra di Scopamène	Castellu d'Ornucciu	CO-BYWT-04	"41°50'02,9"""	"09°09'24,2"""	41.83413889	9.156722222	1559	2019-06-25	2019-06-29	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	1	3	ONWAAR	RC/FR-COR/154	Marc Pollet	27/07/2020	MAPC	W	
99219	FR-COR/2019/085	FR	Corsica	Corse-du-Sud (2A)				Serra di Scopamène et Sorbollano	Campu di Bonza	BO-BYWPT-02	"41°46'21,4"""	"09°07'16,2"""	41.77261111	9.121166667	935	2019-06-22	2019-06-26	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	0	1	ONWAAR	RC/FR-COR/091	Marc Pollet	27/07/2020	MAPC	W	
99220	FR-COR/2019/091	FR	Corsica	Corse-du-Sud (2A)				Serra di Scopamène et Sorbollano	Campu di Bonza	BO-BYWPT-03	"41°46'21,9"""	"09°07'15,1"""	41.77275	9.120861111	934	2019-06-22	2019-06-26	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	2	0	ONWAAR	RC/FR-COR/091	Marc Pollet	27/07/2020	MAPC	W	
99218	FR-COR/2019/074	FR	Corsica	Corse-du-Sud (2A)				Serra di Scopamène et Sorbollano	Campu di Bonza	BO-BYWPT-04	"41°46'28,3"""	"09°07'26,9"""	41.77452778	9.124138889	845	2019-06-22	2019-06-26	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	0	1	ONWAAR	RC/FR-COR/091	Marc Pollet	27/07/2020	MAPC	W	
120924	FR-COR/2019/212	FR	Corsica	Corse-du-Sud (2A)				Sorbollano	Campu di Bonza	S2-ML2	"41°46'15,8046"""	"9°7'27,606"""	41.77105683	9.124335	949	2019-06-13	2019-06-26	MT	Julien Touroult	MEDEAGLA	Medetera aglaops Pollet, 2022	1	3	ONWAAR	RC/PAL/3628	Marc Pollet	6/12/2020	MAPC	W	
120857	FR-COR/2019/233	FR	Corsica	Corse-du-Sud (2A)				Sorbollano	Campu di Bonza	S2-ML2	"41°46'11,823"""	"9°7'30,1692"""	41.76995083	9.125047	929	2019-06-13	2019-06-26	MT	Julien Touroult	MEDEAGLA	Medetera aglaops Pollet, 2022	3	2	ONWAAR	RC/PAL/3628	Marc Pollet	6/12/2020	MAPC	W	
120935	FR-COR/2019/211	FR	Corsica	Corse-du-Sud (2A)				Sorbollano	Campu di Bonza	S2-ML2	"41°46'11,5206"""	"9°7'29,7366"""	41.76986683	9.124926833	936	2019-06-13	2019-06-26	MT	Julien Touroult	MEDEAGLA	Medetera aglaops Pollet, 2022	0	4	ONWAAR	RC/PAL/3628	Marc Pollet	6/12/2020	MAPC	W	
120882	FR-COR/2019/219	FR	Corsica	Corse-du-Sud (2A)				Sorbollano	Campu di Bonza	S2-ML2	"41°46'15,8046"""	"9°7'27,606"""	41.77105683	9.124335	949	2019-06-26	2019-07-10	MT	Julien Touroult	MEDEAGLA	Medetera aglaops Pollet, 2022	1	0	ONWAAR	RC/PAL/3628	Marc Pollet	6/12/2020	MAPC	W	
120786	FR-COR/2019/213	FR	Corsica	Corse-du-Sud (2A)				Sorbollano	Campu di Bonza	S2-ML2	"41°46'11,5206"""	"9°7'29,7366"""	41.76986683	9.124926833	936	2019-06-26	2019-07-10	MT	Julien Touroult	MEDEAGLA	Medetera aglaops Pollet, 2022	0	1	ONWAAR	RC/PAL/3628	Marc Pollet	6/12/2020	MAPC	W	
120903	FR-COR/2019/219	FR	Corsica	Corse-du-Sud (2A)				Sorbollano	Campu di Bonza	S2-ML2	"41°46'15,8046"""	"9°7'27,606"""	41.77105683	9.124335	949	2019-06-26	2019-07-10	MT	Julien Touroult	MEDEAGLA	Medetera aglaops Pollet, 2022	0	1	ONWAAR	RC/PAL/3628	Marc Pollet	6/12/2020	MAPC	W	
120816	FR-COR/2019/209	FR	Corsica	Corse-du-Sud (2A)				Sorbollano	Campu di Bonza	S2-ML2	"41°46'11,5206"""	"9°7'29,7366"""	41.76986683	9.124926833	936	2019-09-18	2019-10-02	MT	Julien Touroult	MEDEAGLA	Medetera aglaops Pollet, 2022	0	2	ONWAAR	RC/PAL/3628	Marc Pollet	6/12/2020	MAPC	W	
99655	FR-COR/2019/051	FR	Corsica	Corse-du-Sud (2A)				Zicavo	Ponte di Valpine	VA	"41°52'33,0"""	"09°08'00,2"""	41.87583333	9.133388889	1251	2019-06-24	2019-06-24	HC	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	0	1	ONWAAR	RC/FR-COR/025	Marc Pollet	19/07/2020	MAPC	W	
99023	FR-COR/2019/024	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA	41°46,127'	09°13,375'	41.76878333	231.9166667	1095	2019-06-23	2019-06-23	SW	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	2	0	ONWAAR	RC/FR-COR/025	Marc Pollet	18/07/2020	MAPC	W	
99643	FR-COR/2019/030	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA	41°45,667'	09°13,544'	41.76111667	234.7333333	1154	2019-06-23	2019-06-23	SW	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	0	1	ONWAAR	RC/FR-COR/025	Marc Pollet	18/07/2020	MAPC	W	
99024	FR-COR/2019/031	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA	41°46,022'	09°13,409'	41.76703333	232.4833333	1117	2019-06-23	2019-06-23	HC	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	3	0	ONWAAR	RC/FR-COR/025	Marc Pollet	18/07/2020	MAPC	W	
99644	FR-COR/2019/031	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA	41°46,022'	09°13,409'	41.76703333	232.4833333	1117	2019-06-23	2019-06-23	HC	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	0	2	ONWAAR	RC/FR-COR/025	Marc Pollet	18/07/2020	MAPC	W	
99646	FR-COR/2019/032	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA	41°46,133'	09°13,378'	41.76888333	231.9666667	1116	2019-06-23	2019-06-23	SW	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	0	1	ONWAAR	RC/FR-COR/025	Marc Pollet	18/07/2020	MAPC	W	
99271	FR-COR/2019/033	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA	41°46,119'	09°13,347'	41.76865	231.45	1120	2019-06-23	2019-06-23	PT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	0	1	ONWAAR	RC/FR-COR/109	Marc Pollet	27/07/2020	MAPC	W	
99648	FR-COR/2019/034	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA	41°46,129'	09°13,380'	41.76881667	232	1115	2019-06-23	2019-06-23	HC	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	0	1	ONWAAR	RC/FR-COR/025	Marc Pollet	18/07/2020	MAPC	W	
99025	FR-COR/2019/034	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA	41°46,129'	09°13,380'	41.76881667	232	1115	2019-06-23	2019-06-23	HC	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	2	0	ONWAAR	RC/FR-COR/025	Marc Pollet	18/07/2020	MAPC	W	
99253	FR-COR/2019/096	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA-BYWPT-01	41°45,697'	09°13,658'	41.76161667	236.6333333	1209	2019-06-23	2019-06-27	YPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	0	1	ONWAAR	RC/FR-COR/109	Marc Pollet	27/07/2020	MAPC	W	
